match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,savedShotsFromInsideTheBox,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,blockedScoringAttempt,keyPass,interceptionWon,penaltyConceded,shotOffTarget,dispossessed,hitWoodwork,penaltyWon
15280996,home,327162,Mladost DG,871881,Rodrigo Faust,rodrigo-faust,F,9,False,11.0,8.0,0.0,0.0,0.0,4.0,4.0,4.0,7.0,0.0,0.0,2.0,1.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,64.0,21.0,6.3,9.0,0.0,0.0,"{'original': 6.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",11,3,8,2,6,72.72727272727273,,,0.0,,,,,,,,,
15280996,home,327162,Mladost DG,1426667,Matija Vukčević,matija-vukcevic,D,44,True,18.0,14.0,4.0,1.0,0.0,10.0,11.0,3.0,5.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,44.0,21.0,5.5,6.0,0.0,0.0,"{'original': 5.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",9,1,8,1,7,77.77777777777779,25.0,,0.0,,,,1.0,1.0,,1.0,,
15280996,home,315641,Mladost DG,1134549,Mamadou Camara,mamadou-camara,M,78,True,11.0,10.0,0.0,0.0,0.0,5.0,6.0,5.0,5.0,0.0,0.0,2.0,1.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,26.0,16.0,6.4,4.0,0.0,0.0,"{'original': 6.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",10,3,7,1,6,90.9090909090909,,,100.0,,,,,,,1.0,,
15280996,home,327162,Mladost DG,1620437,Jagoš Roganović,jagos-roganovic,F,29,True,4.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,26.0,11.0,6.8,2.0,0.22,0.0,"{'original': 6.8, 'alternative': None}",3.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,2,4,2,2,75.0,,,100.0,,1.0,,,,2.0,,,
15280996,home,327162,Mladost DG,1005585,Ljubomir Pejović,ljubomir-pejovic,D,37,True,21.0,19.0,2.0,0.0,0.0,16.0,16.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,20.0,27.0,6.6,2.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",4,0,4,1,3,90.47619047619048,0.0,,100.0,,,1.0,2.0,,,,,
15280996,home,35223,Mladost DG,1648560,Nikola Pavličević,nikola-pavlicevic,M,11,True,5.0,4.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,20.0,18.0,6.5,6.0,0.11,0.0,"{'original': 6.5, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",10,0,10,5,5,80.0,,,57.14285714285714,,1.0,,,,,,,
15280996,home,327162,Mladost DG,931333,Petar Radulović,petar-radulovic,G,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
15280996,home,327162,Mladost DG,1149286,Nikola Radusinović,nikola-radusinovic,M,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
15280996,home,282802,Mladost DG,1978656,Nemanja Pavićević,nemanja-pavicevic,M,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
15280996,away,5143,FK Budućnost Podgorica,1005619,Filip Domazetović,filip-domazetovic,G,21,False,22.0,16.0,11.0,6.0,0.0,11.0,12.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,90.0,23.0,6.7,9.0,0.0,0.0,"{'original': 6.7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,72.72727272727273,54.54545454545454,,,0.0,,,,,,,,
15280996,away,5143,FK Budućnost Podgorica,138935,Momčilo Raspopović,momcilo-raspopovic,D,20,False,26.0,19.0,5.0,3.0,0.0,9.0,12.0,10.0,12.0,1.0,0.0,1.0,3.0,9.0,7.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,90.0,38.0,6.8,10.0,0.0,0.0,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",16,4,12,4,8,73.07692307692307,60.0,0.0,100.0,,,,2.0,,,,,
15280996,away,5143,FK Budućnost Podgorica,959779,Miloš Drinčić,milos-drincic,D,70,False,38.0,33.0,10.0,5.0,0.0,26.0,27.0,6.0,10.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,,,,,,,90.0,41.0,6.3,6.0,0.0,0.0,"{'original': 6.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,1,5,0,5,86.8421052631579,50.0,,,,,,,,,,,
15280996,away,5143,FK Budućnost Podgorica,792102,Ilya Serikov,ilya-serikov,D,5,False,40.0,36.0,4.0,2.0,0.0,29.0,30.0,6.0,9.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,,,,,,,90.0,55.0,7.0,9.0,0.0,0.0,"{'original': 7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,4,2,0,2,90.0,50.0,,,,,,1.0,,,,,
15280996,away,5143,FK Budućnost Podgorica,889448,Stefan Hajdin,stefan-hajdin,D,3,False,21.0,16.0,1.0,1.0,0.0,7.0,9.0,7.0,10.0,1.0,0.0,0.0,1.0,5.0,5.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,85.0,29.0,7.0,6.0,0.1,0.13,"{'original': 7, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",10,1,9,4,5,76.19047619047619,100.0,0.0,100.0,,,1.0,3.0,,2.0,,,
15280996,away,5143,FK Budućnost Podgorica,882000,Srđan Krstović,srdan-krstovic,M,40,False,27.0,23.0,4.0,3.0,0.0,9.0,10.0,12.0,15.0,1.0,0.0,0.0,1.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,85.0,36.0,6.5,7.0,0.01,0.0,"{'original': 6.5, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",15,1,14,5,9,85.18518518518519,75.0,0.0,,,1.0,,1.0,,1.0,1.0,,
15280996,away,5143,FK Budućnost Podgorica,1016595,Ivan Bojović,ivan-bojovic,M,77,False,19.0,12.0,2.0,1.0,0.0,3.0,4.0,9.0,15.0,2.0,2.0,2.0,1.0,8.0,10.0,0.0,5.0,5.0,2.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,,,,,,,85.0,38.0,8.1,9.0,0.53,0.0,"{'original': 8.1, 'alternative': None}",4.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",18,3,15,9,6,63.1578947368421,50.0,100.0,100.0,,,1.0,1.0,,2.0,,,
15280996,away,5143,FK Budućnost Podgorica,1005606,Nikola Janjić,nikola-janjic,M,30,False,15.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,11.0,0.0,0.0,1.0,1.0,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,65.0,24.0,7.3,7.0,0.42,0.0,"{'original': 7.3, 'alternative': None}",4.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",14,2,12,5,7,73.33333333333333,100.0,,,,3.0,,,,,,,
15280996,away,5143,FK Budućnost Podgorica,1423515,Danilo Vukanić,danilo-vukanic,M,44,False,17.0,11.0,1.0,1.0,0.0,5.0,7.0,6.0,10.0,2.0,2.0,2.0,0.0,10.0,6.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,,,,,,,90.0,30.0,7.0,9.0,0.22,0.02,"{'original': 7, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",16,2,14,6,8,64.70588235294117,100.0,100.0,80.0,,,1.0,,,1.0,1.0,,1.0
15280996,away,5143,FK Budućnost Podgorica,894403,Ivan Bulatović,ivan-bulatovic,M,11,False,13.0,8.0,1.0,0.0,0.0,1.0,1.0,6.0,10.0,0.0,0.0,5.0,1.0,16.0,8.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,,,,,,,90.0,30.0,7.4,15.0,0.89,0.0,"{'original': 7.4, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",24,6,18,7,11,61.53846153846154,0.0,,100.0,,1.0,,1.0,,,3.0,,1.0
15280996,away,5143,FK Budućnost Podgorica,1086387,Nemanja Nikolić,nemanja-nikolic,F,9,False,22.0,16.0,2.0,1.0,0.0,4.0,4.0,12.0,18.0,2.0,1.0,4.0,4.0,13.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,73.0,31.0,7.4,11.0,0.76,0.22,"{'original': 7.4, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",19,8,11,2,9,72.72727272727273,50.0,50.0,100.0,,,1.0,,,,,,
15280996,away,5143,FK Budućnost Podgorica,890615,Marko Milickovic,marko-milickovic,M,10,True,9.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,7.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,25.0,11.0,6.7,3.0,0.0,0.1,"{'original': 6.7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,1,4,2,2,66.66666666666666,100.0,0.0,,,,2.0,,,,,,
15280996,away,5143,FK Budućnost Podgorica,858877,Mihajlo Nešković,mihajlo-neskovic,M,92,True,7.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,17.0,15.0,6.6,4.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,0,6,2,4,57.14285714285714,50.0,0.0,100.0,,,,,,,1.0,,
15280996,away,5143,FK Budućnost Podgorica,1000577,Andrej Pupović,andrej-pupovic,D,32,True,4.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,5.0,6.0,6.7,1.0,0.05,0.0,"{'original': 6.7, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",2,0,2,1,1,75.0,0.0,,,,,,,,,,,
15280996,away,5143,FK Budućnost Podgorica,1423503,Andrej Camaj,camaj-andrej,M,24,True,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.0,3.0,6.4,1.0,0.0,0.0,"{'original': 6.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",4,0,4,1,3,,,,,,,,1.0,,,1.0,,
15280996,away,5143,FK Budućnost Podgorica,1939640,Stefan Đukanović,stefan-dukanovic,M,34,True,2.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,5.0,3.0,6.6,1.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,0,1,50.0,,,,,,,1.0,,,,,
15280996,away,5143,FK Budućnost Podgorica,55655,Milan Mijatović,milan-mijatovic,G,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
15280996,away,5143,FK Budućnost Podgorica,287757,Milan Vušurović,milan-vusurovic,D,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
15280996,away,5143,FK Budućnost Podgorica,1085082,Damjan Dakić,damjan-dakic,D,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
15280996,away,5143,FK Budućnost Podgorica,1513752,Nikola Medojevic,nikola-medojevic,M,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
