player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Vladan Kordić', 'firstName': '', 'lastName': '', 'slug': 'vladan-kordic', 'shortName': 'V. Kordić', 'position': 'F', 'jerseyNumber': '98', 'userCount': 8, 'gender': 'M', 'id': 959868, 'fieldTranslations': {'nameTranslation': {'ar': 'فلادان كوردتش'}, 'shortNameTranslation': {'ar': 'ف. كوردتش'}}}",False,miss,regular,"{'x': 10, 'y': 35, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 48.6, 'z': 55.5}",0.1427,,6542686,68,,4048,"{'start': {'x': 35, 'y': 10}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 44.5}}",23,1352,1348,shot,,
"{'name': 'Savo Arambašić', 'slug': 'savo-arambasic', 'shortName': 'S. Arambašić', 'position': 'F', 'jerseyNumber': '17', 'userCount': 29, 'gender': 'M', 'id': 1046042, 'fieldTranslations': {'nameTranslation': {'ar': 'سافو أرامباشيتش'}, 'shortNameTranslation': {'ar': 'س. أرامباشيتش'}}}",False,block,set-piece,"{'x': 14, 'y': 36, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.08433,,6542685,64,,3802,"{'start': {'x': 36, 'y': 14}, 'block': {'x': 36, 'y': 14}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",27,1598,1102,shot,"{'x': 14, 'y': 36, 'z': 0}",
"{'name': 'Dušan Vuković', 'firstName': '', 'lastName': '', 'slug': 'dusan-vukovic', 'shortName': 'D. Vuković', 'position': 'M', 'jerseyNumber': '77', 'userCount': 24, 'gender': 'M', 'id': 1103884, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان فوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. فوكوفيتش'}}}",True,block,free-kick,"{'x': 27, 'y': 54, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.0007686,,6542696,55,,3292,"{'start': {'x': 54, 'y': 27}, 'block': {'x': 54, 'y': 27}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",36,2108,592,shot,"{'x': 27, 'y': 54, 'z': 0}",
"{'name': 'Anđelko Jovanović', 'firstName': '', 'lastName': '', 'slug': 'andelko-jovanovic', 'shortName': 'A. Jovanović', 'position': 'M', 'jerseyNumber': '10', 'userCount': 4, 'gender': 'M', 'id': 1030487, 'fieldTranslations': {'nameTranslation': {'ar': 'أنجيلكو يوفانوفيتش', 'hi': 'एन्डेल्को जोवानोविक', 'bn': 'আন্দ্রেকো জোভানোভিচ'}, 'shortNameTranslation': {'ar': 'أ. يوفانوفيتش', 'hi': 'ए. जोवानोविक', 'bn': 'এ. জোভানোভিচ'}}}",True,block,regular,"{'x': 9, 'y': 69, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.05482,,6542684,50,,2955,"{'start': {'x': 69, 'y': 9}, 'block': {'x': 69, 'y': 9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",41,2445,255,shot,"{'x': 9, 'y': 69, 'z': 0}",
"{'name': 'Stephano Almeida', 'firstName': 'Stephano', 'lastName': 'Almeida', 'slug': 'stephano-almeida', 'shortName': 'S. Almeida', 'position': 'M', 'jerseyNumber': '27', 'userCount': 14, 'gender': 'M', 'id': 978475, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفانو ألميدا', 'hi': 'स्टेफानो अल्मेडा', 'bn': 'স্টেফানো নাউমোভস্কি'}, 'shortNameTranslation': {'ar': 'س. ألميدا', 'hi': 'एस. अल्मेडा', 'bn': 'এস. নাউমোভস্কি'}}}",True,miss,regular,"{'x': 13, 'y': 71, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 56.1, 'z': 42.2}",0.02632,,6542683,43,,2564,"{'start': {'x': 71, 'y': 13}, 'end': {'x': 43.9, 'y': 0}, 'goal': {'x': 43.9, 'y': 57.8}}",3,136,2564,shot,,
"{'name': 'Marko Franeta', 'slug': 'marko-franeta', 'shortName': 'M. Franeta', 'position': 'D', 'jerseyNumber': '13', 'userCount': 18, 'gender': 'M', 'id': 1484679, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو فرانيتا'}, 'shortNameTranslation': {'ar': 'م. فرانيتا'}}}",False,miss,set-piece,"{'x': 9, 'y': 41, 'z': 0}",head,close-left,"{'x': 0, 'y': 58.6, 'z': 30.5}",0.1285,,6542682,39,,2319,"{'start': {'x': 41, 'y': 9}, 'end': {'x': 41.4, 'y': 0}, 'goal': {'x': 41.4, 'y': 69.5}}",7,381,2319,shot,,
"{'name': 'Davor Kontić', 'firstName': '', 'lastName': '', 'slug': 'davor-kontic', 'shortName': 'D. Kontić', 'position': 'M', 'jerseyNumber': '8', 'userCount': 7, 'gender': 'M', 'id': 929719, 'fieldTranslations': {'nameTranslation': {'ar': 'دافور كونتيش', 'hi': 'डेवोर कोंटिक', 'bn': 'দাভোর কন্টিচ'}, 'shortNameTranslation': {'ar': 'د. كونتيش', 'hi': 'डी. कोंटिक', 'bn': 'ডি. কন্টিচ'}}}",True,goal,regular,"{'x': 8, 'y': 46, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.2, 'z': 7.5}",0.5965,0.8752,6542681,35,,2067,"{'start': {'x': 46, 'y': 8}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 92.5}}",11,633,2067,shot,,regular
"{'name': 'Lazar Knezevic', 'firstName': 'Lazar Knezevic', 'slug': 'lazar-knezevic', 'shortName': 'L. Knezevic', 'position': 'M', 'jerseyNumber': '7', 'userCount': 5, 'gender': 'M', 'id': 1497156, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار كنيزيفيتش'}, 'shortNameTranslation': {'ar': 'ل. كنيزيفيتش'}}}",True,post,regular,"{'x': 5, 'y': 49, 'z': 0}",head,high,"{'x': 0, 'y': 55.3, 'z': 41.4}",0.358,,6542680,35,,2065,"{'start': {'x': 49, 'y': 5}, 'end': {'x': 44.7, 'y': 0}, 'goal': {'x': 44.7, 'y': 58.6}}",11,635,2065,shot,,
"{'name': 'Žarko Popović', 'firstName': '', 'lastName': '', 'slug': 'zarko-popovic', 'shortName': 'Ž. Popović', 'position': 'M', 'jerseyNumber': '4', 'userCount': 5, 'gender': 'M', 'id': 1030468, 'fieldTranslations': {'nameTranslation': {'ar': 'زاركو بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ز. بوبوفيتش'}}}",False,miss,throw-in-set-piece,"{'x': 10, 'y': 31, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57.2, 'z': 0.3}",0.09576,,6542679,22,,1291,"{'start': {'x': 31, 'y': 10}, 'end': {'x': 42.8, 'y': 0}, 'goal': {'x': 42.8, 'y': 99.7}}",24,1409,1291,shot,,
"{'name': 'Dušan Vuković', 'firstName': '', 'lastName': '', 'slug': 'dusan-vukovic', 'shortName': 'D. Vuković', 'position': 'M', 'jerseyNumber': '77', 'userCount': 24, 'gender': 'M', 'id': 1103884, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان فوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. فوكوفيتش'}}}",True,block,regular,"{'x': 34, 'y': 65, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.009245,,6542678,21,,1242,"{'start': {'x': 65, 'y': 34}, 'block': {'x': 65, 'y': 34}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",25,1458,1242,shot,"{'x': 34, 'y': 65, 'z': 0}",
"{'name': 'Nelson Augustin Cordoba', 'firstName': '', 'lastName': '', 'slug': 'nelson-augustin-cordoba', 'shortName': 'N. A. Cordoba', 'position': 'M', 'jerseyNumber': '28', 'userCount': 13, 'gender': 'M', 'id': 1163021, 'fieldTranslations': {'nameTranslation': {'ar': 'نيلسون أوغستين كوردوبا'}, 'shortNameTranslation': {'ar': 'ن. كوردوبا'}}}",True,save,regular,"{'x': 7, 'y': 60, 'z': 0}",left-foot,high-centre,"{'x': 0, 'y': 48.6, 'z': 36}",0.2325,0.5153,6542677,15,,880,"{'start': {'x': 60, 'y': 7}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 64}}",31,1820,880,shot,,
"{'name': 'Zaim Divanović', 'firstName': '', 'lastName': '', 'slug': 'zaim-divanovic', 'shortName': 'Z. Divanović', 'position': 'M', 'jerseyNumber': '23', 'userCount': 13, 'gender': 'M', 'id': 959010, 'fieldTranslations': {'nameTranslation': {'ar': 'زايم ديفانوفيتش', 'hi': 'ज़ैम दिवानोविक', 'bn': 'জাইম ডিভানোভিচ'}, 'shortNameTranslation': {'ar': 'ز. ديفانوفيتش', 'hi': 'ज़ेड. दिवानोविक', 'bn': 'জেড. ডিভানোভিচ'}}}",False,miss,regular,"{'x': 22, 'y': 44, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.5, 'z': 46.3}",0.05223,,6542676,13,,728,"{'start': {'x': 44, 'y': 22}, 'end': {'x': 56.5, 'y': 0}, 'goal': {'x': 56.5, 'y': 53.7}}",33,1972,728,shot,,
"{'name': 'Dušan Vuković', 'firstName': '', 'lastName': '', 'slug': 'dusan-vukovic', 'shortName': 'D. Vuković', 'position': 'M', 'jerseyNumber': '77', 'userCount': 24, 'gender': 'M', 'id': 1103884, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان فوكوفيتش'}, 'shortNameTranslation': {'ar': 'د. فوكوفيتش'}}}",True,save,set-piece,"{'x': 12, 'y': 47, 'z': 0}",head,low-right,"{'x': 0, 'y': 47.8, 'z': 19.5}",0.1067,0.323,6542675,11,,617,"{'start': {'x': 47, 'y': 12}, 'end': {'x': 52.2, 'y': 0}, 'goal': {'x': 52.2, 'y': 80.5}}",35,2083,617,shot,,
"{'name': 'Savo Arambašić', 'slug': 'savo-arambasic', 'shortName': 'S. Arambašić', 'position': 'F', 'jerseyNumber': '17', 'userCount': 29, 'gender': 'M', 'id': 1046042, 'fieldTranslations': {'nameTranslation': {'ar': 'سافو أرامباشيتش'}, 'shortNameTranslation': {'ar': 'س. أرامباشيتش'}}}",False,save,regular,"{'x': 10, 'y': 30, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.6, 'z': 19.1}",0.1708,0.1514,6542674,1,,22,"{'start': {'x': 30, 'y': 10}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 80.9}}",45,2678,22,shot,,
"{'name': 'Savo Arambašić', 'slug': 'savo-arambasic', 'shortName': 'S. Arambašić', 'position': 'F', 'jerseyNumber': '17', 'userCount': 29, 'gender': 'M', 'id': 1046042, 'fieldTranslations': {'nameTranslation': {'ar': 'سافو أرامباشيتش'}, 'shortNameTranslation': {'ar': 'س. أرامباشيتش'}}}",False,miss,regular,"{'x': 11, 'y': 35, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 42.2, 'z': 14.2}",0.1824,,6542673,1,,19,"{'start': {'x': 35, 'y': 11}, 'end': {'x': 57.8, 'y': 0}, 'goal': {'x': 57.8, 'y': 85.8}}",45,2681,19,shot,,
