match_id,player_id,player_name,team_id,team_name,player_current_team_id,player_current_team,team_side,position_played,shirtNumber,substitute,played,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAShot,expectedAssists,expectedGoals,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,successfulDribbles,totalClearance,totalContest,totalCross,totalDribble,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
14147315,889057,Mitar Ćuković,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,D,2,False,True,2.0,,2.0,4.0,10.0,15.0,1.0,0.0,6.0,,,,3.0,,,,11.0,2.0,0.0,0.0,0.04,2.0,0.0,0.0,,,1.0,,90.0,1.0,0.0,0.0,,,,,,10.0,6.3,,,,0.0,3.0,0.0,3.0,0.0,,6.0,0.0,8.0,14.0,23.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0
14147315,895528,Ljubiša Pecelj,37956,FK Arsenal Tivat,203041,FK Loznica,away,D,13,False,True,0.0,,2.0,11.0,5.0,17.0,0.0,0.0,6.0,,,,0.0,,,,8.0,4.0,0.0,0.04,0.02,1.0,0.0,0.0,,,1.0,1.0,80.0,0.0,0.0,0.0,,,,,,13.0,6.6,,,1.0,1.0,5.0,1.0,0.0,1.0,,5.0,0.0,16.0,6.0,23.0,1.0,0.0,36.0,1.0,0.0,1.0,0.0
14147315,1947605,Petar Ražnatović,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,M,10,False,True,0.0,,0.0,5.0,1.0,6.0,0.0,0.0,5.0,,,,0.0,,,,19.0,3.0,0.0,0.0,0.11,1.0,0.0,1.0,,,1.0,,80.0,1.0,0.0,0.0,,,,,,6.0,6.9,,,,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,6.0,3.0,9.0,1.0,0.0,20.0,1.0,1.0,0.0,0.0
14147315,184773,Irfan Šahman,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,M,8,False,True,0.0,,2.0,9.0,6.0,16.0,0.0,0.0,5.0,,,,0.0,,,,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,69.0,0.0,0.0,0.0,,,,,,6.0,6.5,,,,0.0,0.0,0.0,1.0,0.0,,3.0,0.0,12.0,7.0,21.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
14147315,1005627,Aleksa Ćetković,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,M,28,False,True,0.0,,4.0,14.0,12.0,29.0,1.0,2.0,13.0,,,1.0,0.0,,,,10.0,7.0,0.0,0.0,0.08,2.0,0.0,0.0,,,3.0,1.0,90.0,0.0,0.0,0.0,,,,,,8.0,6.8,,,,0.0,2.0,1.0,0.0,1.0,,7.0,0.0,20.0,12.0,35.0,1.0,0.0,45.0,1.0,0.0,0.0,0.0
14147315,808566,Armin Bošnjak,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,M,7,False,True,1.0,,0.0,6.0,1.0,7.0,3.0,0.0,0.0,,,,0.0,,,1.0,15.0,9.0,0.0,0.08,0.12,4.0,0.0,1.0,,,,1.0,90.0,1.0,0.0,0.0,,,,,,13.0,7.4,,,,3.0,0.0,4.0,3.0,4.0,,1.0,1.0,10.0,2.0,12.0,1.0,0.0,35.0,1.0,6.0,3.0,0.0
14147315,881019,Vanja Vučićević,37956,FK Arsenal Tivat,6223,FK Rudar Pljevlja,away,F,22,False,True,0.0,,0.0,6.0,6.0,12.0,0.0,0.0,2.0,,,,0.0,,,3.0,12.0,2.0,0.0,0.0,0.11,3.0,0.0,0.0,,,,,69.0,1.0,0.0,0.0,,,,,,10.0,6.4,,,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,7.0,8.0,15.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0
14147315,205970,Julian Montenegro,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,M,11,True,True,0.0,,0.0,,1.0,1.0,2.0,2.0,1.0,,,,0.0,,,,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,21.0,0.0,0.0,0.0,,,,,,6.0,6.6,,,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,3.0,4.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0
14147315,58157,Jovan Nikolić,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,M,4,True,True,0.0,,0.0,3.0,1.0,4.0,0.0,1.0,5.0,,,1.0,1.0,,,,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,21.0,0.0,0.0,0.0,,,,,,2.0,6.4,,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,5.0,2.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0
14147315,984070,Marko Živanović,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,D,26,True,True,0.0,,0.0,1.0,2.0,3.0,0.0,1.0,1.0,,,,0.0,,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10.0,0.0,0.0,0.0,,,,,,3.0,6.6,,,,0.0,3.0,0.0,0.0,0.0,,2.0,0.0,2.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
14147315,2217594,Vuk Čukić,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,M,24,True,True,0.0,,0.0,1.0,,1.0,0.0,0.0,1.0,,,,0.0,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10.0,0.0,0.0,0.0,,,,,,1.0,6.6,,,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,2.0,,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
14147315,1030485,Petar Mališić,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,F,15,True,True,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
14147315,1423516,Ivan Božinović,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,G,12,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147315,1799087,Mihailo Živaljević,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,D,3,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147315,2210663,Aleksa Kralj,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,D,27,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147315,842506,Aleksandar Macanović,37956,FK Arsenal Tivat,37956,FK Arsenal Tivat,away,M,20,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147316,1405738,Benjamin Krijestarac,7581,FK Bokelj Kotor,36019,FK Mornar Bar,home,G,1,False,True,0.0,0.0,16.0,10.0,29.0,41.0,0.0,0.0,3.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,90.0,0.0,0.0,0.0,,,,,,6.0,7.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,12.0,31.0,45.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0
14147316,314142,Stefan Vico,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,D,22,False,True,1.0,,2.0,16.0,15.0,31.0,2.0,1.0,9.0,,,,1.0,,,,8.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,,,1.0,1.0,90.0,0.0,0.0,0.0,,,,,,16.0,6.6,,,,0.0,2.0,0.0,2.0,0.0,,7.0,0.0,24.0,18.0,43.0,0.0,2.0,49.0,1.0,1.0,0.0,1.0
14147316,1650228,Stefan  Mrsulja,7581,FK Bokelj Kotor,241802,No team,home,D,17,False,True,0.0,,1.0,6.0,30.0,37.0,3.0,1.0,12.0,,,,1.0,,,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,90.0,0.0,1.0,0.0,,,,,,9.0,6.8,,,,0.0,4.0,0.0,0.0,0.0,,3.0,0.0,9.0,33.0,44.0,0.0,2.0,58.0,1.0,0.0,0.0,1.0
14147316,94246,Igor Ćuković,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,D,26,False,True,0.0,,8.0,20.0,36.0,60.0,3.0,4.0,22.0,,,,0.0,,,,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,,,4.0,,90.0,0.0,0.0,0.0,,,,,,11.0,7.3,,,,0.0,3.0,0.0,0.0,0.0,,11.0,0.0,24.0,36.0,64.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0
14147316,909420,Marko Čavor,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,D,29,False,True,4.0,,4.0,23.0,18.0,41.0,3.0,1.0,3.0,,,,0.0,,,1.0,7.0,2.0,1.0,0.05,0.01,0.0,0.0,0.0,,,,2.0,90.0,0.0,0.0,0.0,,,,,,11.0,6.6,,,1.0,0.0,0.0,0.0,5.0,0.0,,6.0,0.0,29.0,19.0,48.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0
14147316,1063210,Fatih Muković,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,M,8,False,True,0.0,,6.0,16.0,15.0,31.0,3.0,3.0,11.0,,,,1.0,,,,7.0,7.0,1.0,0.04,0.0,2.0,0.0,0.0,,,,1.0,68.0,0.0,0.0,0.0,,,,,,6.0,6.9,,,,1.0,0.0,1.0,0.0,1.0,,8.0,0.0,19.0,15.0,34.0,0.0,0.0,41.0,0.0,1.0,1.0,0.0
14147316,1381377,Kristijan Radunović,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,M,14,False,True,0.0,,3.0,16.0,27.0,43.0,3.0,3.0,11.0,,,,3.0,,,,16.0,7.0,0.0,0.01,0.11,2.0,0.0,0.0,,,1.0,1.0,90.0,0.0,0.0,0.0,,,,,,3.0,7.1,,,1.0,3.0,1.0,4.0,1.0,4.0,,3.0,0.0,17.0,29.0,46.0,1.0,2.0,64.0,0.0,3.0,3.0,2.0
14147316,813112,Luka Maraš,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,M,11,False,True,1.0,,3.0,9.0,8.0,17.0,4.0,2.0,6.0,,1.0,,1.0,,,,17.0,8.0,0.0,0.0,0.47,3.0,0.0,0.0,,1.0,,,79.0,2.0,0.0,0.0,,,,,,12.0,7.0,,,1.0,4.0,2.0,5.0,4.0,5.0,,4.0,0.0,15.0,8.0,23.0,3.0,2.0,43.0,0.0,1.0,4.0,1.0
14147316,138949,Igor Poček,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,M,10,False,True,1.0,,5.0,18.0,3.0,21.0,1.0,0.0,4.0,1.0,,,1.0,,,2.0,11.0,8.0,0.0,0.43,0.3,2.0,0.0,0.0,,,,2.0,90.0,2.0,0.0,0.0,,,,,,12.0,7.8,,,2.0,4.0,0.0,5.0,4.0,5.0,,6.0,0.0,26.0,6.0,32.0,4.0,0.0,60.0,1.0,3.0,4.0,0.0
14147316,1486746,Alhassan Baba Musah,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,M,19,False,True,1.0,,1.0,9.0,1.0,10.0,0.0,1.0,3.0,,,,0.0,,,3.0,7.0,8.0,1.0,0.0,0.64,1.0,0.0,1.0,,,,,79.0,1.0,0.0,0.0,,,,,,16.0,7.3,,,1.0,6.0,0.0,6.0,8.0,6.0,,1.0,1.0,15.0,4.0,19.0,2.0,0.0,42.0,0.0,0.0,6.0,0.0
14147316,227396,Šaleta Kordić,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,F,9,False,True,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
14147316,1185131,Stefan Golubović,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,F,21,True,True,0.0,,0.0,4.0,7.0,11.0,3.0,5.0,3.0,,,,0.0,,,3.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,85.0,0.0,0.0,0.0,,,,,,15.0,6.7,,,,1.0,1.0,2.0,0.0,2.0,,0.0,0.0,7.0,8.0,16.0,0.0,0.0,34.0,0.0,4.0,1.0,0.0
14147316,1606668,Zarija Mugoša,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,D,16,True,True,1.0,,0.0,2.0,6.0,9.0,1.0,0.0,4.0,,,,1.0,,,,5.0,1.0,0.0,0.11,0.0,0.0,0.0,0.0,,,1.0,1.0,22.0,0.0,0.0,0.0,,,,,,4.0,6.4,,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,2.0,8.0,11.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
14147316,1595583,Balša Radević,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,M,27,True,True,0.0,,0.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,,,,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,11.0,0.0,0.0,0.0,,,,,,4.0,6.4,,,,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,6.0,1.0,7.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0
14147316,1218295,Ayumu Nishimura,7581,FK Bokelj Kotor,228024,FK Trayal Kruševac,home,M,99,True,True,0.0,,0.0,3.0,5.0,8.0,3.0,1.0,0.0,,,1.0,0.0,,,1.0,5.0,2.0,0.0,0.0,0.01,0.0,0.0,0.0,,,,,11.0,0.0,0.0,0.0,,,,,,7.0,6.4,,,,1.0,0.0,2.0,1.0,2.0,,0.0,0.0,5.0,5.0,10.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0
14147316,927881,Stefan Spasojević,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,G,88,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147316,1103876,Drago Bumbar,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,D,15,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147316,1218106,Andrija Krivokapić,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,D,23,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147316,57463,Saša Balić,7581,FK Bokelj Kotor,241802,No team,home,D,34,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147316,1565052,Matija Delić,7581,FK Bokelj Kotor,7581,FK Bokelj Kotor,home,M,31,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147316,187341,Stefan Popović,36019,FK Mornar Bar,36019,FK Mornar Bar,away,G,12,False,True,0.0,0.0,12.0,7.0,24.0,33.0,0.0,1.0,10.0,,,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,,90.0,0.0,0.0,0.0,,,,,,3.0,7.7,,5.0,,0.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,9.0,24.0,35.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
14147316,1392904,Velimir Ljutica,36019,FK Mornar Bar,36019,FK Mornar Bar,away,D,32,False,True,0.0,,3.0,12.0,9.0,23.0,0.0,0.0,12.0,,,,1.0,,,,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,,74.0,0.0,0.0,0.0,,,,,,8.0,6.7,,,,0.0,2.0,0.0,0.0,0.0,,4.0,0.0,13.0,12.0,27.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0
14147316,189001,Jovan Baošić,36019,FK Mornar Bar,36019,FK Mornar Bar,away,D,15,False,True,0.0,,2.0,8.0,33.0,42.0,4.0,3.0,13.0,,,,0.0,,,,9.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,,,3.0,,90.0,0.0,1.0,0.0,,,,,,9.0,7.0,,,,0.0,6.0,0.0,0.0,0.0,,4.0,0.0,11.0,34.0,46.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0
14147316,286837,Ilija Martinović,36019,FK Mornar Bar,36019,FK Mornar Bar,away,D,25,False,True,0.0,,4.0,14.0,38.0,57.0,1.0,5.0,17.0,,,,0.0,,,,5.0,11.0,0.0,0.0,0.13,1.0,0.0,1.0,,,6.0,,90.0,1.0,0.0,0.0,,,,,,7.0,8.2,,,,2.0,0.0,2.0,0.0,2.0,,7.0,0.0,17.0,40.0,63.0,1.0,0.0,74.0,0.0,1.0,2.0,0.0
14147316,171431,Nikola Stijepović,36019,FK Mornar Bar,36019,FK Mornar Bar,away,D,33,False,True,0.0,,3.0,16.0,14.0,32.0,3.0,3.0,9.0,,,,1.0,,,,12.0,5.0,0.0,0.0,0.1,2.0,0.0,0.0,,,3.0,1.0,90.0,0.0,0.0,0.0,,,,,,12.0,6.9,,,1.0,0.0,2.0,0.0,0.0,0.0,,4.0,0.0,23.0,15.0,41.0,1.0,0.0,50.0,0.0,1.0,0.0,0.0
14147316,843005,Marko Đurišić,36019,FK Mornar Bar,36019,FK Mornar Bar,away,M,8,False,True,0.0,,3.0,18.0,10.0,28.0,2.0,4.0,7.0,,,,0.0,,,1.0,7.0,6.0,0.0,0.16,0.04,0.0,1.0,0.0,,,,2.0,85.0,1.0,0.0,0.0,,,,,,10.0,7.3,,,,0.0,0.0,1.0,2.0,1.0,,4.0,1.0,21.0,10.0,32.0,1.0,0.0,47.0,0.0,2.0,0.0,0.0
14147316,94261,Andrija Kaluđerović,36019,FK Mornar Bar,36019,FK Mornar Bar,away,M,4,False,True,0.0,,0.0,26.0,20.0,47.0,3.0,2.0,6.0,,,,1.0,,,,14.0,4.0,1.0,0.0,0.03,3.0,0.0,0.0,,,1.0,,90.0,0.0,0.0,0.0,,,,,,7.0,6.2,,,1.0,1.0,1.0,3.0,0.0,3.0,,1.0,0.0,28.0,21.0,50.0,1.0,1.0,59.0,1.0,1.0,1.0,1.0
14147316,154655,Darko Zorić,36019,FK Mornar Bar,36019,FK Mornar Bar,away,M,18,False,True,0.0,,2.0,22.0,16.0,39.0,7.0,1.0,6.0,,,,3.0,,,,14.0,5.0,0.0,0.07,0.1,1.0,0.0,0.0,,1.0,1.0,2.0,90.0,1.0,0.0,0.0,,,,,,15.0,7.0,,,2.0,1.0,0.0,1.0,0.0,1.0,,4.0,0.0,29.0,17.0,47.0,3.0,1.0,62.0,2.0,1.0,1.0,0.0
14147316,804419,Demir Skrijelj,36019,FK Mornar Bar,36019,FK Mornar Bar,away,M,10,False,True,1.0,,0.0,15.0,8.0,23.0,2.0,0.0,4.0,1.0,,,1.0,,,1.0,10.0,6.0,0.0,0.45,0.04,1.0,1.0,0.0,,,,2.0,74.0,0.0,0.0,0.0,,,,,,15.0,7.2,,,1.0,2.0,0.0,3.0,3.0,3.0,,1.0,0.0,22.0,10.0,32.0,1.0,1.0,53.0,0.0,2.0,2.0,0.0
14147316,1404815,Matija Rovčanin,36019,FK Mornar Bar,36019,FK Mornar Bar,away,M,21,False,True,1.0,,0.0,6.0,4.0,10.0,0.0,0.0,5.0,,,1.0,0.0,,,2.0,4.0,8.0,0.0,0.03,0.01,1.0,0.0,0.0,,,,1.0,57.0,0.0,0.0,0.0,,,,,,12.0,6.8,,,,5.0,1.0,6.0,3.0,6.0,,0.0,0.0,12.0,4.0,16.0,1.0,0.0,31.0,1.0,0.0,5.0,0.0
14147316,856483,Balša Sekulić,36019,FK Mornar Bar,36019,FK Mornar Bar,away,F,9,False,True,0.0,,0.0,10.0,2.0,13.0,1.0,1.0,2.0,,,,1.0,,,1.0,8.0,1.0,0.0,0.08,0.53,0.0,0.0,1.0,,,1.0,2.0,74.0,2.0,0.0,0.0,,,,,,11.0,7.5,,,2.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,13.0,3.0,17.0,4.0,0.0,31.0,1.0,0.0,0.0,0.0
14147316,1484678,Vukas Dragović,36019,FK Mornar Bar,36019,FK Mornar Bar,away,M,99,True,True,0.0,,1.0,7.0,4.0,11.0,0.0,0.0,1.0,,,,2.0,,,1.0,4.0,4.0,0.0,0.0,0.05,0.0,0.0,0.0,,,,,33.0,0.0,0.0,0.0,,,,,,4.0,6.7,,,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,0.0,10.0,4.0,14.0,1.0,0.0,23.0,0.0,1.0,1.0,0.0
14147316,894450,Yann Michael Yao,36019,FK Mornar Bar,36019,FK Mornar Bar,away,M,11,True,True,0.0,,0.0,3.0,,4.0,1.0,1.0,1.0,,,,0.0,,,,2.0,2.0,0.0,0.05,0.06,1.0,0.0,0.0,,,1.0,1.0,16.0,0.0,0.0,0.0,,,,,,4.0,6.9,,,1.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,5.0,1.0,7.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0
14147316,941133,Petar Vukčević,36019,FK Mornar Bar,36019,FK Mornar Bar,away,D,19,True,True,0.0,,1.0,1.0,3.0,4.0,0.0,2.0,3.0,,,,1.0,,,,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,16.0,0.0,0.0,0.0,,,,,,3.0,6.7,,,,2.0,0.0,2.0,0.0,2.0,,1.0,0.0,1.0,5.0,6.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0
14147316,1112732,Bojan Pavićević,36019,FK Mornar Bar,7727,FK Lovćen,away,F,97,True,True,0.0,,1.0,3.0,2.0,5.0,2.0,3.0,2.0,,,,0.0,,,,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,16.0,0.0,0.0,0.0,,,,,,7.0,6.9,,,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,5.0,2.0,7.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0
14147316,1002892,Balša Dubljević,36019,FK Mornar Bar,36019,FK Mornar Bar,away,M,23,True,True,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,,,,1.0,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,0.0,0.0,0.0,,,,,,1.0,6.8,,,,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,,2.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0
14147316,1498808,Vasilije Stojanović,36019,FK Mornar Bar,36019,FK Mornar Bar,away,G,13,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147316,226224,Filip Mitrović,36019,FK Mornar Bar,36019,FK Mornar Bar,away,D,16,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147316,1005622,Jovan Dašić,36019,FK Mornar Bar,36019,FK Mornar Bar,away,M,17,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147316,1030476,Alden Škrijelj,36019,FK Mornar Bar,6219,FK Jedinstvo Bijelo Polje,away,M,22,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,
14147317,55668,Miloš Dragojević,6226,FK Dečić Tuzi,6226,FK Dečić Tuzi,home,G,33,False,True,0.0,0.0,5.0,4.0,16.0,21.0,0.0,0.0,5.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,90.0,0.0,0.0,0.0,,,,,,2.0,6.2,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,19.0,25.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
14147317,958574,Jonathan Dresaj,6226,FK Dečić Tuzi,6226,FK Dečić Tuzi,home,D,22,False,True,1.0,,2.0,17.0,10.0,28.0,1.0,0.0,9.0,,,,3.0,,,,8.0,3.0,0.0,0.26,0.0,1.0,0.0,0.0,,,1.0,2.0,90.0,0.0,0.0,0.0,,,,,,8.0,6.7,,,,3.0,2.0,3.0,6.0,3.0,,2.0,0.0,23.0,12.0,36.0,0.0,0.0,49.0,2.0,0.0,3.0,0.0
14147317,1063206,Leon Ujkaj,6226,FK Dečić Tuzi,6226,FK Dečić Tuzi,home,D,17,False,True,0.0,,3.0,31.0,33.0,66.0,2.0,2.0,11.0,,,,0.0,,,,12.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,,,5.0,,90.0,0.0,0.0,0.0,,,,,,10.0,6.8,,,,0.0,1.0,0.0,0.0,0.0,,6.0,0.0,37.0,36.0,77.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0
14147317,1108587,Robert Gjelaj,6226,FK Dečić Tuzi,6226,FK Dečić Tuzi,home,D,23,False,True,0.0,,4.0,17.0,44.0,61.0,2.0,2.0,11.0,,,,0.0,,,1.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,90.0,0.0,1.0,0.0,,,,,,11.0,6.4,,,,0.0,2.0,0.0,1.0,0.0,,8.0,0.0,21.0,47.0,68.0,0.0,0.0,77.0,0.0,3.0,0.0,0.0
14147317,1423517,Lazar Maraš,6226,FK Dečić Tuzi,6226,FK Dečić Tuzi,home,D,18,False,True,2.0,,4.0,18.0,21.0,42.0,3.0,2.0,16.0,1.0,,,0.0,,,1.0,10.0,4.0,0.0,0.49,0.0,1.0,1.0,0.0,,,2.0,1.0,90.0,0.0,0.0,0.0,,,,,,7.0,7.5,,,,1.0,4.0,2.0,3.0,2.0,,5.0,0.0,19.0,21.0,44.0,0.0,2.0,56.0,1.0,0.0,1.0,2.0
14147317,1131064,Balša Radusinović,6226,FK Dečić Tuzi,6225,FK Zeta Golubovci,home,M,32,False,True,3.0,,0.0,21.0,8.0,30.0,1.0,1.0,4.0,,,1.0,0.0,,,,7.0,7.0,0.0,0.0,0.03,2.0,0.0,0.0,,,1.0,,81.0,0.0,0.0,0.0,,,,,,5.0,7.1,,,1.0,4.0,0.0,5.0,4.0,5.0,,0.0,0.0,24.0,9.0,34.0,2.0,1.0,50.0,0.0,1.0,4.0,1.0
