player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Nelson Augustin Cordoba', 'firstName': '', 'lastName': '', 'slug': 'nelson-augustin-cordoba', 'shortName': 'N. A. Cordoba', 'position': 'M', 'jerseyNumber': '28', 'userCount': 13, 'gender': 'M', 'id': 1163021, 'fieldTranslations': {'nameTranslation': {'ar': 'نيلسون أوغستين كوردوبا'}, 'shortNameTranslation': {'ar': 'ن. كوردوبا'}}}",True,goal,regular,regular,"{'x': 7, 'y': 45, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.4, 'z': 12.7}",0.5071,0.6885,6551455,57,,3388,"{'start': {'x': 45, 'y': 7}, 'end': {'x': 45.6, 'y': 0}, 'goal': {'x': 45.6, 'y': 87.3}}",34,2012,688,shot,
"{'name': 'Jagoš Roganović', 'slug': 'jagos-roganovic', 'shortName': 'J. Roganović', 'position': 'M', 'jerseyNumber': '29', 'userCount': 7, 'gender': 'M', 'id': 1620437, 'fieldTranslations': {'nameTranslation': {'ar': 'ياجوش روجانوفيتش'}, 'shortNameTranslation': {'ar': 'ي. روجانوفيتش'}}}",True,save,,corner,"{'x': 6, 'y': 55, 'z': 0}",head,high-left,"{'x': 0, 'y': 54.5, 'z': 33}",0.2111,0.751,6551454,48,,2855,"{'start': {'x': 55, 'y': 6}, 'end': {'x': 45.5, 'y': 0}, 'goal': {'x': 45.5, 'y': 67}}",43,2545,155,shot,
"{'name': 'Jagoš Roganović', 'slug': 'jagos-roganovic', 'shortName': 'J. Roganović', 'position': 'M', 'jerseyNumber': '29', 'userCount': 7, 'gender': 'M', 'id': 1620437, 'fieldTranslations': {'nameTranslation': {'ar': 'ياجوش روجانوفيتش'}, 'shortNameTranslation': {'ar': 'ي. روجانوفيتش'}}}",True,save,,regular,"{'x': 9, 'y': 61, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.2, 'z': 3.6}",0.2499,0.248,6551453,47,,2807,"{'start': {'x': 61, 'y': 9}, 'end': {'x': 50.8, 'y': 0}, 'goal': {'x': 50.8, 'y': 96.4}}",44,2593,107,shot,
"{'name': 'Davor Kontić', 'firstName': '', 'lastName': '', 'slug': 'davor-kontic', 'shortName': 'D. Kontić', 'position': 'M', 'jerseyNumber': '8', 'userCount': 7, 'gender': 'M', 'id': 929719, 'fieldTranslations': {'nameTranslation': {'ar': 'دافور كونتيش', 'hi': 'डेवोर कोंटिक', 'bn': 'দাভোর কন্টিচ'}, 'shortNameTranslation': {'ar': 'د. كونتيش', 'hi': 'डी. कोंटिक', 'bn': 'ডি. কন্টিচ'}}}",True,save,,regular,"{'x': 19, 'y': 43, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.3, 'z': 4.1}",0.07205,0.0552,6551452,45,1.0,2718,"{'start': {'x': 43, 'y': 19}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 95.9}}",1,2682,18,shot,
"{'name': 'Stefan Radojevic', 'firstName': 'Stefan Radojevic', 'slug': 'stefan-radojevic', 'shortName': 'S. Radojevic', 'position': 'M', 'jerseyNumber': '8', 'userCount': 10, 'gender': 'M', 'id': 1536333, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان رادويفيتش'}, 'shortNameTranslation': {'ar': 'س. رادويفيتش'}}}",False,block,,regular,"{'x': 24, 'y': 50, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.01887,,6551451,45,,2691,"{'start': {'x': 50, 'y': 24}, 'block': {'x': 50, 'y': 24}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,9,2691,shot,"{'x': 24, 'y': 50, 'z': 0}"
"{'name': 'Aldin Mušović', 'firstName': '', 'lastName': '', 'slug': 'aldin-musovic', 'shortName': 'A. Mušović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 9, 'gender': 'M', 'id': 1382874, 'fieldTranslations': {'nameTranslation': {'ar': 'ألدين موشوفيتش'}, 'shortNameTranslation': {'ar': 'أ. موشوفيتش'}}}",False,block,,regular,"{'x': 9, 'y': 40, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.2271,,6551450,41,,2436,"{'start': {'x': 40, 'y': 9}, 'block': {'x': 40, 'y': 9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",5,264,2436,shot,"{'x': 9, 'y': 40, 'z': 0}"
"{'name': 'Lazar Knezevic', 'firstName': 'Lazar Knezevic', 'slug': 'lazar-knezevic', 'shortName': 'L. Knezevic', 'position': 'M', 'jerseyNumber': '7', 'userCount': 5, 'gender': 'M', 'id': 1497156, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار كنيزيفيتش'}, 'shortNameTranslation': {'ar': 'ل. كنيزيفيتش'}}}",True,save,,regular,"{'x': 17, 'y': 39, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.9, 'z': 3.3}",0.1829,0.5535,6551449,40,,2342,"{'start': {'x': 39, 'y': 17}, 'end': {'x': 53.1, 'y': 0}, 'goal': {'x': 53.1, 'y': 96.7}}",6,358,2342,shot,
"{'name': 'Balša Mrvaljević', 'firstName': 'Balša', 'lastName': 'Mrvaljević', 'slug': 'balsa-mrvaljevic', 'shortName': 'B. Mrvaljević', 'position': 'M', 'jerseyNumber': '18', 'userCount': 30, 'gender': 'M', 'id': 1149289, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا مرفالييفيتش'}, 'shortNameTranslation': {'ar': 'ب. مرفالييفيتش'}}}",True,goal,regular,regular,"{'x': 10, 'y': 72, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.2, 'z': 30.9}",0.06678,0.1843,6551448,35,,2075,"{'start': {'x': 72, 'y': 10}, 'end': {'x': 52.8, 'y': 0}, 'goal': {'x': 52.8, 'y': 69.1}}",11,625,2075,shot,
"{'name': 'Aldin Mušović', 'firstName': '', 'lastName': '', 'slug': 'aldin-musovic', 'shortName': 'A. Mušović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 9, 'gender': 'M', 'id': 1382874, 'fieldTranslations': {'nameTranslation': {'ar': 'ألدين موشوفيتش'}, 'shortNameTranslation': {'ar': 'أ. موشوفيتش'}}}",False,save,,regular,"{'x': 8, 'y': 36, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.8, 'z': 4.1}",0.4005,0.4064,6551447,32,,1908,"{'start': {'x': 36, 'y': 8}, 'end': {'x': 47.2, 'y': 0}, 'goal': {'x': 47.2, 'y': 95.9}}",14,792,1908,shot,
"{'name': 'Danis Kolić', 'firstName': 'Danis', 'lastName': 'Kolic', 'slug': 'danis-kolic', 'shortName': 'D. Kolić', 'position': 'M', 'jerseyNumber': '22', 'userCount': 8, 'gender': 'M', 'id': 1391891, 'fieldTranslations': {'nameTranslation': {'ar': 'دانيش كوليتش'}, 'shortNameTranslation': {'ar': 'د. كوليتش'}}}",False,save,,regular,"{'x': 21, 'y': 54, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.6, 'z': 8.6}",0.06339,0.2962,6551446,32,,1906,"{'start': {'x': 54, 'y': 21}, 'end': {'x': 46.4, 'y': 0}, 'goal': {'x': 46.4, 'y': 91.4}}",14,794,1906,shot,
"{'name': 'Balša Mrvaljević', 'firstName': 'Balša', 'lastName': 'Mrvaljević', 'slug': 'balsa-mrvaljevic', 'shortName': 'B. Mrvaljević', 'position': 'M', 'jerseyNumber': '18', 'userCount': 30, 'gender': 'M', 'id': 1149289, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا مرفالييفيتش'}, 'shortNameTranslation': {'ar': 'ب. مرفالييفيتش'}}}",True,block,,throw-in-set-piece,"{'x': 18, 'y': 74, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.01187,,6551445,25,,1478,"{'start': {'x': 74, 'y': 18}, 'block': {'x': 74, 'y': 18}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",21,1222,1478,shot,"{'x': 18, 'y': 74, 'z': 0}"
"{'name': 'Miguel Rodrigues', 'slug': 'miguel-rodrigues', 'shortName': 'M. Rodrigues', 'position': 'D', 'userCount': 28, 'gender': 'M', 'id': 232450, 'fieldTranslations': {'nameTranslation': {'ar': 'ميغيل رودريغيز'}, 'shortNameTranslation': {'ar': 'م. رودريغيز'}}}",True,goal,regular,regular,"{'x': 8, 'y': 53, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 53.4, 'z': 23.8}",0.3521,0.8179,6551444,23,,1339,"{'start': {'x': 53, 'y': 8}, 'end': {'x': 46.6, 'y': 0}, 'goal': {'x': 46.6, 'y': 76.2}}",23,1361,1339,shot,
"{'name': 'Danis Kolić', 'firstName': 'Danis', 'lastName': 'Kolic', 'slug': 'danis-kolic', 'shortName': 'D. Kolić', 'position': 'M', 'jerseyNumber': '22', 'userCount': 8, 'gender': 'M', 'id': 1391891, 'fieldTranslations': {'nameTranslation': {'ar': 'دانيش كوليتش'}, 'shortNameTranslation': {'ar': 'د. كوليتش'}}}",False,block,,regular,"{'x': 21, 'y': 60, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.04261,,6551443,18,,1066,"{'start': {'x': 60, 'y': 21}, 'block': {'x': 60, 'y': 21}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",28,1634,1066,shot,"{'x': 21, 'y': 60, 'z': 0}"
"{'name': 'Nelson Augustin Cordoba', 'firstName': '', 'lastName': '', 'slug': 'nelson-augustin-cordoba', 'shortName': 'N. A. Cordoba', 'position': 'M', 'jerseyNumber': '28', 'userCount': 13, 'gender': 'M', 'id': 1163021, 'fieldTranslations': {'nameTranslation': {'ar': 'نيلسون أوغستين كوردوبا'}, 'shortNameTranslation': {'ar': 'ن. كوردوبا'}}}",True,miss,,corner,"{'x': 2, 'y': 57, 'z': 0}",head,close-right,"{'x': 0, 'y': 41.4, 'z': 31}",0.1766,,6551442,10,,541,"{'start': {'x': 57, 'y': 2}, 'end': {'x': 58.6, 'y': 0}, 'goal': {'x': 58.6, 'y': 69}}",36,2159,541,shot,
"{'name': 'Danis Kolić', 'firstName': 'Danis', 'lastName': 'Kolic', 'slug': 'danis-kolic', 'shortName': 'D. Kolić', 'position': 'M', 'jerseyNumber': '22', 'userCount': 8, 'gender': 'M', 'id': 1391891, 'fieldTranslations': {'nameTranslation': {'ar': 'دانيش كوليتش'}, 'shortNameTranslation': {'ar': 'د. كوليتش'}}}",False,save,,regular,"{'x': 17, 'y': 70, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51, 'z': 11.1}",0.04734,0.0198,6551441,8,,446,"{'start': {'x': 70, 'y': 17}, 'end': {'x': 49, 'y': 0}, 'goal': {'x': 49, 'y': 88.9}}",38,2254,446,shot,
"{'name': 'Balša Mrvaljević', 'firstName': 'Balša', 'lastName': 'Mrvaljević', 'slug': 'balsa-mrvaljevic', 'shortName': 'B. Mrvaljević', 'position': 'M', 'jerseyNumber': '18', 'userCount': 30, 'gender': 'M', 'id': 1149289, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا مرفالييفيتش'}, 'shortNameTranslation': {'ar': 'ب. مرفالييفيتش'}}}",True,block,,regular,"{'x': 18, 'y': 76, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.01692,,6551440,7,,377,"{'start': {'x': 76, 'y': 18}, 'block': {'x': 76, 'y': 18}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",39,2323,377,shot,"{'x': 18, 'y': 76, 'z': 0}"
