player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Ivan Bojović', 'slug': 'ivan-bojovic', 'shortName': 'I. Bojović', 'position': 'M', 'jerseyNumber': '77', 'userCount': 14, 'gender': 'M', 'id': 1016595, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان بويوفيتش', 'hi': 'इवान बोजोविक', 'bn': 'ইভান বোজোভিচ'}, 'shortNameTranslation': {'ar': 'إ. بويوفيتش', 'hi': 'आई. बोजोविक', 'bn': 'আই. বোজোভিচ'}}}",True,goal,regular,regular,"{'x': 26, 'y': 41, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.5, 'z': 2}",0.02063,0.1821,6573953,63,,3733,"{'start': {'x': 41, 'y': 26}, 'end': {'x': 53.5, 'y': 0}, 'goal': {'x': 53.5, 'y': 98}}",28,1667,1033,shot,
"{'name': 'Zoran Petrović', 'slug': 'zoran-petrovic', 'shortName': 'Z. Petrović', 'position': 'F', 'jerseyNumber': '25', 'userCount': 16, 'gender': 'M', 'id': 357712, 'fieldTranslations': {'nameTranslation': {'ar': 'زوران بيتروفيتش', 'hi': 'ज़ोरान पेत्रोविक', 'bn': 'জোরান পেট্রোভিক'}, 'shortNameTranslation': {'ar': 'ز. بيتروفيتش', 'hi': 'ज़ेड. पेत्रोविक', 'bn': 'জেড. পেট্রোভিক'}}}",True,miss,,regular,"{'x': 23, 'y': 65, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.6, 'z': 0.8}",0.02551,,6573952,60,,3575,"{'start': {'x': 65, 'y': 23}, 'end': {'x': 43.4, 'y': 0}, 'goal': {'x': 43.4, 'y': 99.2}}",31,1825,875,shot,
"{'name': 'Marko Milickovic', 'slug': 'marko-milickovic', 'shortName': 'M. Milickovic', 'position': 'M', 'jerseyNumber': '10', 'userCount': 28, 'gender': 'M', 'id': 890615, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميليكوفيتش', 'hi': 'मार्को मिलिकोविच', 'bn': 'মার্কো মিলিকোভিচ'}, 'shortNameTranslation': {'ar': 'م. ميليكوفيتش', 'hi': 'एम. मिलिकोविच', 'bn': 'এম. মিলিকোভিচ'}}}",True,miss,,corner,"{'x': 4, 'y': 43, 'z': 0}",left-foot,close-high,"{'x': 0, 'y': 53.2, 'z': 48.8}",0.4555,,6573951,59,,3527,"{'start': {'x': 43, 'y': 4}, 'end': {'x': 46.8, 'y': 0}, 'goal': {'x': 46.8, 'y': 51.2}}",32,1873,827,shot,
"{'name': 'Danilo Vukanić', 'slug': 'danilo-vukanic', 'shortName': 'D. Vukanić', 'position': 'M', 'jerseyNumber': '44', 'userCount': 48, 'gender': 'M', 'id': 1423515, 'fieldTranslations': {'nameTranslation': {'ar': 'دانييلو فوكانيتش'}, 'shortNameTranslation': {'ar': 'د. فوكانيتش'}}}",True,block,,corner,"{'x': 28, 'y': 55, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.01262,,6573950,59,,3522,"{'start': {'x': 55, 'y': 28}, 'block': {'x': 55, 'y': 28}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",32,1878,822,shot,"{'x': 28, 'y': 55, 'z': 0}"
"{'name': 'Milan Vušurović', 'slug': 'milan-vusurovic', 'shortName': 'M. Vušurović', 'position': 'M', 'jerseyNumber': '17', 'userCount': 20, 'gender': 'M', 'id': 287757, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوسوروفيتش', 'hi': 'मिलन वुसुरोविक', 'bn': 'মিলান ভুসুরোভিচ'}, 'shortNameTranslation': {'ar': 'م. فوسوروفيتش', 'hi': 'एम. वुसुरोविक', 'bn': 'এম. ভুসুরোভিচ'}}}",True,block,,regular,"{'x': 7, 'y': 52, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.6245,,6573949,57,,3387,"{'start': {'x': 52, 'y': 7}, 'block': {'x': 52, 'y': 7}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",34,2013,687,shot,"{'x': 7, 'y': 52, 'z': 0}"
"{'name': 'Danilo Vukanić', 'slug': 'danilo-vukanic', 'shortName': 'D. Vukanić', 'position': 'M', 'jerseyNumber': '44', 'userCount': 48, 'gender': 'M', 'id': 1423515, 'fieldTranslations': {'nameTranslation': {'ar': 'دانييلو فوكانيتش'}, 'shortNameTranslation': {'ar': 'د. فوكانيتش'}}}",True,save,,regular,"{'x': 10, 'y': 53, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.4, 'z': 11.7}",0.3658,0.4434,6573948,57,,3384,"{'start': {'x': 53, 'y': 10}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 88.3}}",34,2016,684,shot,
"{'name': 'Danilo Vukanić', 'slug': 'danilo-vukanic', 'shortName': 'D. Vukanić', 'position': 'M', 'jerseyNumber': '44', 'userCount': 48, 'gender': 'M', 'id': 1423515, 'fieldTranslations': {'nameTranslation': {'ar': 'دانييلو فوكانيتش'}, 'shortNameTranslation': {'ar': 'د. فوكانيتش'}}}",True,save,,regular,"{'x': 14, 'y': 42, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.7, 'z': 16.1}",0.1208,0.3041,6573947,55,,3251,"{'start': {'x': 42, 'y': 14}, 'end': {'x': 47.3, 'y': 0}, 'goal': {'x': 47.3, 'y': 83.9}}",36,2149,551,shot,
"{'name': 'Lazar Savović', 'slug': 'lazar-savovic', 'shortName': 'L. Savović', 'position': 'M', 'jerseyNumber': '22', 'userCount': 105, 'gender': 'M', 'id': 1606673, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار سافوفيتش'}, 'shortNameTranslation': {'ar': 'ل. سافوفيتش'}}}",True,block,,regular,"{'x': 27, 'y': 26, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.00356,,6573946,54,,3230,"{'start': {'x': 26, 'y': 27}, 'block': {'x': 26, 'y': 27}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",37,2170,530,shot,"{'x': 27, 'y': 26, 'z': 0}"
"{'name': 'Zoran Petrović', 'slug': 'zoran-petrovic', 'shortName': 'Z. Petrović', 'position': 'F', 'jerseyNumber': '25', 'userCount': 16, 'gender': 'M', 'id': 357712, 'fieldTranslations': {'nameTranslation': {'ar': 'زوران بيتروفيتش', 'hi': 'ज़ोरान पेत्रोविक', 'bn': 'জোরান পেট্রোভিক'}, 'shortNameTranslation': {'ar': 'ز. بيتروفيتش', 'hi': 'ज़ेड. पेत्रोविक', 'bn': 'জেড. পেট্রোভিক'}}}",True,miss,,regular,"{'x': 6, 'y': 53, 'z': 0}",head,close-left,"{'x': 0, 'y': 58.7, 'z': 5.9}",0.2175,,6573945,49,,2901,"{'start': {'x': 53, 'y': 6}, 'end': {'x': 41.3, 'y': 0}, 'goal': {'x': 41.3, 'y': 94.1}}",42,2499,201,shot,
"{'name': 'Aleksandar Macanović', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-macanovic', 'shortName': 'A. Macanović', 'position': 'M', 'jerseyNumber': '20', 'userCount': 5, 'gender': 'M', 'id': 842506, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر ماكانوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ماكانوفيتش'}}}",False,goal,regular,regular,"{'x': 12, 'y': 41, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 54.1, 'z': 21.3}",0.3167,0.4668,6573944,43,,2543,"{'start': {'x': 41, 'y': 12}, 'end': {'x': 45.9, 'y': 0}, 'goal': {'x': 45.9, 'y': 78.7}}",3,157,2543,shot,
"{'name': 'Irfan Šahman', 'slug': 'irfan-sahman', 'shortName': 'I. Šahman', 'position': 'M', 'jerseyNumber': '8', 'userCount': 4, 'gender': 'M', 'id': 184773, 'fieldTranslations': {'nameTranslation': {'ar': 'عرفان شاهمان', 'hi': 'इरफान शाहमान', 'bn': 'ইরফান শাহমান'}, 'shortNameTranslation': {'ar': 'ع. شاهمان', 'hi': 'आई. शाहमान', 'bn': 'আই. শাহমান'}}}",False,post,,corner,"{'x': 29, 'y': 48, 'z': 0}",right-foot,right,"{'x': 0, 'y': 44.7, 'z': 25.1}",0.02488,,6573943,43,,2540,"{'start': {'x': 48, 'y': 29}, 'end': {'x': 55.3, 'y': 0}, 'goal': {'x': 55.3, 'y': 74.9}}",3,160,2540,shot,
"{'name': 'Lazar Mijović', 'slug': 'lazar-mijovic', 'shortName': 'L. Mijović', 'position': 'M', 'jerseyNumber': '18', 'userCount': 36, 'gender': 'M', 'id': 1005616, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار ميوفيتش', 'hi': 'लज़ार मिजोविक', 'bn': 'লাজার মিজোভিচ'}, 'shortNameTranslation': {'ar': 'ل. ميوفيتش', 'hi': 'एल. मिजोविक', 'bn': 'এল. মিজোভিচ'}}}",True,goal,penalty,penalty,"{'x': 10, 'y': 50, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.6, 'z': 8.5}",0.76,0.81,6573965,36,,2148,"{'start': {'x': 50, 'y': 10}, 'end': {'x': 52.4, 'y': 0}, 'goal': {'x': 52.4, 'y': 91.5}}",10,552,2148,shot,
"{'name': 'Irfan Šahman', 'slug': 'irfan-sahman', 'shortName': 'I. Šahman', 'position': 'M', 'jerseyNumber': '8', 'userCount': 4, 'gender': 'M', 'id': 184773, 'fieldTranslations': {'nameTranslation': {'ar': 'عرفان شاهمان', 'hi': 'इरफान शाहमान', 'bn': 'ইরফান শাহমান'}, 'shortNameTranslation': {'ar': 'ع. شاهمان', 'hi': 'आई. शाहमान', 'bn': 'আই. শাহমান'}}}",False,save,,regular,"{'x': 20, 'y': 27, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49, 'z': 9}",0.0368,0.01106,6573942,33,,1926,"{'start': {'x': 27, 'y': 20}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 91}}",13,774,1926,shot,
"{'name': 'Aleksandar Macanović', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-macanovic', 'shortName': 'A. Macanović', 'position': 'M', 'jerseyNumber': '20', 'userCount': 5, 'gender': 'M', 'id': 842506, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر ماكانوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ماكانوفيتش'}}}",False,block,,regular,"{'x': 7, 'y': 59, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.1951,,6573941,29,,1688,"{'start': {'x': 59, 'y': 7}, 'block': {'x': 59, 'y': 7}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",17,1012,1688,shot,"{'x': 7, 'y': 59, 'z': 0}"
"{'name': 'Ljubiša Pecelj', 'firstName': '', 'lastName': '', 'slug': 'ljubisa-pecelj', 'shortName': 'L. Pecelj', 'position': 'D', 'userCount': 16, 'gender': 'M', 'id': 895528, 'fieldTranslations': {'nameTranslation': {'ar': 'ليوبشيا بيشيل'}, 'shortNameTranslation': {'ar': 'ل. بيشيل'}}}",False,miss,,regular,"{'x': 33, 'y': 26, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 56.1, 'z': 12.1}",0.06535,,6573940,18,,1025,"{'start': {'x': 26, 'y': 33}, 'end': {'x': 43.9, 'y': 0}, 'goal': {'x': 43.9, 'y': 87.9}}",28,1675,1025,shot,
"{'name': 'Lazar Savović', 'slug': 'lazar-savovic', 'shortName': 'L. Savović', 'position': 'M', 'jerseyNumber': '22', 'userCount': 105, 'gender': 'M', 'id': 1606673, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار سافوفيتش'}, 'shortNameTranslation': {'ar': 'ل. سافوفيتش'}}}",True,miss,,regular,"{'x': 18, 'y': 46, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.4, 'z': 46}",0.03186,,6573939,15,,871,"{'start': {'x': 46, 'y': 18}, 'end': {'x': 57.6, 'y': 0}, 'goal': {'x': 57.6, 'y': 54}}",31,1829,871,shot,
"{'name': 'Staniša Mandić', 'slug': 'stanisa-mandic', 'shortName': 'S. Mandić', 'position': 'M', 'jerseyNumber': '77', 'userCount': 35, 'gender': 'M', 'id': 363780, 'fieldTranslations': {'nameTranslation': {'ar': 'ستانيشا مانديتش', 'hi': 'स्टैनिसा मैंडिक', 'bn': 'স্ট্যানিসা মান্ডিচ'}, 'shortNameTranslation': {'ar': 'س. مانديتش', 'hi': 'एस. मैंडिक', 'bn': 'এস. মান্ডিক'}}}",False,miss,,regular,"{'x': 6, 'y': 63, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.7, 'z': 50.9}",0.1635,,6573938,13,,755,"{'start': {'x': 63, 'y': 6}, 'end': {'x': 57.3, 'y': 0}, 'goal': {'x': 57.3, 'y': 49.1}}",33,1945,755,shot,
"{'name': 'Aleksandar Macanović', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-macanovic', 'shortName': 'A. Macanović', 'position': 'M', 'jerseyNumber': '20', 'userCount': 5, 'gender': 'M', 'id': 842506, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر ماكانوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ماكانوفيتش'}}}",False,block,,regular,"{'x': 21, 'y': 40, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.05772,,6573937,8,,452,"{'start': {'x': 40, 'y': 21}, 'block': {'x': 40, 'y': 21}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",38,2248,452,shot,"{'x': 21, 'y': 40, 'z': 0}"
"{'name': 'Irfan Šahman', 'slug': 'irfan-sahman', 'shortName': 'I. Šahman', 'position': 'M', 'jerseyNumber': '8', 'userCount': 4, 'gender': 'M', 'id': 184773, 'fieldTranslations': {'nameTranslation': {'ar': 'عرفان شاهمان', 'hi': 'इरफान शाहमान', 'bn': 'ইরফান শাহমান'}, 'shortNameTranslation': {'ar': 'ع. شاهمان', 'hi': 'आई. शाहमान', 'bn': 'আই. শাহমান'}}}",False,miss,,regular,"{'x': 34, 'y': 50, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.1, 'z': 3}",0.0002178,,6573936,7,,419,"{'start': {'x': 50, 'y': 34}, 'end': {'x': 43.9, 'y': 0}, 'goal': {'x': 43.9, 'y': 97}}",39,2281,419,shot,
