player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,xgot,blockCoordinates,goalType
"{'name': 'Jagoš Roganović', 'slug': 'jagos-roganovic', 'shortName': 'J. Roganović', 'position': 'M', 'jerseyNumber': '29', 'userCount': 7, 'gender': 'M', 'id': 1620437, 'fieldTranslations': {'nameTranslation': {'ar': 'ياجوش روجانوفيتش'}, 'shortNameTranslation': {'ar': 'ي. روجانوفيتش'}}}",True,block,regular,"{'x': 14, 'y': 46, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.07394,6532801,50,,2988,"{'start': {'x': 46, 'y': 14}, 'block': {'x': 46, 'y': 14}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",41,2412,288,shot,,"{'x': 14, 'y': 46, 'z': 0}",
"{'name': 'Anđelko Jovanović', 'firstName': '', 'lastName': '', 'slug': 'andelko-jovanovic', 'shortName': 'A. Jovanović', 'position': 'M', 'jerseyNumber': '10', 'userCount': 4, 'gender': 'M', 'id': 1030487, 'fieldTranslations': {'nameTranslation': {'ar': 'أنجيلكو يوفانوفيتش', 'hi': 'एन्डेल्को जोवानोविक', 'bn': 'আন্দ্রেকো জোভানোভিচ'}, 'shortNameTranslation': {'ar': 'أ. يوفانوفيتش', 'hi': 'ए. जोवानोविक', 'bn': 'এ. জোভানোভিচ'}}}",True,miss,regular,"{'x': 25, 'y': 40, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.8, 'z': 43.3}",0.05141,6532800,48,,2855,"{'start': {'x': 40, 'y': 25}, 'end': {'x': 57.2, 'y': 0}, 'goal': {'x': 57.2, 'y': 56.7}}",43,2545,155,shot,,,
"{'name': 'Balša Mrvaljević', 'firstName': 'Balša', 'lastName': 'Mrvaljević', 'slug': 'balsa-mrvaljevic', 'shortName': 'B. Mrvaljević', 'position': 'M', 'jerseyNumber': '18', 'userCount': 30, 'gender': 'M', 'id': 1149289, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا مرفالييفيتش'}, 'shortNameTranslation': {'ar': 'ب. مرفالييفيتش'}}}",True,block,regular,"{'x': 14, 'y': 29, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.004082,6532799,48,,2853,"{'start': {'x': 29, 'y': 14}, 'block': {'x': 29, 'y': 14}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",43,2547,153,shot,,"{'x': 14, 'y': 29, 'z': 0}",
"{'name': 'Anđelko Jovanović', 'firstName': '', 'lastName': '', 'slug': 'andelko-jovanovic', 'shortName': 'A. Jovanović', 'position': 'M', 'jerseyNumber': '10', 'userCount': 4, 'gender': 'M', 'id': 1030487, 'fieldTranslations': {'nameTranslation': {'ar': 'أنجيلكو يوفانوفيتش', 'hi': 'एन्डेल्को जोवानोविक', 'bn': 'আন্দ্রেকো জোভানোভিচ'}, 'shortNameTranslation': {'ar': 'أ. يوفانوفيتش', 'hi': 'ए. जोवानोविक', 'bn': 'এ. জোভানোভিচ'}}}",True,save,throw-in-set-piece,"{'x': 23, 'y': 64, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.2, 'z': 10.9}",0.02241,6532798,33,,1946,"{'start': {'x': 64, 'y': 23}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 89.1}}",13,754,1946,shot,0.02803,,
"{'name': 'Lazar Knezevic', 'firstName': 'Lazar Knezevic', 'slug': 'lazar-knezevic', 'shortName': 'L. Knezevic', 'position': 'M', 'jerseyNumber': '7', 'userCount': 5, 'gender': 'M', 'id': 1497156, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار كنيزيفيتش'}, 'shortNameTranslation': {'ar': 'ل. كنيزيفيتش'}}}",True,miss,throw-in-set-piece,"{'x': 18, 'y': 47, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 41.4, 'z': 42.5}",0.006458,6532797,31,,1807,"{'start': {'x': 47, 'y': 18}, 'end': {'x': 58.6, 'y': 0}, 'goal': {'x': 58.6, 'y': 57.5}}",15,893,1807,shot,,,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",False,save,regular,"{'x': 12, 'y': 40, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 10.9}",0.1805,6532796,24,,1413,"{'start': {'x': 40, 'y': 12}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 89.1}}",22,1287,1413,shot,0.1579,,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",False,miss,regular,"{'x': 12, 'y': 40, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57.8, 'z': 57.1}",0.009695,6532795,19,,1097,"{'start': {'x': 40, 'y': 12}, 'end': {'x': 42.2, 'y': 0}, 'goal': {'x': 42.2, 'y': 42.9}}",27,1603,1097,shot,,,
"{'name': 'Anđelko Jovanović', 'firstName': '', 'lastName': '', 'slug': 'andelko-jovanovic', 'shortName': 'A. Jovanović', 'position': 'M', 'jerseyNumber': '10', 'userCount': 4, 'gender': 'M', 'id': 1030487, 'fieldTranslations': {'nameTranslation': {'ar': 'أنجيلكو يوفانوفيتش', 'hi': 'एन्डेल्को जोवानोविक', 'bn': 'আন্দ্রেকো জোভানোভিচ'}, 'shortNameTranslation': {'ar': 'أ. يوفانوفيتش', 'hi': 'ए. जोवानोविक', 'bn': 'এ. জোভানোভিচ'}}}",True,miss,regular,"{'x': 10, 'y': 30, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 43.7, 'z': 2.4}",0.07975,6532794,14,,786,"{'start': {'x': 30, 'y': 10}, 'end': {'x': 56.3, 'y': 0}, 'goal': {'x': 56.3, 'y': 97.6}}",32,1914,786,shot,,,
"{'name': 'Anđelko Jovanović', 'firstName': '', 'lastName': '', 'slug': 'andelko-jovanovic', 'shortName': 'A. Jovanović', 'position': 'M', 'jerseyNumber': '10', 'userCount': 4, 'gender': 'M', 'id': 1030487, 'fieldTranslations': {'nameTranslation': {'ar': 'أنجيلكو يوفانوفيتش', 'hi': 'एन्डेल्को जोवानोविक', 'bn': 'আন্দ্রেকো জোভানোভিচ'}, 'shortNameTranslation': {'ar': 'أ. يوفانوفيتش', 'hi': 'ए. जोवानोविक', 'bn': 'এ. জোভানোভিচ'}}}",True,block,free-kick,"{'x': 26, 'y': 61, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.05687,6532812,5,,261,"{'start': {'x': 61, 'y': 26}, 'block': {'x': 61, 'y': 26}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",41,2439,261,shot,,"{'x': 26, 'y': 61, 'z': 0}",
"{'name': 'Matije Badnjar', 'firstName': 'Matije Badnjar', 'slug': 'matije-badnjar', 'shortName': 'M. Badnjar', 'position': 'D', 'jerseyNumber': '3', 'userCount': 4, 'gender': 'M', 'id': 1381381, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتييه بادنجار'}, 'shortNameTranslation': {'ar': 'م. بادنجار'}}}",True,miss,set-piece,"{'x': 23, 'y': 71, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 42.8, 'z': 7.2}",0.05722,6532793,5,,264,"{'start': {'x': 71, 'y': 23}, 'end': {'x': 57.2, 'y': 0}, 'goal': {'x': 57.2, 'y': 92.8}}",41,2436,264,shot,,,
