player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Vasilije Cavor', 'slug': 'vasilije-cavor', 'shortName': 'V. Cavor', 'position': 'F', 'jerseyNumber': '24', 'userCount': 19, 'gender': 'M', 'id': 962100, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كافور'}, 'shortNameTranslation': {'ar': 'ف. كافور'}}}",True,miss,,throw-in-set-piece,"{'x': 15, 'y': 68, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.2, 'z': 19.8}",0.002639,,6565900,59,,3502,"{'start': {'x': 68, 'y': 15}, 'end': {'x': 43.8, 'y': 0}, 'goal': {'x': 43.8, 'y': 80.2}}",32,1898,802,shot,
"{'name': 'Marko Đurišić', 'slug': 'marko-durisic', 'shortName': 'M. Đurišić', 'position': 'M', 'jerseyNumber': '8', 'userCount': 14, 'gender': 'M', 'id': 843005, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو دوريسيتش', 'hi': 'मार्को ड्यूरिशिक', 'bn': 'মার্কো ডুরিসিক'}, 'shortNameTranslation': {'ar': 'م. دوريسيتش', 'hi': 'एम. ड्यूरिशिक', 'bn': 'এম. ডুরিসিক'}}}",False,block,,regular,"{'x': 19, 'y': 30, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.003616,,6565899,58,,3438,"{'start': {'x': 30, 'y': 19}, 'block': {'x': 30, 'y': 19}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",33,1962,738,shot,"{'x': 19, 'y': 30, 'z': 0}"
"{'name': 'Balša Tošković', 'firstName': '', 'lastName': '', 'slug': 'balsa-toskovic', 'shortName': 'B. Tošković', 'position': 'F', 'jerseyNumber': '10', 'userCount': 38, 'gender': 'M', 'id': 1030465, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا توشكوفيتش'}, 'shortNameTranslation': {'ar': 'ب. توشكوفيتش'}}}",True,goal,regular,regular,"{'x': 10, 'y': 48, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.1, 'z': 15.7}",0.311,0.3347,6565898,55,,3257,"{'start': {'x': 48, 'y': 10}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 84.3}}",36,2143,557,shot,
"{'name': 'Matija Rovčanin', 'firstName': '', 'lastName': '', 'slug': 'matija-rovcanin', 'shortName': 'M. Rovčanin', 'position': 'F', 'jerseyNumber': '21', 'userCount': 9, 'gender': 'M', 'id': 1404815, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا روفشانتش'}, 'shortNameTranslation': {'ar': 'م. روفشانتش'}}}",False,save,,regular,"{'x': 19, 'y': 60, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46, 'z': 9.7}",0.04168,0.181,6565897,54,,3201,"{'start': {'x': 60, 'y': 19}, 'end': {'x': 54, 'y': 0}, 'goal': {'x': 54, 'y': 90.3}}",37,2199,501,shot,
"{'name': 'Matija Rovčanin', 'firstName': '', 'lastName': '', 'slug': 'matija-rovcanin', 'shortName': 'M. Rovčanin', 'position': 'F', 'jerseyNumber': '21', 'userCount': 9, 'gender': 'M', 'id': 1404815, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتيا روفشانتش'}, 'shortNameTranslation': {'ar': 'م. روفشانتش'}}}",False,save,,regular,"{'x': 15, 'y': 75, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.8, 'z': 7.8}",0.02177,0.01054,6565896,52,,3107,"{'start': {'x': 75, 'y': 15}, 'end': {'x': 53.2, 'y': 0}, 'goal': {'x': 53.2, 'y': 92.2}}",39,2293,407,shot,
"{'name': 'Petar Aničić', 'slug': 'petar-anicic', 'shortName': 'P. Aničić', 'position': 'M', 'jerseyNumber': '9', 'userCount': 5, 'gender': 'M', 'id': 1381358, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر أنيتشيتش'}, 'shortNameTranslation': {'ar': 'ب. أنيتشيتش'}}}",True,miss,,set-piece,"{'x': 14, 'y': 60, 'z': 0}",head,close-left,"{'x': 0, 'y': 58, 'z': 11.5}",0.04759,,6565895,52,,3084,"{'start': {'x': 60, 'y': 14}, 'end': {'x': 42, 'y': 0}, 'goal': {'x': 42, 'y': 88.5}}",39,2316,384,shot,
"{'name': 'Stefan Denković', 'slug': 'stefan-denkovic', 'shortName': 'S. Denković', 'position': 'M', 'jerseyNumber': '7', 'userCount': 15, 'gender': 'M', 'id': 95583, 'fieldTranslations': {'nameTranslation': {'ar': 'دينكوفيتش ، ستيفان'}, 'shortNameTranslation': {'ar': 'د. ، ستيفان'}}}",False,miss,,regular,"{'x': 11, 'y': 43, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 41.3, 'z': 57.3}",0.09769,,6565894,48,,2832,"{'start': {'x': 43, 'y': 11}, 'end': {'x': 58.7, 'y': 0}, 'goal': {'x': 58.7, 'y': 42.7}}",43,2568,132,shot,
"{'name': 'Petar Aničić', 'slug': 'petar-anicic', 'shortName': 'P. Aničić', 'position': 'M', 'jerseyNumber': '9', 'userCount': 5, 'gender': 'M', 'id': 1381358, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر أنيتشيتش'}, 'shortNameTranslation': {'ar': 'ب. أنيتشيتش'}}}",True,miss,,set-piece,"{'x': 21, 'y': 63, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 42.7, 'z': 11.5}",0.03979,,6565893,42,,2516,"{'start': {'x': 63, 'y': 21}, 'end': {'x': 57.3, 'y': 0}, 'goal': {'x': 57.3, 'y': 88.5}}",4,184,2516,shot,
"{'name': 'Marko Simun', 'firstName': '', 'lastName': '', 'slug': 'marko-simun', 'shortName': 'M. Simun', 'position': 'M', 'jerseyNumber': '19', 'userCount': 33, 'gender': 'M', 'id': 1479109, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو شيمون'}, 'shortNameTranslation': {'ar': 'م. شيمون'}}}",True,block,,regular,"{'x': 23, 'y': 49, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.01694,,6565892,34,,2034,"{'start': {'x': 49, 'y': 23}, 'block': {'x': 49, 'y': 23}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",12,666,2034,shot,"{'x': 23, 'y': 49, 'z': 0}"
"{'name': 'Demir Skrijelj', 'firstName': '', 'lastName': '', 'slug': 'demir-skrijelj', 'shortName': 'D. Skrijelj', 'position': 'M', 'jerseyNumber': '10', 'userCount': 27, 'gender': 'M', 'id': 804419, 'fieldTranslations': {'nameTranslation': {'ar': 'ديمير سكيريل'}, 'shortNameTranslation': {'ar': 'د. سكيريل'}}}",False,miss,,regular,"{'x': 21, 'y': 42, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43.2, 'z': 35.2}",0.1027,,6565891,32,,1899,"{'start': {'x': 42, 'y': 21}, 'end': {'x': 56.8, 'y': 0}, 'goal': {'x': 56.8, 'y': 64.8}}",14,801,1899,shot,
"{'name': 'Petar Vukčević', 'firstName': '', 'lastName': '', 'slug': 'petar-vukcevic', 'shortName': 'P. Vukčević', 'position': 'M', 'jerseyNumber': '19', 'userCount': 10, 'gender': 'M', 'id': 941133, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر فوكشيفيتش', 'hi': 'पीटर वुकचेविच', 'bn': 'পেটার ভুকেভিচ'}, 'shortNameTranslation': {'ar': 'ب. فوكشيفيتش', 'hi': 'पी. वुकसेविक', 'bn': 'পি. ভুকেভিচ'}}}",False,miss,,set-piece,"{'x': 8, 'y': 55, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 43.7, 'z': 46.7}",0.1554,,6565890,29,,1713,"{'start': {'x': 55, 'y': 8}, 'end': {'x': 56.3, 'y': 0}, 'goal': {'x': 56.3, 'y': 53.3}}",17,987,1713,shot,
"{'name': 'Radoš Dedić', 'firstName': '', 'lastName': '', 'slug': 'rados-dedic', 'shortName': 'R. Dedić', 'position': 'D', 'jerseyNumber': '6', 'userCount': 6, 'gender': 'M', 'id': 1063207, 'fieldTranslations': {'nameTranslation': {'ar': 'رادوش ديديتش'}, 'shortNameTranslation': {'ar': 'ر. ديديتش'}}}",True,miss,,regular,"{'x': 30, 'y': 49, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57.1, 'z': 0.9}",0.0009476,,6565889,26,,1559,"{'start': {'x': 49, 'y': 30}, 'end': {'x': 42.9, 'y': 0}, 'goal': {'x': 42.9, 'y': 99.1}}",20,1141,1559,shot,
"{'name': 'Vasilije Cavor', 'slug': 'vasilije-cavor', 'shortName': 'V. Cavor', 'position': 'F', 'jerseyNumber': '24', 'userCount': 19, 'gender': 'M', 'id': 962100, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كافور'}, 'shortNameTranslation': {'ar': 'ف. كافور'}}}",True,save,,regular,"{'x': 14, 'y': 71, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 52.5, 'z': 35.7}",0.0479,0.475,6565888,26,,1521,"{'start': {'x': 71, 'y': 14}, 'end': {'x': 47.5, 'y': 0}, 'goal': {'x': 47.5, 'y': 64.3}}",20,1179,1521,shot,
"{'name': 'Radoš Dedić', 'firstName': '', 'lastName': '', 'slug': 'rados-dedic', 'shortName': 'R. Dedić', 'position': 'D', 'jerseyNumber': '6', 'userCount': 6, 'gender': 'M', 'id': 1063207, 'fieldTranslations': {'nameTranslation': {'ar': 'رادوش ديديتش'}, 'shortNameTranslation': {'ar': 'ر. ديديتش'}}}",True,miss,,corner,"{'x': 5, 'y': 50, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 57.4, 'z': 12.2}",0.568,,6565887,20,,1190,"{'start': {'x': 50, 'y': 5}, 'end': {'x': 42.6, 'y': 0}, 'goal': {'x': 42.6, 'y': 87.8}}",26,1510,1190,shot,
"{'name': 'Radoš Dedić', 'firstName': '', 'lastName': '', 'slug': 'rados-dedic', 'shortName': 'R. Dedić', 'position': 'D', 'jerseyNumber': '6', 'userCount': 6, 'gender': 'M', 'id': 1063207, 'fieldTranslations': {'nameTranslation': {'ar': 'رادوش ديديتش'}, 'shortNameTranslation': {'ar': 'ر. ديديتش'}}}",True,save,,corner,"{'x': 8, 'y': 48, 'z': 0}",head,high-centre,"{'x': 0, 'y': 50.7, 'z': 21.5}",0.1056,0.1175,6565886,20,,1188,"{'start': {'x': 48, 'y': 8}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 78.5}}",26,1512,1188,shot,
"{'name': 'Vasilije Cavor', 'slug': 'vasilije-cavor', 'shortName': 'V. Cavor', 'position': 'F', 'jerseyNumber': '24', 'userCount': 19, 'gender': 'M', 'id': 962100, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كافور'}, 'shortNameTranslation': {'ar': 'ف. كافور'}}}",True,miss,,throw-in-set-piece,"{'x': 15, 'y': 70, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57, 'z': 53.2}",0.02051,,6565885,17,,968,"{'start': {'x': 70, 'y': 15}, 'end': {'x': 43, 'y': 0}, 'goal': {'x': 43, 'y': 46.8}}",29,1732,968,shot,
"{'name': 'Balša Tošković', 'firstName': '', 'lastName': '', 'slug': 'balsa-toskovic', 'shortName': 'B. Tošković', 'position': 'F', 'jerseyNumber': '10', 'userCount': 38, 'gender': 'M', 'id': 1030465, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا توشكوفيتش'}, 'shortNameTranslation': {'ar': 'ب. توشكوفيتش'}}}",True,miss,,regular,"{'x': 14, 'y': 72, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.3, 'z': 0.8}",0.07134,,6565884,15,,869,"{'start': {'x': 72, 'y': 14}, 'end': {'x': 41.7, 'y': 0}, 'goal': {'x': 41.7, 'y': 99.2}}",31,1831,869,shot,
"{'name': 'Balša Tošković', 'firstName': '', 'lastName': '', 'slug': 'balsa-toskovic', 'shortName': 'B. Tošković', 'position': 'F', 'jerseyNumber': '10', 'userCount': 38, 'gender': 'M', 'id': 1030465, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا توشكوفيتش'}, 'shortNameTranslation': {'ar': 'ب. توشكوفيتش'}}}",True,miss,,regular,"{'x': 5, 'y': 49, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 53.7, 'z': 58.5}",0.7278,,6565883,14,,792,"{'start': {'x': 49, 'y': 5}, 'end': {'x': 46.3, 'y': 0}, 'goal': {'x': 46.3, 'y': 41.5}}",32,1908,792,shot,
"{'name': 'Vasilije Cavor', 'slug': 'vasilije-cavor', 'shortName': 'V. Cavor', 'position': 'F', 'jerseyNumber': '24', 'userCount': 19, 'gender': 'M', 'id': 962100, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كافور'}, 'shortNameTranslation': {'ar': 'ف. كافور'}}}",True,save,,regular,"{'x': 7, 'y': 60, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.9, 'z': 19.2}",0.1156,0.1241,6565882,14,,791,"{'start': {'x': 60, 'y': 7}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 80.8}}",32,1909,791,shot,
