player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Demba Seck', 'slug': 'demba-seck', 'shortName': 'D. Seck', 'position': 'M', 'jerseyNumber': '19', 'userCount': 1135, 'gender': 'M', 'id': 1012248, 'fieldTranslations': {'nameTranslation': {'ar': 'ديمبا سيك', 'bn': 'ডেম্বা সেক', 'hi': 'डेम्बा सेक'}, 'shortNameTranslation': {'ar': 'د. سيك', 'bn': 'ডি. সেক', 'hi': 'डी. सेक'}}}",False,block,,assisted,"{'x': 21.2, 'y': 65, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 19}","{'name': 'Dragan Rosić', 'firstName': '', 'lastName': '', 'slug': 'dragan-rosic', 'shortName': 'D. Rosić', 'position': 'G', 'jerseyNumber': '12', 'userCount': 210, 'gender': 'M', 'id': 844128, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان روسيتش', 'bn': 'ড্রাগান রোজিক', 'hi': 'ड्रेगन रोसिक'}, 'shortNameTranslation': {'ar': 'د. روسيتش', 'bn': 'ডি. রোজিক', 'hi': 'डी. रोसिच'}}}",6851343,45,,2685,"{'start': {'x': 65, 'y': 21.2}, 'block': {'x': 63.2, 'y': 18.4}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 81}}",1,15,2685,shot,"{'x': 18.4, 'y': 63.2, 'z': 0}"
"{'name': 'Vukan Savićević', 'slug': 'vukan-savicevic', 'shortName': 'V. Savićević', 'position': 'M', 'jerseyNumber': '8', 'userCount': 75, 'gender': 'M', 'id': 257071, 'fieldTranslations': {'nameTranslation': {'ar': 'فوكان سافييفيتش', 'bn': 'ভুকান সাভিসেভিচ', 'hi': 'वुकान सविसेविक'}, 'shortNameTranslation': {'ar': 'ف. سافييفيتش', 'bn': 'ভি. সাভিচেভিচ', 'hi': 'वी. सविसेविक'}}}",True,goal,regular,assisted,"{'x': 28.2, 'y': 46.2, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.6, 'z': 30.4}","{'name': 'Miloš Krunić', 'slug': 'milos-krunic', 'shortName': 'M. Krunić', 'position': 'G', 'jerseyNumber': '31', 'userCount': 316, 'gender': 'M', 'id': 807245, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش كرونيش'}, 'shortNameTranslation': {'ar': 'م. كرونيش'}}}",6851284,43,,2543,"{'start': {'x': 46.2, 'y': 28.2}, 'end': {'x': 52.4, 'y': 0}, 'goal': {'x': 52.4, 'y': 69.6}}",3,157,2543,shot,
"{'name': 'Milutin Vidosavljević', 'slug': 'milutin-vidosavljevic', 'shortName': 'M. Vidosavljević', 'position': 'M', 'jerseyNumber': '55', 'userCount': 182, 'gender': 'M', 'id': 858238, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوتين فيدوسافليفيتش', 'bn': 'মিলুটিন ভিদোসাভলজেভিচ', 'hi': 'मिलुटिन विडोसावलेजेविक'}, 'shortNameTranslation': {'ar': 'م. فيدوسافليفيتش', 'bn': 'এম. ভিদোসাভলজেভিচ', 'hi': 'एम. विडोसावलेजेविक'}}}",True,miss,,assisted,"{'x': 23.4, 'y': 33.1, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 58.2, 'z': 70.8}","{'name': 'Miloš Krunić', 'slug': 'milos-krunic', 'shortName': 'M. Krunić', 'position': 'G', 'jerseyNumber': '31', 'userCount': 316, 'gender': 'M', 'id': 807245, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش كرونيش'}, 'shortNameTranslation': {'ar': 'م. كرونيش'}}}",6851263,41,,2415,"{'start': {'x': 33.1, 'y': 23.4}, 'end': {'x': 41.8, 'y': 0}, 'goal': {'x': 41.8, 'y': 29.2}}",5,285,2415,shot,
"{'name': 'Andrej Kostić', 'firstName': 'Andrej', 'lastName': 'Kostić', 'slug': 'andrej-kostic', 'shortName': 'A. Kostić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 1085, 'gender': 'M', 'id': 1819171, 'fieldTranslations': {'nameTranslation': {'ar': 'أندري كوستيتش'}, 'shortNameTranslation': {'ar': 'أ. كوستيتش'}}}",False,miss,,fast-break,"{'x': 12.9, 'y': 67.3, 'z': 0}",right-foot,high,"{'x': 0, 'y': 49.1, 'z': 70.8}","{'name': 'Dragan Rosić', 'firstName': '', 'lastName': '', 'slug': 'dragan-rosic', 'shortName': 'D. Rosić', 'position': 'G', 'jerseyNumber': '12', 'userCount': 210, 'gender': 'M', 'id': 844128, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان روسيتش', 'bn': 'ড্রাগান রোজিক', 'hi': 'ड्रेगन रोसिक'}, 'shortNameTranslation': {'ar': 'د. روسيتش', 'bn': 'ডি. রোজিক', 'hi': 'डी. रोसिच'}}}",6851283,40,,2353,"{'start': {'x': 67.3, 'y': 12.9}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 29.2}}",6,347,2353,shot,
"{'name': 'Marko Veličković', 'firstName': '', 'lastName': '', 'slug': 'marko-velickovic', 'shortName': 'M. Veličković', 'position': 'M', 'jerseyNumber': '24', 'userCount': 78, 'gender': 'M', 'id': 1121635, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو فيليتشكوفيتش'}, 'shortNameTranslation': {'ar': 'م. فيليتشكوفيتش'}}}",True,miss,,fast-break,"{'x': 19.1, 'y': 62.6, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 42.4, 'z': 18.1}","{'name': 'Miloš Krunić', 'slug': 'milos-krunic', 'shortName': 'M. Krunić', 'position': 'G', 'jerseyNumber': '31', 'userCount': 316, 'gender': 'M', 'id': 807245, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش كرونيش'}, 'shortNameTranslation': {'ar': 'م. كرونيش'}}}",6851171,35,,2053,"{'start': {'x': 62.6, 'y': 19.1}, 'end': {'x': 57.6, 'y': 0}, 'goal': {'x': 57.6, 'y': 81.9}}",11,647,2053,shot,
"{'name': 'Marko Veličković', 'firstName': '', 'lastName': '', 'slug': 'marko-velickovic', 'shortName': 'M. Veličković', 'position': 'M', 'jerseyNumber': '24', 'userCount': 78, 'gender': 'M', 'id': 1121635, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو فيليتشكوفيتش'}, 'shortNameTranslation': {'ar': 'م. فيليتشكوفيتش'}}}",True,save,,regular,"{'x': 24.6, 'y': 31.7, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.5, 'z': 11.4}","{'name': 'Miloš Krunić', 'slug': 'milos-krunic', 'shortName': 'M. Krunić', 'position': 'G', 'jerseyNumber': '31', 'userCount': 316, 'gender': 'M', 'id': 807245, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش كرونيش'}, 'shortNameTranslation': {'ar': 'م. كرونيش'}}}",6851125,28,,1649,"{'start': {'x': 31.7, 'y': 24.6}, 'block': {'x': 48.6, 'y': 2.8}, 'end': {'x': 51.5, 'y': 0}, 'goal': {'x': 51.5, 'y': 88.6}}",18,1051,1649,shot,"{'x': 2.8, 'y': 48.6, 'z': 0}"
"{'name': 'Milan Vukotić', 'firstName': '', 'lastName': '', 'slug': 'milan-vukotic', 'shortName': 'M. Vukotić', 'position': 'M', 'jerseyNumber': '11', 'userCount': 946, 'gender': 'M', 'id': 1005605, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوكوتيتش', 'bn': 'মিলান ভুকোতিক', 'hi': 'मिलन वुकोटिक'}, 'shortNameTranslation': {'ar': 'م. فوكوتيتش', 'bn': 'এম. ভুকোতিক', 'hi': 'एम. वुकोटिक'}}}",False,save,,assisted,"{'x': 14.5, 'y': 35.8, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.9, 'z': 17.1}","{'name': 'Dragan Rosić', 'firstName': '', 'lastName': '', 'slug': 'dragan-rosic', 'shortName': 'D. Rosić', 'position': 'G', 'jerseyNumber': '12', 'userCount': 210, 'gender': 'M', 'id': 844128, 'fieldTranslations': {'nameTranslation': {'ar': 'دراغان روسيتش', 'bn': 'ড্রাগান রোজিক', 'hi': 'ड्रेगन रोसिक'}, 'shortNameTranslation': {'ar': 'د. روسيتش', 'bn': 'ডি. রোজিক', 'hi': 'डी. रोसिच'}}}",6851019,21,,1230,"{'start': {'x': 35.8, 'y': 14.5}, 'block': {'x': 48.6, 'y': 1.4}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 82.9}}",25,1470,1230,shot,"{'x': 1.4, 'y': 48.6, 'z': 0}"
"{'name': 'Lucas Barros', 'firstName': '', 'lastName': '', 'slug': 'lucas-barros', 'shortName': 'L. Barros', 'position': 'D', 'jerseyNumber': '23', 'userCount': 68, 'gender': 'M', 'id': 974434, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكاس باروس'}, 'shortNameTranslation': {'ar': 'ل. باروس'}}}",True,block,,throw-in-set-piece,"{'x': 22.9, 'y': 35.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 19}","{'name': 'Miloš Krunić', 'slug': 'milos-krunic', 'shortName': 'M. Krunić', 'position': 'G', 'jerseyNumber': '31', 'userCount': 316, 'gender': 'M', 'id': 807245, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش كرونيش'}, 'shortNameTranslation': {'ar': 'م. كرونيش'}}}",6850982,15,,872,"{'start': {'x': 35.6, 'y': 22.9}, 'block': {'x': 40.8, 'y': 14.6}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 81}}",31,1828,872,shot,"{'x': 14.6, 'y': 40.8, 'z': 0}"
"{'name': 'Marko Veličković', 'firstName': '', 'lastName': '', 'slug': 'marko-velickovic', 'shortName': 'M. Veličković', 'position': 'M', 'jerseyNumber': '24', 'userCount': 78, 'gender': 'M', 'id': 1121635, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو فيليتشكوفيتش'}, 'shortNameTranslation': {'ar': 'م. فيليتشكوفيتش'}}}",True,miss,,regular,"{'x': 21.2, 'y': 39.5, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 36, 'z': 59.7}","{'name': 'Miloš Krunić', 'slug': 'milos-krunic', 'shortName': 'M. Krunić', 'position': 'G', 'jerseyNumber': '31', 'userCount': 316, 'gender': 'M', 'id': 807245, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش كرونيش'}, 'shortNameTranslation': {'ar': 'م. كرونيش'}}}",6850997,9,,531,"{'start': {'x': 39.5, 'y': 21.2}, 'block': {'x': 52.3, 'y': 7.2}, 'end': {'x': 64, 'y': 0}, 'goal': {'x': 64, 'y': 40.3}}",37,2169,531,shot,"{'x': 7.2, 'y': 52.3, 'z': 0}"
"{'name': 'Milan Kolarević', 'firstName': 'Milan Kolarevic', 'slug': 'milan-kolarevic', 'shortName': 'M. Kolarević', 'position': 'M', 'jerseyNumber': '21', 'userCount': 91, 'gender': 'M', 'id': 1656646, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان كولاريفيتش'}, 'shortNameTranslation': {'ar': 'م. كولاريفيتش'}}}",True,save,,regular,"{'x': 4.3, 'y': 18.2, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.9, 'z': 17.7}","{'name': 'Miloš Krunić', 'slug': 'milos-krunic', 'shortName': 'M. Krunić', 'position': 'G', 'jerseyNumber': '31', 'userCount': 316, 'gender': 'M', 'id': 807245, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش كرونيش'}, 'shortNameTranslation': {'ar': 'م. كرونيش'}}}",6850873,5,,289,"{'start': {'x': 18.2, 'y': 4.3}, 'block': {'x': 45.1, 'y': 0.59999999999999}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 82.3}}",41,2411,289,shot,"{'x': 0.59999999999999, 'y': 45.1, 'z': 0}"
