match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,savedShotsFromInsideTheBox,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,keyPass,shotOffTarget,penaltyConceded,blockedScoringAttempt,dispossessed,hitWoodwork,bigChanceCreated,bigChanceMissed,penaltyWon
15280995,away,36019,FK Mornar Bar,286837,Ilija Martinović,ilija-martinovic,D,25,False,43.0,31.0,9.0,2.0,0.0,20.0,26.0,10.0,16.0,0.0,0.0,4.0,6.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,,,,,,,90.0,54.0,6.6,13.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",17,10,7,0,7,72.09302325581395,22.22222222222222,,,,,,,,,,,,
15280995,away,36019,FK Mornar Bar,171431,Nikola Stijepović,nikola-stijepovic,D,33,False,45.0,28.0,10.0,3.0,0.0,11.0,20.0,16.0,24.0,2.0,1.0,1.0,2.0,14.0,7.0,3.0,3.0,1.0,0.0,0.0,6.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,90.0,55.0,6.4,16.0,0.0,0.51,"{'original': 6.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",21,3,18,5,13,62.22222222222222,30.0,50.0,33.33333333333333,,1.0,,,,,,1.0,,
15280995,away,36019,FK Mornar Bar,1005622,Jovan Dašić,jovan-dasic,M,17,False,23.0,20.0,0.0,0.0,0.0,7.0,7.0,10.0,13.0,1.0,0.0,5.0,3.0,13.0,5.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,90.0,32.0,7.0,7.0,0.13,0.09,"{'original': 7, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",18,8,10,2,8,86.95652173913044,,0.0,50.0,,1.0,1.0,,,,,,,
15280995,away,36019,FK Mornar Bar,94261,Andrija Kaluđerović,andrija-kaluderovic,M,4,False,59.0,50.0,7.0,5.0,0.0,17.0,19.0,28.0,34.0,1.0,1.0,2.0,1.0,21.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,16.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,90.0,74.0,7.6,9.0,0.0,0.0,"{'original': 7.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",30,3,27,8,19,84.7457627118644,71.42857142857143,100.0,50.0,,,,,,,,,,
15280995,away,36019,FK Mornar Bar,154655,Darko Zorić,darko-zoric,M,18,False,18.0,16.0,2.0,1.0,0.0,3.0,4.0,10.0,11.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,65.0,25.0,6.5,6.0,0.38,0.0,"{'original': 6.5, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,2,3,0,3,88.88888888888889,50.0,,,,,1.0,,,1.0,1.0,,1.0,
15280995,away,36019,FK Mornar Bar,804419,Demir Skrijelj,demir-skrijelj,M,10,False,27.0,17.0,0.0,0.0,1.0,2.0,2.0,14.0,24.0,4.0,1.0,2.0,0.0,16.0,8.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,,,,,,,77.0,52.0,7.2,13.0,0.0,0.17,"{'original': 7.2, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",24,2,22,8,14,62.96296296296296,,25.0,60.0,,1.0,,,,1.0,,,,
15280995,away,36019,FK Mornar Bar,95583,Stefan Denković,stefan-denkovic,M,7,False,37.0,29.0,2.0,1.0,0.0,8.0,10.0,19.0,25.0,4.0,1.0,0.0,0.0,18.0,4.0,0.0,5.0,3.0,3.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,,,,,,,90.0,65.0,8.6,16.0,0.95,0.03,"{'original': 8.6, 'alternative': None}",3.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",22,0,22,4,18,78.37837837837837,50.0,25.0,60.0,,2.0,,,,1.0,,,,
15280995,away,36019,FK Mornar Bar,856483,Balša Sekulić,balsa-sekulic,F,9,False,22.0,11.0,0.0,0.0,0.0,4.0,5.0,7.0,17.0,1.0,0.0,8.0,4.0,16.0,10.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,90.0,46.0,6.7,25.0,0.88,0.0,"{'original': 6.7, 'alternative': None}",4.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",26,12,14,6,8,50.0,,0.0,50.0,,,1.0,,,4.0,,,1.0,
15280995,away,36019,FK Mornar Bar,894450,Yann Michael Yao,yann-michael-yao,M,11,True,9.0,6.0,1.0,1.0,0.0,,,6.0,8.0,0.0,0.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,25.0,14.0,6.8,5.0,0.0,0.0,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",10,4,6,4,2,66.66666666666666,100.0,,,,,,,,,,,,
15280995,away,36019,FK Mornar Bar,843005,Marko Đurišić,marko-durisic,M,8,True,8.0,6.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,13.0,12.0,7.1,3.0,0.0,0.0,"{'original': 7.1, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,0,5,3,2,75.0,,,100.0,,,,,,,,,,1.0
15280995,away,36019,FK Mornar Bar,941133,Petar Vukčević,petar-vukcevic,M,19,True,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,4.0,,1.0,0.0,0.0,,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",2,0,2,1,1,100.0,,,,,,,,,,,,,
15280995,away,36019,FK Mornar Bar,187341,Stefan Popović,stefan-popovic,G,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
15280995,away,36019,FK Mornar Bar,1214474,Nikola Vuković,nikola-vukovic,D,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
15280995,away,36019,FK Mornar Bar,1404815,Matija Rovčanin,matija-rovcanin,M,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
15280995,away,1138707,FK Mornar Bar,1606675,Luka Perović,luka-perovic,M,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
15280995,away,36019,FK Mornar Bar,1484678,Vukas Dragović,vukas-dragovic,M,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
15280995,away,36019,FK Mornar Bar,357708,Nikola Vujnović,nikola-vujnovic,F,97,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,
