player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,goalkeeper,id,time,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,addedTime
"{'name': 'Aleksandar Katai', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-katai', 'shortName': 'A. Katai', 'position': 'M', 'jerseyNumber': '10', 'userCount': 2418, 'gender': 'M', 'id': 110701, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر كاتاي', 'bn': 'আলেকসান্ডার কাটাই', 'hi': 'एलेक्ज़ेंडर कटई'}, 'shortNameTranslation': {'ar': 'أ. كاتاي', 'bn': 'এ. কাটাই', 'hi': 'ए. कटई'}}}",True,block,assisted,"{'x': 8.8, 'y': 46.8, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.4, 'z': 19}","{'x': 7.4, 'y': 47.3, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6928530,30,1740,"{'start': {'x': 46.8, 'y': 8.8}, 'block': {'x': 47.3, 'y': 7.4}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 81}}",16,960,1740,shot,,
"{'name': 'Bruno Duarte', 'slug': 'bruno-duarte', 'shortName': 'B. Duarte', 'position': 'F', 'jerseyNumber': '17', 'userCount': 1529, 'gender': 'M', 'id': 878830, 'fieldTranslations': {'nameTranslation': {'ar': 'برونو دوارتي', 'bn': 'ব্রুনো ডুয়ার্তে', 'hi': 'ब्रूनो डुआर्टे'}, 'shortNameTranslation': {'ar': 'ب. دوارتي', 'bn': 'বি. ডুয়ার্তে', 'hi': 'बी. डुआर्टे'}}}",True,miss,assisted,"{'x': 19.8, 'y': 64.2, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.2, 'z': 50}",,"{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6928487,28,1658,"{'start': {'x': 64.2, 'y': 19.8}, 'end': {'x': 57.8, 'y': 0}, 'goal': {'x': 57.8, 'y': 50}}",18,1042,1658,shot,,
"{'name': 'Bruno Duarte', 'slug': 'bruno-duarte', 'shortName': 'B. Duarte', 'position': 'F', 'jerseyNumber': '17', 'userCount': 1529, 'gender': 'M', 'id': 878830, 'fieldTranslations': {'nameTranslation': {'ar': 'برونو دوارتي', 'bn': 'ব্রুনো ডুয়ার্তে', 'hi': 'ब्रूनो डुआर्टे'}, 'shortNameTranslation': {'ar': 'ب. دوارتي', 'bn': 'বি. ডুয়ার্তে', 'hi': 'बी. डुआर्टे'}}}",True,save,assisted,"{'x': 12, 'y': 57.9, 'z': 0}",head,low-left,"{'x': 0, 'y': 52.7, 'z': 11.4}","{'x': 1.1, 'y': 50.7, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6928425,23,1345,"{'start': {'x': 57.9, 'y': 12}, 'block': {'x': 50.7, 'y': 1.1}, 'end': {'x': 47.3, 'y': 0}, 'goal': {'x': 47.3, 'y': 88.6}}",23,1355,1345,shot,,
"{'name': 'Vasilije Kostov', 'slug': 'vasilije-kostov', 'shortName': 'V. Kostov', 'position': 'M', 'jerseyNumber': '22', 'userCount': 2752, 'gender': 'M', 'id': 1825955, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كوستوف'}, 'shortNameTranslation': {'ar': 'ف. كوستوف'}}}",True,miss,assisted,"{'x': 10.3, 'y': 63.7, 'z': 0}",right-foot,right,"{'x': 0, 'y': 39.3, 'z': 15.3}",,"{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6928411,21,1256,"{'start': {'x': 63.7, 'y': 10.3}, 'end': {'x': 60.7, 'y': 0}, 'goal': {'x': 60.7, 'y': 84.7}}",25,1444,1256,shot,,
"{'name': 'Vasilije Kostov', 'slug': 'vasilije-kostov', 'shortName': 'V. Kostov', 'position': 'M', 'jerseyNumber': '22', 'userCount': 2752, 'gender': 'M', 'id': 1825955, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كوستوف'}, 'shortNameTranslation': {'ar': 'ف. كوستوف'}}}",True,miss,assisted,"{'x': 20.9, 'y': 68.2, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.8, 'z': 15.3}",,"{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6928357,19,1080,"{'start': {'x': 68.2, 'y': 20.9}, 'end': {'x': 41.2, 'y': 0}, 'goal': {'x': 41.2, 'y': 84.7}}",27,1620,1080,shot,,
"{'name': 'Timi Max Elšnik', 'slug': 'timi-max-elsnik', 'shortName': 'T. M. Elšnik', 'position': 'M', 'jerseyNumber': '21', 'userCount': 1618, 'gender': 'M', 'id': 827371, 'fieldTranslations': {'nameTranslation': {'ar': 'تيمي ماكس إلسنيك', 'bn': 'টিমি ম্যাক্স এলসনিক', 'hi': 'टिमी मैक्स एल्शनिक'}, 'shortNameTranslation': {'ar': 'ت. م. إلسنيك', 'bn': 'টি. এম. এলসনিক', 'hi': 'टी.एम. एल्शनिक'}}}",True,save,assisted,"{'x': 17, 'y': 50.5, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49, 'z': 25.9}","{'x': 2, 'y': 52.2, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6928356,18,1068,"{'start': {'x': 50.5, 'y': 17}, 'block': {'x': 52.2, 'y': 2}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 74.1}}",28,1632,1068,shot,,
"{'name': 'Timi Max Elšnik', 'slug': 'timi-max-elsnik', 'shortName': 'T. M. Elšnik', 'position': 'M', 'jerseyNumber': '21', 'userCount': 1618, 'gender': 'M', 'id': 827371, 'fieldTranslations': {'nameTranslation': {'ar': 'تيمي ماكس إلسنيك', 'bn': 'টিমি ম্যাক্স এলসনিক', 'hi': 'टिमी मैक्स एल्शनिक'}, 'shortNameTranslation': {'ar': 'ت. م. إلسنيك', 'bn': 'টি. এম. এলসনিক', 'hi': 'टी.एम. एल्शनिक'}}}",True,miss,assisted,"{'x': 26.5, 'y': 53, 'z': 0}",left-foot,high,"{'x': 0, 'y': 46.9, 'z': 70.8}",,"{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6928272,12,708,"{'start': {'x': 53, 'y': 26.5}, 'end': {'x': 53.1, 'y': 0}, 'goal': {'x': 53.1, 'y': 29.2}}",34,1992,708,shot,,
"{'name': 'Rade Krunić', 'slug': 'rade-krunic', 'shortName': 'R. Krunić', 'position': 'M', 'jerseyNumber': '33', 'userCount': 2476, 'gender': 'M', 'id': 155449, 'fieldTranslations': {'nameTranslation': {'ar': 'رادي كرونيتش', 'bn': 'রেড ক্রুনিচ', 'hi': 'राडे क्रुनिक'}, 'shortNameTranslation': {'ar': 'ر. كرونيتش', 'bn': 'আর. ক্রুনিচ', 'hi': 'आर. क्रुनिक'}}}",True,miss,corner,"{'x': 7.9, 'y': 56.4, 'z': 0}",head,high,"{'x': 0, 'y': 48.4, 'z': 77.8}",,"{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6928245,10,594,"{'start': {'x': 56.4, 'y': 7.9}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 22.2}}",36,2106,594,shot,,
"{'name': 'Ranko Jokić', 'firstName': 'Ranko', 'lastName': 'Jokić', 'slug': 'ranko-jokic', 'shortName': 'R. Jokić', 'position': 'D', 'jerseyNumber': '3', 'userCount': 37, 'gender': 'M', 'id': 989351, 'fieldTranslations': {'nameTranslation': {'ar': 'رانكو يوكيتش'}, 'shortNameTranslation': {'ar': 'ر. يوكيتش'}}}",False,save,corner,"{'x': 9.8, 'y': 54, 'z': 0}",head,low-left,"{'x': 0, 'y': 52.3, 'z': 19.6}","{'x': 0.3, 'y': 50.2, 'z': 0}","{'name': 'Matheus', 'slug': 'matheus', 'shortName': 'Matheus', 'position': 'G', 'jerseyNumber': '1', 'userCount': 1597, 'gender': 'M', 'id': 603946, 'fieldTranslations': {'nameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}, 'shortNameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}}}",6928244,9,488,"{'start': {'x': 54, 'y': 9.8}, 'block': {'x': 50.2, 'y': 0.3}, 'end': {'x': 47.7, 'y': 0}, 'goal': {'x': 47.7, 'y': 80.4}}",37,2212,488,shot,,
"{'name': 'Rade Krunić', 'slug': 'rade-krunic', 'shortName': 'R. Krunić', 'position': 'M', 'jerseyNumber': '33', 'userCount': 2476, 'gender': 'M', 'id': 155449, 'fieldTranslations': {'nameTranslation': {'ar': 'رادي كرونيتش', 'bn': 'রেড ক্রুনিচ', 'hi': 'राडे क्रुनिक'}, 'shortNameTranslation': {'ar': 'ر. كرونيتش', 'bn': 'আর. ক্রুনিচ', 'hi': 'आर. क्रुनिक'}}}",True,block,assisted,"{'x': 13.9, 'y': 64.6, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 51.8, 'z': 19}","{'x': 11.6, 'y': 61.9, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6928193,7,366,"{'start': {'x': 64.6, 'y': 13.9}, 'block': {'x': 61.9, 'y': 11.6}, 'end': {'x': 48.2, 'y': 0}, 'goal': {'x': 48.2, 'y': 81}}",39,2334,366,shot,,
"{'name': 'Timi Max Elšnik', 'slug': 'timi-max-elsnik', 'shortName': 'T. M. Elšnik', 'position': 'M', 'jerseyNumber': '21', 'userCount': 1618, 'gender': 'M', 'id': 827371, 'fieldTranslations': {'nameTranslation': {'ar': 'تيمي ماكس إلسنيك', 'bn': 'টিমি ম্যাক্স এলসনিক', 'hi': 'टिमी मैक्स एल्शनिक'}, 'shortNameTranslation': {'ar': 'ت. م. إلسنيك', 'bn': 'টি. এম. এলসনিক', 'hi': 'टी.एम. एल्शनिक'}}}",True,block,corner,"{'x': 19.2, 'y': 70.9, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.1, 'z': 19}","{'x': 6.7, 'y': 59.2, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6928173,5,280,"{'start': {'x': 70.9, 'y': 19.2}, 'block': {'x': 59.2, 'y': 6.7}, 'end': {'x': 52.9, 'y': 0}, 'goal': {'x': 52.9, 'y': 81}}",41,2420,280,shot,,
