player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,xgot,goalType
"{'name': 'Miloš Nikolić', 'firstName': '', 'lastName': '', 'slug': 'milos-nikolic', 'shortName': 'M. Nikolić', 'position': 'D', 'jerseyNumber': '23', 'userCount': 9, 'gender': 'M', 'id': 807581, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش نيكوليتش'}, 'shortNameTranslation': {'ar': 'م. نيكوليتش'}}}",False,miss,corner,"{'x': 9, 'y': 54, 'z': 0}",head,close-left,"{'x': 0, 'y': 59.1, 'z': 38.8}",0.08855,6533363,69,,4084,"{'start': {'x': 54, 'y': 9}, 'end': {'x': 40.9, 'y': 0}, 'goal': {'x': 40.9, 'y': 61.2}}",22,1316,1384,shot,,,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",True,goal,regular,"{'x': 7, 'y': 53, 'z': 0}",head,low-right,"{'x': 0, 'y': 47.9, 'z': 20}",0.2154,6533362,65,,3869,"{'start': {'x': 53, 'y': 7}, 'end': {'x': 52.1, 'y': 0}, 'goal': {'x': 52.1, 'y': 80}}",26,1531,1169,shot,,0.6882,regular
"{'name': 'Danis Kolić', 'firstName': 'Danis', 'lastName': 'Kolic', 'slug': 'danis-kolic', 'shortName': 'D. Kolić', 'position': 'M', 'jerseyNumber': '22', 'userCount': 8, 'gender': 'M', 'id': 1391891, 'fieldTranslations': {'nameTranslation': {'ar': 'دانيش كوليتش'}, 'shortNameTranslation': {'ar': 'د. كوليتش'}}}",False,save,regular,"{'x': 9, 'y': 65, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.5, 'z': 19.7}",0.13,6533361,50,,2947,"{'start': {'x': 65, 'y': 9}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 80.3}}",41,2453,247,shot,,0.1709,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",True,save,regular,"{'x': 7, 'y': 35, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.5, 'z': 9.1}",0.1693,6533360,47,,2796,"{'start': {'x': 35, 'y': 7}, 'end': {'x': 48.5, 'y': 0}, 'goal': {'x': 48.5, 'y': 90.9}}",44,2604,96,shot,,0.1726,
"{'name': 'Yonathan Rodriguez', 'firstName': 'Yonathan', 'lastName': 'Rodriguez', 'slug': 'yonathan-rodriguez', 'shortName': 'Y. Rodriguez', 'position': 'M', 'jerseyNumber': '32', 'userCount': 2, 'gender': 'M', 'id': 2217779, 'fieldTranslations': {'nameTranslation': {'ar': 'يوناثان رودريغيز'}, 'shortNameTranslation': {'ar': 'ي. رودريغيز'}}}",False,miss,regular,"{'x': 24, 'y': 45, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.1, 'z': 1.3}",0.04205,6533359,45,,2697,"{'start': {'x': 45, 'y': 24}, 'end': {'x': 43.9, 'y': 0}, 'goal': {'x': 43.9, 'y': 98.7}}",1,3,2697,shot,,,
"{'name': 'Andrej Cvijović', 'firstName': '', 'lastName': '', 'slug': 'andrej-cvijovic', 'shortName': 'A. Cvijović', 'position': 'D', 'jerseyNumber': '33', 'userCount': 4, 'gender': 'M', 'id': 1131050, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه سفييوفيتش'}, 'shortNameTranslation': {'ar': 'أ. سفييوفيتش'}}}",False,goal,regular,"{'x': 20, 'y': 54, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 8.4}",0.0977,6533358,42,,2484,"{'start': {'x': 54, 'y': 20}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 91.6}}",4,216,2484,shot,,0.3819,regular
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",True,miss,free-kick,"{'x': 30, 'y': 58, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 44, 'z': 40.8}",0.0007694,6533374,41,,2445,"{'start': {'x': 58, 'y': 30}, 'end': {'x': 56, 'y': 0}, 'goal': {'x': 56, 'y': 59.2}}",5,255,2445,shot,,,
"{'name': 'Andrej Cvijović', 'firstName': '', 'lastName': '', 'slug': 'andrej-cvijovic', 'shortName': 'A. Cvijović', 'position': 'D', 'jerseyNumber': '33', 'userCount': 4, 'gender': 'M', 'id': 1131050, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه سفييوفيتش'}, 'shortNameTranslation': {'ar': 'أ. سفييوفيتش'}}}",False,miss,regular,"{'x': 12, 'y': 69, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 48.5, 'z': 42.1}",0.02111,6533357,36,,2110,"{'start': {'x': 69, 'y': 12}, 'end': {'x': 51.5, 'y': 0}, 'goal': {'x': 51.5, 'y': 57.9}}",10,590,2110,shot,,,
"{'name': 'Stefan Radojevic', 'firstName': 'Stefan Radojevic', 'slug': 'stefan-radojevic', 'shortName': 'S. Radojevic', 'position': 'M', 'jerseyNumber': '8', 'userCount': 10, 'gender': 'M', 'id': 1536333, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان رادويفيتش'}, 'shortNameTranslation': {'ar': 'س. رادويفيتش'}}}",False,miss,set-piece,"{'x': 12, 'y': 39, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.8, 'z': 54.3}",0.1366,6533356,27,,1588,"{'start': {'x': 39, 'y': 12}, 'end': {'x': 56.2, 'y': 0}, 'goal': {'x': 56.2, 'y': 45.7}}",19,1112,1588,shot,,,
"{'name': 'Aldin Adžović', 'firstName': '', 'lastName': '', 'slug': 'aldin-adzovic', 'shortName': 'A. Adžović', 'position': 'M', 'jerseyNumber': '5', 'userCount': 3, 'gender': 'M', 'id': 797928, 'fieldTranslations': {'nameTranslation': {'ar': 'ألديـن أديـزوفيتش', 'hi': 'एल्डिन अडज़ोविक', 'bn': 'আলডিন অ্যাডজোভিচ'}, 'shortNameTranslation': {'ar': 'أ. أديـزوفيتش', 'hi': 'ए. अदज़ोविक', 'bn': 'এ. অ্যাডজোভিচ'}}}",True,miss,set-piece,"{'x': 9, 'y': 37, 'z': 0}",head,close-high-left,"{'x': 0, 'y': 58.2, 'z': 46.4}",0.1085,6533355,20,,1185,"{'start': {'x': 37, 'y': 9}, 'end': {'x': 41.8, 'y': 0}, 'goal': {'x': 41.8, 'y': 53.6}}",26,1515,1185,shot,,,
"{'name': 'Mario Gjolaj', 'firstName': '', 'lastName': '', 'slug': 'mario-gjolaj', 'shortName': 'M. Gjolaj', 'position': 'M', 'jerseyNumber': '14', 'userCount': 11, 'gender': 'M', 'id': 1063202, 'fieldTranslations': {'nameTranslation': {'ar': 'ماريو جولاي'}, 'shortNameTranslation': {'ar': 'م. جولاي'}}}",True,save,corner,"{'x': 5, 'y': 38, 'z': 0}",head,low-centre,"{'x': 0, 'y': 48.4, 'z': 14.2}",0.1194,6533354,17,,968,"{'start': {'x': 38, 'y': 5}, 'end': {'x': 51.6, 'y': 0}, 'goal': {'x': 51.6, 'y': 85.8}}",29,1732,968,shot,,0.1985,
"{'name': 'Yonathan Rodriguez', 'firstName': 'Yonathan', 'lastName': 'Rodriguez', 'slug': 'yonathan-rodriguez', 'shortName': 'Y. Rodriguez', 'position': 'M', 'jerseyNumber': '32', 'userCount': 2, 'gender': 'M', 'id': 2217779, 'fieldTranslations': {'nameTranslation': {'ar': 'يوناثان رودريغيز'}, 'shortNameTranslation': {'ar': 'ي. رودريغيز'}}}",False,save,regular,"{'x': 21, 'y': 32, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.8, 'z': 19.3}",0.05909,6533353,13,,751,"{'start': {'x': 32, 'y': 21}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 80.7}}",33,1949,751,shot,,0.01806,
"{'name': 'Žarko Korać', 'firstName': 'Žarko', 'lastName': 'Korać', 'slug': 'zarko-korac', 'shortName': 'Ž. Korać', 'position': 'F', 'jerseyNumber': '11', 'userCount': 12, 'gender': 'M', 'id': 54752, 'fieldTranslations': {'nameTranslation': {'ar': 'زاركو كوراچ'}, 'shortNameTranslation': {'ar': 'ز. كوراچ'}}}",False,goal,regular,"{'x': 7, 'y': 49, 'z': 0}",head,low-centre,"{'x': 0, 'y': 49.7, 'z': 15.4}",0.5065,6533352,10,,580,"{'start': {'x': 49, 'y': 7}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 84.6}}",36,2120,580,shot,,0.6836,regular
"{'name': 'Andrej Cvijović', 'firstName': '', 'lastName': '', 'slug': 'andrej-cvijovic', 'shortName': 'A. Cvijović', 'position': 'D', 'jerseyNumber': '33', 'userCount': 4, 'gender': 'M', 'id': 1131050, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه سفييوفيتش'}, 'shortNameTranslation': {'ar': 'أ. سفييوفيتش'}}}",False,save,regular,"{'x': 24, 'y': 61, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.1, 'z': 15.2}",0.0461,6533351,10,,577,"{'start': {'x': 61, 'y': 24}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 84.8}}",36,2123,577,shot,,0.08669,
"{'name': 'Aldin Adžović', 'firstName': '', 'lastName': '', 'slug': 'aldin-adzovic', 'shortName': 'A. Adžović', 'position': 'M', 'jerseyNumber': '5', 'userCount': 3, 'gender': 'M', 'id': 797928, 'fieldTranslations': {'nameTranslation': {'ar': 'ألديـن أديـزوفيتش', 'hi': 'एल्डिन अडज़ोविक', 'bn': 'আলডিন অ্যাডজোভিচ'}, 'shortNameTranslation': {'ar': 'أ. أديـزوفيتش', 'hi': 'ए. अदज़ोविक', 'bn': 'এ. অ্যাডজোভিচ'}}}",True,block,regular,"{'x': 33, 'y': 49, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.002749,6533350,4,,234,"{'start': {'x': 49, 'y': 33}, 'block': {'x': 49, 'y': 33}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",42,2466,234,shot,"{'x': 33, 'y': 49, 'z': 0}",,
