player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Savo Arambašić', 'slug': 'savo-arambasic', 'shortName': 'S. Arambašić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 27, 'gender': 'M', 'id': 1046042, 'fieldTranslations': {'nameTranslation': {'ar': 'سافو أرامباشيتش'}, 'shortNameTranslation': {'ar': 'س. أرامباشيتش'}}}",True,block,,throw-in-set-piece,"{'x': 7, 'y': 69, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.04331,,6881325,47,2801,"{'start': {'x': 69, 'y': 7}, 'block': {'x': 69, 'y': 7}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",44,2599,101,shot,"{'x': 7, 'y': 69, 'z': 0}"
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 13, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",False,goal,penalty,penalty,"{'x': 10, 'y': 50, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 45.3, 'z': 6}",0.76,0.81,6881354,44,2622,"{'start': {'x': 50, 'y': 10}, 'end': {'x': 54.7, 'y': 0}, 'goal': {'x': 54.7, 'y': 94}}",2,78,2622,shot,
"{'name': 'Dragan Miranović', 'firstName': 'Dragan', 'lastName': 'Miranović', 'slug': 'dragan-miranovic', 'shortName': 'D. Miranović', 'position': 'M', 'jerseyNumber': '22', 'userCount': 27, 'gender': 'M', 'id': 1149279, 'fieldTranslations': {'nameTranslation': {'ar': 'كريستيان تريفي'}, 'shortNameTranslation': {'ar': 'ك. تريفي'}}}",True,block,,regular,"{'x': 24, 'y': 62, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.01012,,6881319,41,2455,"{'start': {'x': 62, 'y': 24}, 'block': {'x': 62, 'y': 24}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",5,245,2455,shot,"{'x': 24, 'y': 62, 'z': 0}"
"{'name': 'Žarko Popović', 'firstName': '', 'lastName': '', 'slug': 'zarko-popovic', 'shortName': 'Ž. Popović', 'position': 'M', 'jerseyNumber': '4', 'userCount': 6, 'gender': 'M', 'id': 1030468, 'fieldTranslations': {'nameTranslation': {'ar': 'زاركو بوبوفيتش'}, 'shortNameTranslation': {'ar': 'ز. بوبوفيتش'}}}",True,block,,regular,"{'x': 11, 'y': 33, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.004324,,6881313,38,2270,"{'start': {'x': 33, 'y': 11}, 'block': {'x': 33, 'y': 11}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",8,430,2270,shot,"{'x': 11, 'y': 33, 'z': 0}"
"{'name': 'Savo Arambašić', 'slug': 'savo-arambasic', 'shortName': 'S. Arambašić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 27, 'gender': 'M', 'id': 1046042, 'fieldTranslations': {'nameTranslation': {'ar': 'سافو أرامباشيتش'}, 'shortNameTranslation': {'ar': 'س. أرامباشيتش'}}}",True,save,,regular,"{'x': 9, 'y': 48, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.5, 'z': 1.7}",0.1523,0.1627,6881311,37,2183,"{'start': {'x': 48, 'y': 9}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 98.3}}",9,517,2183,shot,
"{'name': 'Savo Arambašić', 'slug': 'savo-arambasic', 'shortName': 'S. Arambašić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 27, 'gender': 'M', 'id': 1046042, 'fieldTranslations': {'nameTranslation': {'ar': 'سافو أرامباشيتش'}, 'shortNameTranslation': {'ar': 'س. أرامباشيتش'}}}",True,save,,free-kick,"{'x': 20, 'y': 13, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.8, 'z': 0.8}",0.06314,0.0171,6881355,26,1557,"{'start': {'x': 13, 'y': 20}, 'end': {'x': 51.2, 'y': 0}, 'goal': {'x': 51.2, 'y': 99.2}}",20,1143,1557,shot,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 7, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'bn': 'মিলিভোজে রাইচেভিচ', 'hi': 'मिलिवोजे रायचेविक'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'bn': 'এম. রাইসেভিচ', 'hi': 'एम. रायचेविक'}}}",False,save,,regular,"{'x': 8, 'y': 45, 'z': 0}",head,low-left,"{'x': 0, 'y': 54.5, 'z': 8.3}",0.08137,0.4493,6881310,14,813,"{'start': {'x': 45, 'y': 8}, 'end': {'x': 45.5, 'y': 0}, 'goal': {'x': 45.5, 'y': 91.7}}",32,1887,813,shot,
"{'name': 'Marko Merdović', 'firstName': '', 'lastName': '', 'slug': 'merdovic-marko', 'shortName': 'M. Merdović', 'position': 'D', 'jerseyNumber': '44', 'userCount': 11, 'gender': 'M', 'id': 986362, 'fieldTranslations': {'nameTranslation': {'ar': 'ميردوفيتش، ماركو', 'bn': 'মারডোভিচ, মার্ক', 'hi': 'मेरडोविक, मार्को'}, 'shortNameTranslation': {'ar': 'م. ميردوفيتش', 'bn': 'এম. মারডোভিচ', 'hi': 'एम. मेरडोविक'}}}",True,save,,corner,"{'x': 4, 'y': 56, 'z': 0}",head,high-centre,"{'x': 0, 'y': 51.5, 'z': 23.3}",0.2571,0.5662,6881309,10,595,"{'start': {'x': 56, 'y': 4}, 'end': {'x': 48.5, 'y': 0}, 'goal': {'x': 48.5, 'y': 76.7}}",36,2105,595,shot,
"{'name': 'Balša Boričić', 'slug': 'balsa-boricic', 'shortName': 'B. Boričić', 'position': 'M', 'jerseyNumber': '80', 'userCount': 4, 'gender': 'M', 'id': 357692, 'fieldTranslations': {'nameTranslation': {'ar': 'بالسا بوريتشيتش', 'bn': 'বালসা বোরিসিচ', 'hi': 'बाल्सा बोरिकिक'}, 'shortNameTranslation': {'ar': 'ب. بوريتشيتش', 'bn': 'বি. বোরিসিচ', 'hi': 'बी. बोरिकिक'}}}",False,miss,,throw-in-set-piece,"{'x': 23, 'y': 48, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 55.9, 'z': 15.6}",0.02472,,6881308,8,432,"{'start': {'x': 48, 'y': 23}, 'end': {'x': 44.1, 'y': 0}, 'goal': {'x': 44.1, 'y': 84.4}}",38,2268,432,shot,
"{'name': 'Nemanja Belaković', 'firstName': '', 'lastName': '', 'slug': 'nemanja-belakovic', 'shortName': 'N. Belaković', 'position': 'F', 'jerseyNumber': '8', 'userCount': 33, 'gender': 'M', 'id': 979046, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا بيلاكوفيتش'}, 'shortNameTranslation': {'ar': 'ن. بيلاكوفيتش'}}}",True,miss,,regular,"{'x': 5, 'y': 43, 'z': 0}",head,close-left,"{'x': 0, 'y': 56.1, 'z': 23.9}",0.2598,,6881307,2,115,"{'start': {'x': 43, 'y': 5}, 'end': {'x': 43.9, 'y': 0}, 'goal': {'x': 43.9, 'y': 76.1}}",44,2585,115,shot,
