player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,blockCoordinates
"{'name': 'Mihajlo Petković', 'firstName': 'Mihajlo', 'lastName': 'Petkovic', 'slug': 'mihajlo-petkovic', 'shortName': 'M. Petković', 'position': 'M', 'jerseyNumber': '21', 'userCount': 153, 'gender': 'M', 'id': 1100966, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو بيتكوفيتش', 'bn': 'মিহাজলো পেটকোভিচ', 'hi': 'मिहाज्लो पेतकोविच'}, 'shortNameTranslation': {'ar': 'م. بيتكوفيتش', 'bn': 'এম. পেটকোভিচ', 'hi': 'एम. पेतकोविच'}}}",False,miss,fast-break,"{'x': 17.2, 'y': 28.4, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 40.7, 'z': 66.7}",5399002,33,,1972,"{'start': {'x': 28.4, 'y': 17.2}, 'end': {'x': 59.3, 'y': 0}, 'goal': {'x': 59.3, 'y': 33.3}}",13,728,1972,shot,,
"{'name': 'Radivoj Bosić', 'firstName': '', 'lastName': '', 'slug': 'radivoj-bosic', 'shortName': 'R. Bosić', 'position': 'M', 'jerseyNumber': '12', 'userCount': 67, 'gender': 'M', 'id': 965889, 'fieldTranslations': {'nameTranslation': {'ar': 'راديفوي بوسيتش', 'bn': 'রেডিভোজ বসিক', 'hi': 'रेडिवो बोसिक'}, 'shortNameTranslation': {'ar': 'ر. بوسيتش', 'bn': 'আর. বোসিচ', 'hi': 'आर. बोसिक'}}}",True,block,assisted,"{'x': 14.5, 'y': 37.8, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.2, 'z': 19}",5398985,30,,1752,"{'start': {'x': 37.8, 'y': 14.5}, 'block': {'x': 38.8, 'y': 12.7}, 'end': {'x': 45.8, 'y': 0}, 'goal': {'x': 45.8, 'y': 81}}",16,948,1752,shot,,"{'x': 12.7, 'y': 38.8, 'z': 0}"
"{'name': 'Uroš Vitas', 'slug': 'uros-vitas', 'shortName': 'U. Vitas', 'position': 'D', 'jerseyNumber': '4', 'userCount': 26, 'gender': 'M', 'id': 137702, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش فيتاس', 'bn': 'উরোস ভিটাস', 'hi': 'यूरोस विटास'}, 'shortNameTranslation': {'ar': 'أ. فيتاس', 'bn': 'ইউ. ভিটাস', 'hi': 'यू. विटास'}}}",True,miss,regular,"{'x': 29.9, 'y': 69.5, 'z': 0}",right-foot,left,"{'x': 0, 'y': 62.9, 'z': 5.6}",5398967,26,,1527,"{'start': {'x': 69.5, 'y': 29.9}, 'end': {'x': 37.1, 'y': 0}, 'goal': {'x': 37.1, 'y': 94.4}}",20,1173,1527,shot,,
"{'name': 'Vanja Ilić', 'slug': 'vanja-ilic', 'shortName': 'V. Ilić', 'position': 'M', 'jerseyNumber': '23', 'userCount': 66, 'gender': 'M', 'id': 889059, 'fieldTranslations': {'nameTranslation': {'ar': 'فانيا إيلتش'}, 'shortNameTranslation': {'ar': 'ف. إيلتش'}}}",True,miss,assisted,"{'x': 6.9, 'y': 59.9, 'z': 0}",head,high-right,"{'x': 0, 'y': 38.8, 'z': 47.2}",5398961,25,,1453,"{'start': {'x': 59.9, 'y': 6.9}, 'end': {'x': 61.2, 'y': 0}, 'goal': {'x': 61.2, 'y': 52.8}}",21,1247,1453,shot,,
"{'name': 'Mihajlo Petković', 'firstName': 'Mihajlo', 'lastName': 'Petkovic', 'slug': 'mihajlo-petkovic', 'shortName': 'M. Petković', 'position': 'M', 'jerseyNumber': '21', 'userCount': 153, 'gender': 'M', 'id': 1100966, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو بيتكوفيتش', 'bn': 'মিহাজলো পেটকোভিচ', 'hi': 'मिहाज्लो पेतकोविच'}, 'shortNameTranslation': {'ar': 'م. بيتكوفيتش', 'bn': 'এম. পেটকোভিচ', 'hi': 'एम. पेतकोविच'}}}",False,miss,regular,"{'x': 28.4, 'y': 45.4, 'z': 0}",left-foot,right,"{'x': 0, 'y': 36.6, 'z': 4.2}",5398957,24,,1409,"{'start': {'x': 45.4, 'y': 28.4}, 'end': {'x': 63.4, 'y': 0}, 'goal': {'x': 63.4, 'y': 95.8}}",22,1291,1409,shot,,
"{'name': 'Bob Murphy Omoregbe', 'firstName': 'Bob Murphy', 'lastName': 'Omoregbe', 'slug': 'omoregbe-bob-murphy', 'shortName': 'B. M. Omoregbe', 'position': 'M', 'jerseyNumber': '7', 'userCount': 193, 'gender': 'M', 'id': 1175945, 'fieldTranslations': {'nameTranslation': {'ar': 'بوب ميرفي أومورغبي'}, 'shortNameTranslation': {'ar': 'ب. أومورغبي'}}}",False,save,assisted,"{'x': 23, 'y': 78.3, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 54.5, 'z': 13.9}",5398953,21,,1253,"{'start': {'x': 78.3, 'y': 23}, 'block': {'x': 52, 'y': 1.6}, 'end': {'x': 45.5, 'y': 0}, 'goal': {'x': 45.5, 'y': 86.1}}",25,1447,1253,shot,,"{'x': 1.6, 'y': 52, 'z': 0}"
"{'name': 'Babacar Mboup', 'slug': 'babacar-mboup', 'shortName': 'B. Mboup', 'position': 'F', 'jerseyNumber': '12', 'userCount': 93, 'gender': 'M', 'id': 1566364, 'fieldTranslations': {'nameTranslation': {'ar': 'مبوب، باباكار'}, 'shortNameTranslation': {'ar': 'ب. مبوب'}}}",True,miss,assisted,"{'x': 7.3, 'y': 51.9, 'z': 0}",left-foot,left,"{'x': 0, 'y': 65.4, 'z': 16.7}",5398948,20,,1183,"{'start': {'x': 51.9, 'y': 7.3}, 'end': {'x': 34.6, 'y': 0}, 'goal': {'x': 34.6, 'y': 83.3}}",26,1517,1183,shot,,
"{'name': 'Nikola Srećković', 'slug': 'nikola-sreckovic', 'shortName': 'N. Srećković', 'position': 'M', 'jerseyNumber': '20', 'userCount': 42, 'gender': 'M', 'id': 810663, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سريتشكوفيتش'}, 'shortNameTranslation': {'ar': 'ن. سريتشكوفيتش'}}}",True,miss,assisted,"{'x': 12.9, 'y': 75.2, 'z': 0}",right-foot,left,"{'x': 0, 'y': 76.1, 'z': 16.7}",5400237,20,,1182,"{'start': {'x': 75.2, 'y': 12.9}, 'block': {'x': 54, 'y': 7}, 'end': {'x': 23.9, 'y': 0}, 'goal': {'x': 23.9, 'y': 83.3}}",26,1518,1182,shot,,"{'x': 7, 'y': 54, 'z': 0}"
"{'name': 'Bob Murphy Omoregbe', 'firstName': 'Bob Murphy', 'lastName': 'Omoregbe', 'slug': 'omoregbe-bob-murphy', 'shortName': 'B. M. Omoregbe', 'position': 'M', 'jerseyNumber': '7', 'userCount': 193, 'gender': 'M', 'id': 1175945, 'fieldTranslations': {'nameTranslation': {'ar': 'بوب ميرفي أومورغبي'}, 'shortNameTranslation': {'ar': 'ب. أومورغبي'}}}",False,save,assisted,"{'x': 8.5, 'y': 55, 'z': 0}",head,high-centre,"{'x': 0, 'y': 50.3, 'z': 35.4}",5398935,18,,1044,"{'start': {'x': 55, 'y': 8.5}, 'block': {'x': 52.9, 'y': 0.90000000000001}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 64.6}}",28,1656,1044,shot,,"{'x': 0.90000000000001, 'y': 52.9, 'z': 0}"
"{'name': 'Nikola Srećković', 'slug': 'nikola-sreckovic', 'shortName': 'N. Srećković', 'position': 'M', 'jerseyNumber': '20', 'userCount': 42, 'gender': 'M', 'id': 810663, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سريتشكوفيتش'}, 'shortNameTranslation': {'ar': 'ن. سريتشكوفيتش'}}}",True,block,regular,"{'x': 27.5, 'y': 68.9, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.6, 'z': 19}",5398895,14,,822,"{'start': {'x': 68.9, 'y': 27.5}, 'block': {'x': 56, 'y': 12.3}, 'end': {'x': 46.4, 'y': 0}, 'goal': {'x': 46.4, 'y': 81}}",32,1878,822,shot,,"{'x': 12.3, 'y': 56, 'z': 0}"
"{'name': 'Abdoulaye Cisse', 'firstName': '', 'lastName': '', 'slug': 'abdoulaye-cisse', 'shortName': 'A. Cisse', 'position': 'M', 'jerseyNumber': '6', 'userCount': 107, 'gender': 'M', 'id': 940100, 'fieldTranslations': {'nameTranslation': {'ar': 'عبد الله سي'}, 'shortNameTranslation': {'ar': 'ع. سي'}}}",False,goal,assisted,"{'x': 20.6, 'y': 43.3, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.1, 'z': 3.8}",5398880,10,,594,"{'start': {'x': 43.3, 'y': 20.6}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 96.2}}",36,2106,594,shot,regular,
