player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Diogo Bezerra', 'firstName': 'Diogo Bezerra', 'lastName': '', 'slug': 'diogo-bezerra', 'shortName': 'D. Bezerra', 'position': 'M', 'jerseyNumber': '7', 'userCount': 184, 'gender': 'M', 'id': 1176881, 'fieldTranslations': {'nameTranslation': {'ar': 'دييغو بيزيرا'}, 'shortNameTranslation': {'ar': 'د. بيزيرا'}}}",False,save,assisted,"{'x': 12.3, 'y': 30.9, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 4.4}",5517208,58,,3462,"{'start': {'x': 30.9, 'y': 12.3}, 'block': {'x': 43.3, 'y': 3.5}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 95.6}}",33,1938,762,shot,"{'x': 3.5, 'y': 43.3, 'z': 0}",
"{'name': 'Stefan Šćepović', 'slug': 'stefan-scepovic', 'shortName': 'S. Šćepović', 'position': 'F', 'jerseyNumber': '12', 'userCount': 71, 'gender': 'M', 'id': 77512, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان سيبوفيتش'}, 'shortNameTranslation': {'ar': 'س. سيبوفيتش'}}}",False,save,corner,"{'x': 5.2, 'y': 41.1, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52, 'z': 13.3}",5517207,58,,3425,"{'start': {'x': 41.1, 'y': 5.2}, 'block': {'x': 46.2, 'y': 0.59999999999999}, 'end': {'x': 48, 'y': 0}, 'goal': {'x': 48, 'y': 86.7}}",33,1975,725,shot,"{'x': 0.59999999999999, 'y': 46.2, 'z': 0}",
"{'name': 'Uroš Kabić', 'firstName': '', 'lastName': '', 'slug': 'uros-kabic', 'shortName': 'U. Kabić', 'position': 'M', 'jerseyNumber': '17', 'userCount': 254, 'gender': 'M', 'id': 1087489, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروس كابيتش', 'bn': 'উরোস কাবিচ', 'hi': 'उरोस काबिक'}, 'shortNameTranslation': {'ar': 'أ. كابيتش', 'bn': 'ইউ. কাবিচ', 'hi': 'यू. काबिक'}}}",False,block,set-piece,"{'x': 27.7, 'y': 50.7, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.2, 'z': 19}",5517198,57,,3363,"{'start': {'x': 50.7, 'y': 27.7}, 'block': {'x': 54.9, 'y': 20.5}, 'end': {'x': 47.8, 'y': 0}, 'goal': {'x': 47.8, 'y': 81}}",34,2037,663,shot,"{'x': 20.5, 'y': 54.9, 'z': 0}",
"{'name': 'Stefan Šćepović', 'slug': 'stefan-scepovic', 'shortName': 'S. Šćepović', 'position': 'F', 'jerseyNumber': '12', 'userCount': 71, 'gender': 'M', 'id': 77512, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان سيبوفيتش'}, 'shortNameTranslation': {'ar': 'س. سيبوفيتش'}}}",False,goal,fast-break,"{'x': 27.1, 'y': 49.7, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.7, 'z': 1.9}",5517185,53,,3134,"{'start': {'x': 49.7, 'y': 27.1}, 'end': {'x': 47.3, 'y': 0}, 'goal': {'x': 47.3, 'y': 98.1}}",38,2266,434,shot,,regular
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",True,goal,assisted,"{'x': 8.8, 'y': 46, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.3, 'z': 2.5}",5517177,51,,3042,"{'start': {'x': 46, 'y': 8.8}, 'end': {'x': 50.7, 'y': 0}, 'goal': {'x': 50.7, 'y': 97.5}}",40,2358,342,shot,,regular
"{'name': 'Edmund Addo', 'slug': 'edmund-addo', 'shortName': 'E. Addo', 'position': 'M', 'jerseyNumber': '3', 'userCount': 870, 'gender': 'M', 'id': 955061, 'fieldTranslations': {'nameTranslation': {'ar': 'إدموند أدو', 'bn': 'এডমন্ড অ্যাডো', 'hi': 'एडमंड एडो'}, 'shortNameTranslation': {'ar': 'إ. أدو', 'bn': 'ই. অ্যাডো', 'hi': 'ई. एडो'}}}",False,miss,fast-break,"{'x': 24.1, 'y': 48.9, 'z': 0}",right-foot,high,"{'x': 0, 'y': 47.9, 'z': 65.3}",5517150,47,,2807,"{'start': {'x': 48.9, 'y': 24.1}, 'end': {'x': 52.1, 'y': 0}, 'goal': {'x': 52.1, 'y': 34.7}}",44,2593,107,shot,,
"{'name': 'Aleksandar Đermanović', 'firstName': 'Aleksandar Djermanovic', 'slug': 'aleksandar-dermanovic', 'shortName': 'A. Đermanović', 'position': 'D', 'jerseyNumber': '15', 'userCount': 53, 'gender': 'M', 'id': 1147556, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر جيرمانوفيتش'}, 'shortNameTranslation': {'ar': 'أ. جيرمانوفيتش'}}}",False,goal,corner,"{'x': 6.3, 'y': 50.6, 'z': 0}",head,low-left,"{'x': 0, 'y': 53, 'z': 17.7}",5516970,43,,2567,"{'start': {'x': 50.6, 'y': 6.3}, 'end': {'x': 47, 'y': 0}, 'goal': {'x': 47, 'y': 82.3}}",3,133,2567,shot,,regular
"{'name': 'Uroš Miladinović', 'firstName': 'Uros Miladinovic', 'lastName': '', 'slug': 'uros-miladinovic', 'shortName': 'U. Miladinović', 'position': 'M', 'jerseyNumber': '90', 'userCount': 84, 'gender': 'M', 'id': 1165971, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ميلادينوفيتش'}}}",True,miss,assisted,"{'x': 12.3, 'y': 32.1, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 40.8, 'z': 15.3}",5516924,38,,2241,"{'start': {'x': 32.1, 'y': 12.3}, 'end': {'x': 59.2, 'y': 0}, 'goal': {'x': 59.2, 'y': 84.7}}",8,459,2241,shot,,
"{'name': 'Filip Matijašević', 'firstName': 'Filip Matijasevic', 'slug': 'filip-matijasevic', 'shortName': 'F. Matijašević', 'position': 'M', 'jerseyNumber': '22', 'userCount': 97, 'gender': 'M', 'id': 1981976, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليب ماتيياشيفيتش'}, 'shortNameTranslation': {'ar': 'ف. ماتيياشيفيتش'}}}",True,miss,assisted,"{'x': 9.4, 'y': 51.9, 'z': 0}",left-foot,high,"{'x': 0, 'y': 55.5, 'z': 61.1}",5516903,33,,1976,"{'start': {'x': 51.9, 'y': 9.4}, 'end': {'x': 44.5, 'y': 0}, 'goal': {'x': 44.5, 'y': 38.9}}",13,724,1976,shot,,
"{'name': 'Andrej Pavlovic', 'firstName': 'Andrej Pavlovic', 'slug': 'andrej-pavlovic', 'shortName': 'A. Pavlović', 'position': 'D', 'jerseyNumber': '4', 'userCount': 49, 'gender': 'M', 'id': 1981967, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه بافلوفيتش'}, 'shortNameTranslation': {'ar': 'أ. بافلوفيتش'}}}",False,miss,corner,"{'x': 10.5, 'y': 47.3, 'z': 0}",right-foot,right,"{'x': 0, 'y': 20.7, 'z': 11.1}",5516879,31,,1812,"{'start': {'x': 47.3, 'y': 10.5}, 'block': {'x': 59, 'y': 6.3}, 'end': {'x': 79.3, 'y': 0}, 'goal': {'x': 79.3, 'y': 88.9}}",15,888,1812,shot,"{'x': 6.3, 'y': 59, 'z': 0}",
"{'name': 'Andreja Stojanović', 'firstName': '', 'lastName': '', 'slug': 'andreja-stojanovic', 'shortName': 'A. Stojanović', 'position': 'D', 'jerseyNumber': '3', 'userCount': 21, 'gender': 'M', 'id': 976131, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريجا ستويانوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ستويانوفيتش'}}}",True,miss,regular,"{'x': 16.4, 'y': 38.5, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 58.3, 'z': 6.9}",5516860,29,,1685,"{'start': {'x': 38.5, 'y': 16.4}, 'end': {'x': 41.7, 'y': 0}, 'goal': {'x': 41.7, 'y': 93.1}}",17,1015,1685,shot,,
"{'name': 'Uroš Miladinović', 'firstName': 'Uros Miladinovic', 'lastName': '', 'slug': 'uros-miladinovic', 'shortName': 'U. Miladinović', 'position': 'M', 'jerseyNumber': '90', 'userCount': 84, 'gender': 'M', 'id': 1165971, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروش ميلادينوفيتش'}, 'shortNameTranslation': {'ar': 'أ. ميلادينوفيتش'}}}",True,miss,regular,"{'x': 7.6, 'y': 47.2, 'z': 0}",head,left,"{'x': 0, 'y': 60.5, 'z': 26.4}",5517092,25,,1473,"{'start': {'x': 47.2, 'y': 7.6}, 'end': {'x': 39.5, 'y': 0}, 'goal': {'x': 39.5, 'y': 73.6}}",21,1227,1473,shot,,
"{'name': 'Lazar Stojanović', 'firstName': '', 'lastName': '', 'slug': 'lazar-stojanovic', 'shortName': 'L. Stojanović', 'position': 'D', 'jerseyNumber': '29', 'userCount': 40, 'gender': 'M', 'id': 1464578, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار ستويانوفيتش'}, 'shortNameTranslation': {'ar': 'ل. ستويانوفيتش'}}}",True,miss,assisted,"{'x': 3.8, 'y': 60.7, 'z': 0}",right-foot,left,"{'x': 0, 'y': 78.8, 'z': 8.3}",5516823,25,,1465,"{'start': {'x': 60.7, 'y': 3.8}, 'block': {'x': 19.5, 'y': 3.2}, 'end': {'x': 21.2, 'y': 0}, 'goal': {'x': 21.2, 'y': 91.7}}",21,1235,1465,shot,"{'x': 3.2, 'y': 19.5, 'z': 0}",
"{'name': 'Miljan Momčilović', 'slug': 'miljan-momcilovic', 'shortName': 'M. Momčilović', 'position': 'M', 'jerseyNumber': '14', 'userCount': 46, 'gender': 'M', 'id': 1000367, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلجان مومتشيلوفيتش'}, 'shortNameTranslation': {'ar': 'م. مومتشيلوفيتش'}}}",False,goal,corner,"{'x': 6.6, 'y': 48.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.8, 'z': 3.2}",5516730,18,,1057,"{'start': {'x': 48.5, 'y': 6.6}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 96.8}}",28,1643,1057,shot,,regular
"{'name': 'Nikola Knežević', 'firstName': 'Nikola Knezevic', 'slug': 'nikola-knezevic', 'shortName': 'N. Knežević', 'position': 'M', 'jerseyNumber': '11', 'userCount': 216, 'gender': 'M', 'id': 1147565, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا كنيزيفيتش'}, 'shortNameTranslation': {'ar': 'ن. كنيزيفيتش'}}}",False,save,assisted,"{'x': 11.4, 'y': 38.7, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 8.2}",5516723,17,,994,"{'start': {'x': 38.7, 'y': 11.4}, 'block': {'x': 46, 'y': 3.1}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 91.8}}",29,1706,994,shot,"{'x': 3.1, 'y': 46, 'z': 0}",
"{'name': 'Slobodan Tedić', 'slug': 'slobodan-tedic', 'shortName': 'S. Tedić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 284, 'gender': 'M', 'id': 905103, 'fieldTranslations': {'nameTranslation': {'ar': 'سلوبودان تيديتش', 'bn': 'স্লোবোডান টেডিক', 'hi': 'स्लोबोदान टेडिच'}, 'shortNameTranslation': {'ar': 'س. تيديتش', 'bn': 'এস. টেডিক', 'hi': 'एस. टेडिच'}}}",True,miss,assisted,"{'x': 7.3, 'y': 51.1, 'z': 0}",head,right,"{'x': 0, 'y': 7.7, 'z': 9.7}",5516703,15,,847,"{'start': {'x': 51.1, 'y': 7.3}, 'block': {'x': 96, 'y': 6.8}, 'end': {'x': 92.3, 'y': 0}, 'goal': {'x': 92.3, 'y': 90.3}}",31,1853,847,shot,"{'x': 6.8, 'y': 96, 'z': 0}",
"{'name': 'Edmund Addo', 'slug': 'edmund-addo', 'shortName': 'E. Addo', 'position': 'M', 'jerseyNumber': '3', 'userCount': 870, 'gender': 'M', 'id': 955061, 'fieldTranslations': {'nameTranslation': {'ar': 'إدموند أدو', 'bn': 'এডমন্ড অ্যাডো', 'hi': 'एडमंड एडो'}, 'shortNameTranslation': {'ar': 'إ. أدو', 'bn': 'ই. অ্যাডো', 'hi': 'ई. एडो'}}}",False,save,assisted,"{'x': 27.5, 'y': 70.5, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 51.9, 'z': 3.8}",5516652,11,,621,"{'start': {'x': 70.5, 'y': 27.5}, 'block': {'x': 52.7, 'y': 2.2}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 96.2}}",35,2079,621,shot,"{'x': 2.2, 'y': 52.7, 'z': 0}",
"{'name': 'Marko Docić', 'slug': 'marko-docic', 'shortName': 'M. Docić', 'position': 'M', 'jerseyNumber': '5', 'userCount': 40, 'gender': 'M', 'id': 345141, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو دوتشيتش', 'bn': 'মার্কো ডসিচ', 'hi': 'मार्को डोकिक'}, 'shortNameTranslation': {'ar': 'م. دوتشيتش', 'bn': 'এম. ডসিচ', 'hi': 'एम. डोकिक'}}}",True,miss,assisted,"{'x': 26.9, 'y': 41.1, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 58.8, 'z': 18.1}",5516566,1,,41,"{'start': {'x': 41.1, 'y': 26.9}, 'end': {'x': 41.2, 'y': 0}, 'goal': {'x': 41.2, 'y': 81.9}}",45,2659,41,shot,,
