match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,savedShotsFromInsideTheBox,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,accurateOppositionHalfPasses,totalOppositionHalfPasses,dispossessed,shotOffTarget,keyPass,blockedScoringAttempt,bigChanceCreated,bigChanceMissed
15280978,away,6219,FK Jedinstvo Bijelo Polje,1134689,Goran Aković,goran-akovic,G,44,False,26.0,24.0,11.0,10.0,0.0,15.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,90.0,32.0,7.1,8.0,0.0,0.0,"{'original': 7.1, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",2,1,1,1,0,92.3076923076923,90.9090909090909,,,0.0,8.0,9.0,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,1381385,Nihad Balić,nihad-balic,D,2,False,23.0,12.0,8.0,2.0,0.0,4.0,8.0,3.0,1.0,3.0,0.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,90.0,28.0,6.2,18.0,0.0,0.13,"{'original': 6.2, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",19,3,16,3,13,52.17391304347826,25.0,33.33333333333333,,,8.0,14.0,,,1.0,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,960227,Ognjen Obradović,ognjen-obradovic,D,6,False,40.0,28.0,7.0,4.0,0.0,16.0,18.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,90.0,52.0,6.8,10.0,0.0,0.0,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",8,2,6,2,4,70.0,57.14285714285714,,,,10.0,15.0,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,807581,Miloš Nikolić,milos-nikolic,D,23,False,37.0,30.0,5.0,1.0,0.0,16.0,17.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,90.0,43.0,6.9,7.0,0.0,0.0,"{'original': 6.9, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",14,2,12,3,9,81.08108108108108,20.0,,,,10.0,14.0,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,1440632,Georgios Makrydakis,makrydakis-georgios,D,56,False,25.0,17.0,4.0,2.0,0.0,9.0,11.0,2.0,0.0,0.0,1.0,11.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,82.0,37.0,6.2,7.0,0.0,0.0,"{'original': 6.2, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",14,1,13,2,11,68.0,50.0,0.0,50.0,,8.0,14.0,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,1185130,Arsenije Čepić,arsenije-cepic,M,15,False,35.0,30.0,6.0,4.0,0.0,19.0,20.0,0.0,0.0,0.0,2.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,,,,,,90.0,49.0,6.7,8.0,0.0,0.0,"{'original': 6.7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",23,2,21,4,17,85.71428571428571,66.66666666666666,,,,10.0,14.0,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,2444992,Balsa Barovic,balsa-barovic,M,17,False,11.0,8.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,,69.0,23.0,6.9,3.0,0.0,0.0,"{'original': 6.9, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",18,2,16,6,10,72.72727272727273,75.0,,,,5.0,8.0,1.0,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,1391891,Danis Kolić,danis-kolic,M,22,False,14.0,7.0,2.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,15.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,,69.0,29.0,6.1,8.0,0.0,0.0,"{'original': 6.1, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",19,0,19,4,15,50.0,50.0,0.0,50.0,,3.0,9.0,1.0,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,2246412,Lucas Estabio,lucas-estabio,M,32,False,22.0,19.0,4.0,2.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,12.0,14.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,,,,,,,90.0,44.0,7.5,6.0,0.02,0.48,"{'original': 7.5, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",26,2,24,13,11,86.36363636363636,50.0,,100.0,,12.0,14.0,,,1.0,1.0,1.0,
15280978,away,6219,FK Jedinstvo Bijelo Polje,1131050,Andrej Cvijović,andrej-cvijovic,M,33,False,20.0,11.0,2.0,1.0,0.0,3.0,6.0,3.0,1.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,82.0,29.0,6.2,9.0,0.0,0.0,"{'original': 6.2, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",11,2,9,4,5,55.00000000000001,50.0,33.33333333333333,,,8.0,14.0,2.0,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,54752,Žarko Korać,zarko-korac,F,11,False,8.0,6.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,14.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,,,,,,,90.0,21.0,6.4,10.0,0.61,0.0,"{'original': 6.4, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",17,7,10,3,7,75.0,100.0,,100.0,,4.0,6.0,2.0,,,,,1.0
15280978,away,6219,FK Jedinstvo Bijelo Polje,1190521,Lazar Šekularac,lazar-sekularac,M,27,True,7.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,21.0,11.0,6.2,1.0,0.0,0.0,"{'original': 6.2, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",7,1,6,2,4,57.14285714285714,0.0,,0.0,,3.0,4.0,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,874418,Mirza Idrizović,mirza-idrizovic,M,10,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,21.0,10.0,6.4,3.0,0.0,0.0,"{'original': 6.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",7,1,6,2,4,83.33333333333334,100.0,,,,3.0,4.0,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,1000576,Andrej Đukić,andrej-dukic,M,30,True,4.0,2.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,8.0,4.0,6.5,5.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,0,5,0,5,50.0,100.0,,,,2.0,4.0,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,1382874,Aldin Mušović,aldin-musovic,M,9,True,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.0,3.0,6.5,2.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",4,2,2,0,2,100.0,,,,,1.0,1.0,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,808563,Momčilo Dulović,momcilo-dulovic,M,5,True,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,,0.0,0.0,0.0,,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,1,0,,,,,,,,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,905682,Rijad Dzafic,rijad-dzafic,G,71,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,808565,Haris Banda,haris-banda,D,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,1424818,Srđan Šćepanović,srdan-scepanovic,D,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
15280978,away,6219,FK Jedinstvo Bijelo Polje,2444869,Pavle  Božović,pavle-bozovic,F,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,
