player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Mario Gjolaj', 'firstName': '', 'lastName': '', 'slug': 'mario-gjolaj', 'shortName': 'M. Gjolaj', 'position': 'M', 'jerseyNumber': '14', 'userCount': 11, 'gender': 'M', 'id': 1063202, 'fieldTranslations': {'nameTranslation': {'ar': 'ماريو جولاي'}, 'shortNameTranslation': {'ar': 'م. جولاي'}}}",True,miss,throw-in-set-piece,"{'x': 13, 'y': 32, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.7, 'z': 44.2}",0.005053,,6591633,57,,3387,"{'start': {'x': 32, 'y': 13}, 'end': {'x': 56.3, 'y': 0}, 'goal': {'x': 56.3, 'y': 55.8}}",34,2013,687,shot,,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",True,goal,penalty,"{'x': 10, 'y': 50, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.7, 'z': 2.2}",0.76,0.81,6591644,55,,3260,"{'start': {'x': 50, 'y': 10}, 'end': {'x': 46.3, 'y': 0}, 'goal': {'x': 46.3, 'y': 97.8}}",36,2140,560,shot,,penalty
"{'name': 'Luka Maraš', 'firstName': 'Luka', 'lastName': 'Maraš', 'slug': 'luka-maras', 'shortName': 'L. Maraš', 'position': 'D', 'jerseyNumber': '11', 'userCount': 2, 'gender': 'M', 'id': 813112, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا ماراش'}, 'shortNameTranslation': {'ar': 'ل. ماراش'}}}",False,goal,regular,"{'x': 6, 'y': 36, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.6, 'z': 10.4}",0.2078,0.2311,6591632,50,,2950,"{'start': {'x': 36, 'y': 6}, 'end': {'x': 46.4, 'y': 0}, 'goal': {'x': 46.4, 'y': 89.6}}",41,2450,250,shot,,regular
"{'name': 'Hiroki Harada', 'firstName': 'Hiroki Harada', 'lastName': '', 'slug': 'hiroki-harada', 'shortName': 'H. Harada', 'position': 'M', 'jerseyNumber': '10', 'userCount': 23, 'gender': 'M', 'id': 1218103, 'fieldTranslations': {'nameTranslation': {'ar': 'هيروكي هارادا'}, 'shortNameTranslation': {'ar': 'ه. هارادا'}}}",True,miss,regular,"{'x': 20, 'y': 48, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 42.7, 'z': 4.6}",0.02465,,6591631,44,,2589,"{'start': {'x': 48, 'y': 20}, 'end': {'x': 57.3, 'y': 0}, 'goal': {'x': 57.3, 'y': 95.4}}",2,111,2589,shot,,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",True,save,regular,"{'x': 20, 'y': 52, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.9, 'z': 4}",0.08468,0.03301,6591630,43,,2568,"{'start': {'x': 52, 'y': 20}, 'end': {'x': 51.1, 'y': 0}, 'goal': {'x': 51.1, 'y': 96}}",3,132,2568,shot,,
"{'name': 'Sotirios Kokkinis', 'firstName': 'Sotirios', 'lastName': 'Kokkinis', 'slug': 'sotirios-kokkinis', 'shortName': 'S. Kokkinis', 'position': 'F', 'userCount': 11, 'gender': 'M', 'id': 1048761, 'fieldTranslations': {'nameTranslation': {'ar': 'سوتيريوس كوكينيس'}, 'shortNameTranslation': {'ar': 'س. كوكينيس'}}}",False,miss,regular,"{'x': 14, 'y': 30, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 43.9, 'z': 9.8}",0.08283,,6591629,40,,2357,"{'start': {'x': 30, 'y': 14}, 'end': {'x': 56.1, 'y': 0}, 'goal': {'x': 56.1, 'y': 90.2}}",6,343,2357,shot,,
"{'name': 'Sotirios Kokkinis', 'firstName': 'Sotirios', 'lastName': 'Kokkinis', 'slug': 'sotirios-kokkinis', 'shortName': 'S. Kokkinis', 'position': 'F', 'userCount': 11, 'gender': 'M', 'id': 1048761, 'fieldTranslations': {'nameTranslation': {'ar': 'سوتيريوس كوكينيس'}, 'shortNameTranslation': {'ar': 'س. كوكينيس'}}}",False,block,throw-in-set-piece,"{'x': 15, 'y': 67, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.06353,,6591628,33,,1938,"{'start': {'x': 67, 'y': 15}, 'block': {'x': 67, 'y': 15}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",13,762,1938,shot,"{'x': 15, 'y': 67, 'z': 0}",
"{'name': 'Sotirios Kokkinis', 'firstName': 'Sotirios', 'lastName': 'Kokkinis', 'slug': 'sotirios-kokkinis', 'shortName': 'S. Kokkinis', 'position': 'F', 'userCount': 11, 'gender': 'M', 'id': 1048761, 'fieldTranslations': {'nameTranslation': {'ar': 'سوتيريوس كوكينيس'}, 'shortNameTranslation': {'ar': 'س. كوكينيس'}}}",False,miss,regular,"{'x': 18, 'y': 63, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.6, 'z': 45.1}",0.07098,,6591627,30,,1778,"{'start': {'x': 63, 'y': 18}, 'end': {'x': 41.4, 'y': 0}, 'goal': {'x': 41.4, 'y': 54.9}}",16,922,1778,shot,,
"{'name': 'Nenad Krivokapić', 'firstName': 'Nenad', 'lastName': 'Krivokapić', 'slug': 'nenad-krivokapic', 'shortName': 'N. Krivokapić', 'position': 'F', 'jerseyNumber': '11', 'userCount': 33, 'gender': 'M', 'id': 1149284, 'fieldTranslations': {'nameTranslation': {'ar': 'نينا كريفاكبيتش'}, 'shortNameTranslation': {'ar': 'ن. كريفاكبيتش'}}}",True,miss,regular,"{'x': 27, 'y': 63, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 56.7, 'z': 43.4}",0.002032,,6591626,13,,768,"{'start': {'x': 63, 'y': 27}, 'end': {'x': 43.3, 'y': 0}, 'goal': {'x': 43.3, 'y': 56.6}}",33,1932,768,shot,,
"{'name': 'Sotirios Kokkinis', 'firstName': 'Sotirios', 'lastName': 'Kokkinis', 'slug': 'sotirios-kokkinis', 'shortName': 'S. Kokkinis', 'position': 'F', 'userCount': 11, 'gender': 'M', 'id': 1048761, 'fieldTranslations': {'nameTranslation': {'ar': 'سوتيريوس كوكينيس'}, 'shortNameTranslation': {'ar': 'س. كوكينيس'}}}",False,save,regular,"{'x': 8, 'y': 50, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 8.8}",0.237,0.5006,6591625,9,,521,"{'start': {'x': 50, 'y': 8}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 91.2}}",37,2179,521,shot,,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",True,save,free-kick,"{'x': 17, 'y': 35, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.2, 'z': 9.8}",0.2441,0.306,6591645,8,,438,"{'start': {'x': 35, 'y': 17}, 'end': {'x': 45.8, 'y': 0}, 'goal': {'x': 45.8, 'y': 90.2}}",38,2262,438,shot,,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",True,miss,throw-in-set-piece,"{'x': 9, 'y': 44, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 41.5, 'z': 2.2}",0.452,,6591624,8,,460,"{'start': {'x': 44, 'y': 9}, 'end': {'x': 58.5, 'y': 0}, 'goal': {'x': 58.5, 'y': 97.8}}",38,2240,460,shot,,
"{'name': 'Nikola Jovićević', 'firstName': '', 'lastName': '', 'slug': 'nikola-jovicevic', 'shortName': 'N. Jovićević', 'position': 'D', 'jerseyNumber': '6', 'userCount': 2, 'gender': 'M', 'id': 1035787, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا يوفيتشيفيتش'}, 'shortNameTranslation': {'ar': 'ن. يوفيتشيفيتش'}}}",True,miss,throw-in-set-piece,"{'x': 20, 'y': 70, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.1, 'z': 12.7}",0.006188,,6591623,8,,459,"{'start': {'x': 70, 'y': 20}, 'end': {'x': 41.9, 'y': 0}, 'goal': {'x': 41.9, 'y': 87.3}}",38,2241,459,shot,,
"{'name': 'Đorđe Maksimović', 'slug': 'djordje-maksimovic', 'shortName': 'Đ. Maksimović', 'position': 'F', 'jerseyNumber': '44', 'userCount': 12, 'gender': 'M', 'id': 905970, 'fieldTranslations': {'nameTranslation': {'ar': 'دورجي ماكسيموفيتش'}, 'shortNameTranslation': {'ar': 'د. ماكسيموفيتش'}}}",True,miss,regular,"{'x': 9, 'y': 59, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.7, 'z': 10}",0.1731,,6591622,4,,234,"{'start': {'x': 59, 'y': 9}, 'end': {'x': 43.3, 'y': 0}, 'goal': {'x': 43.3, 'y': 90}}",42,2466,234,shot,,
