match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,aerialWon,duelWon,totalClearance,ballRecovery,wasFouled,goodHighClaim,savedShotsFromInsideTheBox,saves,punches,minutesPlayed,touches,rating,possessionLostCtrl,totalBallCarriesDistance,ballCarriesCount,totalProgression,progressiveBallCarriesCount,keeperSaveValue,ratingVersions,totalShots,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,totalCross,aerialLost,duelLost,dispossessed,fouls,bestBallCarryProgression,totalProgressiveBallCarriesDistance,keyPass,shotOffTarget,interceptionWon,unsuccessfulTouch,shotValueNormalized,challengeLost,blockedScoringAttempt,outfielderBlock,totalTackle,wonTackle,accurateCross,bigChanceMissed,onTargetScoringAttempt,totalOffside,totalContest,wonContest,bigChanceCreated,goals
14015625,away,5152,FK Partizan,39733,Sebastian Polter,sebastian-polter,F,91,True,11.0,9.0,,,0.0,,,9.0,11.0,,1.0,,,1.0,,,,,45.0,15.0,7.0,3.0,50.927109763114,6.0,-2.4517911545778,1.0,,"{'original': 7, 'alternative': 7.5}",2,-0.45,0.26,-0.06,,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,1,2,1,1,81.81818181818183,,,,,,1.0,2.0,,1.0,10.310501497337,10.440536384688,,1.0,,1.0,0.49,,,,,,,,1.0,,,,,1.0
14015625,away,5152,FK Partizan,888701,Stefan Milić,stefan-milic,D,44,True,59.0,57.0,,,0.0,14.0,15.0,43.0,44.0,,2.0,1.0,7.0,,,,,,45.0,65.0,7.0,2.0,199.69016791345,23.0,117.5243198045,1.0,,"{'original': 7, 'alternative': 7.1}",0,0.36,0.15,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",8,4,4,2,2,96.61016949152543,,,,,,4.0,6.0,,4.0,18.844369480315,21.805842542768,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,
14015625,away,5152,FK Partizan,252121,Ghayas Zahid,ghayas-zahid,M,29,True,39.0,35.0,,,0.0,3.0,3.0,32.0,36.0,,1.0,,3.0,,,,,,45.0,47.0,6.7,9.0,178.12924581872,22.0,81.7990783544,2.0,,"{'original': 6.7, 'alternative': 7.2}",1,0.05,0.27,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2,1,1,1,0,89.74358974358975,,,,,3.0,1.0,1.0,,,15.512786953484,32.580882967883,1.0,,,2.0,-0.07,,1.0,,1.0,1.0,,,,,,,,
14015625,away,5152,FK Partizan,19191,Bibars Natcho,bibars-natcho,M,10,True,20.0,16.0,1.0,1.0,0.0,1.0,1.0,15.0,19.0,1.0,1.0,,,,,,,,24.0,28.0,6.8,7.0,77.681318647342,6.0,49.613947519848,1.0,,"{'original': 6.8, 'alternative': 7.5}",5,-0.25,0.15,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,1,0,0,0,80.0,100.0,,,,1.0,,,,,25.181954360322,27.34095857866,1.0,,,2.0,0.28,,2.0,,,,,,3.0,,,,,
14015625,away,5152,FK Partizan,1985774,Stefan Petrović,stefan-petrovic,D,33,True,7.0,6.0,,,0.0,,,6.0,7.0,,1.0,1.0,,,,,,,16.0,10.0,6.9,1.0,30.325721381374,3.0,11.988121434505,0.0,,"{'original': 6.9, 'alternative': 6.9}",0,0.05,0.03,0.2,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,1,0,85.71428571428571,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
14015625,away,5152,FK Partizan,1851627,Abdulmalik Mohammed,abdulmalik-mohammed,D,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015625,away,5152,FK Partizan,805932,Aranđel Stojković,arandel-stojkovic,D,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015625,away,5152,FK Partizan,1983654,Dušan Jovanović,dusan-jovanovic,F,79,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015625,away,5152,FK Partizan,807245,Miloš Krunić,milos-krunic,G,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015625,away,37125,FK Partizan,2235877,Marko Lekić,marko-lekic,F,46,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
