player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,xgot,goalType
"{'name': 'Nemanja Carević', 'firstName': 'Nemanja Carevic', 'lastName': '', 'slug': 'nemanja-carevic', 'shortName': 'N. Carević', 'position': 'M', 'jerseyNumber': '21', 'userCount': 8, 'gender': 'M', 'id': 1381384, 'fieldTranslations': {'nameTranslation': {'ar': 'نيمانجا كاريتش'}, 'shortNameTranslation': {'ar': 'ن. كاريتش'}}}",False,miss,regular,"{'x': 13, 'y': 57, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.1, 'z': 49.4}",0.1484,6542748,58,,3457,"{'start': {'x': 57, 'y': 13}, 'end': {'x': 56.9, 'y': 0}, 'goal': {'x': 56.9, 'y': 50.6}}",33,1943,757,shot,,,
"{'name': 'Yann Michael Yao', 'firstName': '', 'lastName': '', 'slug': 'yann-michael-yao', 'shortName': 'Y. M. Yao', 'position': 'M', 'jerseyNumber': '11', 'userCount': 17, 'gender': 'M', 'id': 894450, 'fieldTranslations': {'nameTranslation': {'ar': 'يان ميخائيل ياو'}, 'shortNameTranslation': {'ar': 'ي. ياو'}}}",True,goal,corner,"{'x': 8, 'y': 42, 'z': 0}",head,low-left,"{'x': 0, 'y': 53.5, 'z': 12.8}",0.4643,6542747,54,,3226,"{'start': {'x': 42, 'y': 8}, 'end': {'x': 46.5, 'y': 0}, 'goal': {'x': 46.5, 'y': 87.2}}",37,2174,526,shot,,0.6616,regular
"{'name': 'Ilija Martinović', 'slug': 'ilija-martinovic', 'shortName': 'I. Martinović', 'position': 'D', 'jerseyNumber': '25', 'userCount': 22, 'gender': 'M', 'id': 286837, 'fieldTranslations': {'nameTranslation': {'ar': 'إيليا مارتينوفيتش', 'hi': 'इलिजा मार्टिनोविक', 'bn': 'ইলিজা মার্টিনোভিচ'}, 'shortNameTranslation': {'ar': 'إ. مارتينوفيتش', 'hi': 'ई. मार्टिनोविक', 'bn': 'আই. মার্টিনোভিচ'}}}",True,post,corner,"{'x': 14, 'y': 51, 'z': 0}",head,left,"{'x': 0, 'y': 55, 'z': 20.8}",0.05802,6542746,54,,3224,"{'start': {'x': 51, 'y': 14}, 'end': {'x': 45, 'y': 0}, 'goal': {'x': 45, 'y': 79.2}}",37,2176,524,shot,,3.746e-05,
"{'name': 'Balša Sekulić', 'slug': 'balsa-sekulic', 'shortName': 'B. Sekulić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 23, 'gender': 'M', 'id': 856483, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا سيكوليتش', 'hi': 'बाल्सा सेकुलिक', 'bn': 'বালসা সেকুলিক'}, 'shortNameTranslation': {'ar': 'ب. سيكوليتش', 'hi': 'बी. सेकुलिक', 'bn': 'বি. সেকুলিক'}}}",True,post,penalty,"{'x': 10, 'y': 50, 'z': 0}",right-foot,high,"{'x': 0, 'y': 46, 'z': 41.1}",0.76,6542758,42,,2510,"{'start': {'x': 50, 'y': 10}, 'end': {'x': 54, 'y': 0}, 'goal': {'x': 54, 'y': 58.9}}",4,190,2510,shot,,,
"{'name': 'Luka Malešević', 'firstName': '', 'lastName': '', 'slug': 'luka-malesevic', 'shortName': 'L. Malešević', 'position': 'D', 'userCount': 5, 'gender': 'M', 'id': 839270, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا ماليشيفيتش', 'hi': 'लुका मालेशेविक', 'bn': 'লুকা মালেসেভিচ'}, 'shortNameTranslation': {'ar': 'ل. ماليشيفيتش', 'hi': 'एल. मालेशेविक', 'bn': 'এল. মালেসেভিচ'}}}",True,miss,corner,"{'x': 12, 'y': 66, 'z': 0}",head,close-high-left,"{'x': 0, 'y': 57.9, 'z': 55.3}",0.02182,6542745,40,,2374,"{'start': {'x': 66, 'y': 12}, 'end': {'x': 42.1, 'y': 0}, 'goal': {'x': 42.1, 'y': 44.7}}",6,326,2374,shot,,,
"{'name': 'Nikola Vuković', 'slug': 'nikola-vukovic', 'shortName': 'N. Vuković', 'position': 'D', 'jerseyNumber': '11', 'userCount': 17, 'gender': 'M', 'id': 1214474, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فوكوفيتش', 'hi': 'निकोला वुकोविक', 'bn': 'নিকোলা ভুকোভিচ'}, 'shortNameTranslation': {'ar': 'ن. فوكوفيتش', 'hi': 'एन. वुकोविक', 'bn': 'এন. ভুকোভিচ'}}}",False,miss,regular,"{'x': 12, 'y': 68, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 57.7, 'z': 18.6}",0.07557,6542744,35,,2049,"{'start': {'x': 68, 'y': 12}, 'end': {'x': 42.3, 'y': 0}, 'goal': {'x': 42.3, 'y': 81.4}}",11,651,2049,shot,,,
"{'name': 'Nikola Vuković', 'slug': 'nikola-vukovic', 'shortName': 'N. Vuković', 'position': 'D', 'jerseyNumber': '11', 'userCount': 17, 'gender': 'M', 'id': 1214474, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فوكوفيتش', 'hi': 'निकोला वुकोविक', 'bn': 'নিকোলা ভুকোভিচ'}, 'shortNameTranslation': {'ar': 'ن. فوكوفيتش', 'hi': 'एन. वुकोविक', 'bn': 'এন. ভুকোভিচ'}}}",False,goal,regular,"{'x': 20, 'y': 60, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 4.9}",0.07514,6542743,32,,1904,"{'start': {'x': 60, 'y': 20}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 95.1}}",14,796,1904,shot,,0.03062,regular
"{'name': 'Luka Malešević', 'firstName': '', 'lastName': '', 'slug': 'luka-malesevic', 'shortName': 'L. Malešević', 'position': 'D', 'userCount': 5, 'gender': 'M', 'id': 839270, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا ماليشيفيتش', 'hi': 'लुका मालेशेविक', 'bn': 'লুকা মালেসেভিচ'}, 'shortNameTranslation': {'ar': 'ل. ماليشيفيتش', 'hi': 'एल. मालेशेविक', 'bn': 'এল. মালেসেভিচ'}}}",True,block,regular,"{'x': 29, 'y': 83, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.004118,6542742,31,,1805,"{'start': {'x': 83, 'y': 29}, 'block': {'x': 83, 'y': 29}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",15,895,1805,shot,"{'x': 29, 'y': 83, 'z': 0}",,
"{'name': 'Savo Arambašić', 'slug': 'savo-arambasic', 'shortName': 'S. Arambašić', 'position': 'F', 'jerseyNumber': '17', 'userCount': 29, 'gender': 'M', 'id': 1046042, 'fieldTranslations': {'nameTranslation': {'ar': 'سافو أرامباشيتش'}, 'shortNameTranslation': {'ar': 'س. أرامباشيتش'}}}",False,save,regular,"{'x': 23, 'y': 29, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 8.3}",0.03675,6542741,30,,1782,"{'start': {'x': 29, 'y': 23}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 91.7}}",16,918,1782,shot,,0.01786,
"{'name': 'Stefan Denković', 'slug': 'stefan-denkovic', 'shortName': 'S. Denković', 'position': 'M', 'jerseyNumber': '7', 'userCount': 15, 'gender': 'M', 'id': 95583, 'fieldTranslations': {'nameTranslation': {'ar': 'دينكوفيتش ، ستيفان'}, 'shortNameTranslation': {'ar': 'د. ، ستيفان'}}}",True,save,throw-in-set-piece,"{'x': 12, 'y': 48, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.8, 'z': 18.5}",0.3351,6542740,27,,1584,"{'start': {'x': 48, 'y': 12}, 'end': {'x': 46.2, 'y': 0}, 'goal': {'x': 46.2, 'y': 81.5}}",19,1116,1584,shot,,0.6619,
"{'name': 'Vukas Dragović', 'slug': 'vukas-dragovic', 'shortName': 'V. Dragović', 'position': 'M', 'jerseyNumber': '99', 'userCount': 9, 'gender': 'M', 'id': 1484678, 'fieldTranslations': {'nameTranslation': {'ar': 'فوكاس دراجوفيتش'}, 'shortNameTranslation': {'ar': 'ف. دراجوفيتش'}}}",True,block,throw-in-set-piece,"{'x': 11, 'y': 67, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.004662,6542739,27,,1581,"{'start': {'x': 67, 'y': 11}, 'block': {'x': 67, 'y': 11}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",19,1119,1581,shot,"{'x': 11, 'y': 67, 'z': 0}",,
"{'name': 'Stefan Fićović', 'slug': 'stefan-ficovic', 'shortName': 'S. Fićović', 'position': 'M', 'jerseyNumber': '18', 'userCount': 9, 'gender': 'M', 'id': 889063, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان فيتشوفيتش'}, 'shortNameTranslation': {'ar': 'س. فيتشوفيتش'}}}",False,miss,regular,"{'x': 27, 'y': 64, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.7, 'z': 1.8}",0.003666,6542738,25,,1449,"{'start': {'x': 64, 'y': 27}, 'end': {'x': 43.3, 'y': 0}, 'goal': {'x': 43.3, 'y': 98.2}}",21,1251,1449,shot,,,
"{'name': 'Savo Arambašić', 'slug': 'savo-arambasic', 'shortName': 'S. Arambašić', 'position': 'F', 'jerseyNumber': '17', 'userCount': 29, 'gender': 'M', 'id': 1046042, 'fieldTranslations': {'nameTranslation': {'ar': 'سافو أرامباشيتش'}, 'shortNameTranslation': {'ar': 'س. أرامباشيتش'}}}",False,block,regular,"{'x': 21, 'y': 41, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.03198,6542737,24,,1430,"{'start': {'x': 41, 'y': 21}, 'block': {'x': 41, 'y': 21}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",22,1270,1430,shot,"{'x': 21, 'y': 41, 'z': 0}",,
"{'name': 'Stefan Denković', 'slug': 'stefan-denkovic', 'shortName': 'S. Denković', 'position': 'M', 'jerseyNumber': '7', 'userCount': 15, 'gender': 'M', 'id': 95583, 'fieldTranslations': {'nameTranslation': {'ar': 'دينكوفيتش ، ستيفان'}, 'shortNameTranslation': {'ar': 'د. ، ستيفان'}}}",True,miss,regular,"{'x': 14, 'y': 27, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 42, 'z': 29}",0.0641,6542736,22,,1261,"{'start': {'x': 27, 'y': 14}, 'end': {'x': 58, 'y': 0}, 'goal': {'x': 58, 'y': 71}}",24,1439,1261,shot,,,
"{'name': 'Balša Sekulić', 'slug': 'balsa-sekulic', 'shortName': 'B. Sekulić', 'position': 'F', 'jerseyNumber': '9', 'userCount': 23, 'gender': 'M', 'id': 856483, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا سيكوليتش', 'hi': 'बाल्सा सेकुलिक', 'bn': 'বালসা সেকুলিক'}, 'shortNameTranslation': {'ar': 'ب. سيكوليتش', 'hi': 'बी. सेकुलिक', 'bn': 'বি. সেকুলিক'}}}",True,block,regular,"{'x': 24, 'y': 50, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.01893,6542735,17,,963,"{'start': {'x': 50, 'y': 24}, 'block': {'x': 50, 'y': 24}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",29,1737,963,shot,"{'x': 24, 'y': 50, 'z': 0}",,
"{'name': 'Stefan Denković', 'slug': 'stefan-denkovic', 'shortName': 'S. Denković', 'position': 'M', 'jerseyNumber': '7', 'userCount': 15, 'gender': 'M', 'id': 95583, 'fieldTranslations': {'nameTranslation': {'ar': 'دينكوفيتش ، ستيفان'}, 'shortNameTranslation': {'ar': 'د. ، ستيفان'}}}",True,block,regular,"{'x': 13, 'y': 28, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.00338,6542734,11,,608,"{'start': {'x': 28, 'y': 13}, 'block': {'x': 28, 'y': 13}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",35,2092,608,shot,"{'x': 13, 'y': 28, 'z': 0}",,
"{'name': 'Nikola Stijepović', 'slug': 'nikola-stijepovic', 'shortName': 'N. Stijepović', 'position': 'D', 'jerseyNumber': '33', 'userCount': 1, 'gender': 'M', 'id': 171431, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا ستييبوفيتش', 'hi': 'निकोला स्टिजेपोविक', 'bn': 'নিকোলা স্টিজেপোভিচ'}, 'shortNameTranslation': {'ar': 'ن. ستييبوفيتش', 'hi': 'एन. स्टिजेपोविक', 'bn': 'এন. স্টিজেপোভিচ'}}}",True,save,regular,"{'x': 10, 'y': 32, 'z': 0}",left-foot,high-centre,"{'x': 0, 'y': 49.2, 'z': 30.5}",0.06794,6542733,8,,447,"{'start': {'x': 32, 'y': 10}, 'end': {'x': 50.8, 'y': 0}, 'goal': {'x': 50.8, 'y': 69.5}}",38,2253,447,shot,,0.2559,
"{'name': 'Savo Arambašić', 'slug': 'savo-arambasic', 'shortName': 'S. Arambašić', 'position': 'F', 'jerseyNumber': '17', 'userCount': 29, 'gender': 'M', 'id': 1046042, 'fieldTranslations': {'nameTranslation': {'ar': 'سافو أرامباشيتش'}, 'shortNameTranslation': {'ar': 'س. أرامباشيتش'}}}",False,miss,regular,"{'x': 12, 'y': 25, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 44, 'z': 36.8}",0.03322,6542732,3,,173,"{'start': {'x': 25, 'y': 12}, 'end': {'x': 56, 'y': 0}, 'goal': {'x': 56, 'y': 63.2}}",43,2527,173,shot,,,
