customId,winnerCode,hasGlobalHighlights,hasXg,hasEventPlayerStatistics,hasEventPlayerHeatMap,crowdsourcingDataDisplayEnabled,id,slug,startTimestamp,finalResultOnly,feedLocked,isEditor,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.country.alpha2,tournament.category.country.alpha3,tournament.category.country.name,tournament.category.country.slug,tournament.category.flag,tournament.category.alpha2,tournament.category.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.country.alpha2,tournament.uniqueTournament.category.country.alpha3,tournament.uniqueTournament.category.country.name,tournament.uniqueTournament.category.country.slug,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.category.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.userCount,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.uniqueTournament.fieldTranslations.nameTranslation.ar,tournament.priority,tournament.isGroup,tournament.isLive,tournament.id,tournament.fieldTranslations.nameTranslation.ar,season.name,season.year,season.editor,season.seasonCoverageInfo.editorCoverageLevel,season.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.alpha3,homeTeam.country.name,homeTeam.country.slug,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,homeTeam.fieldTranslations.nameTranslation.ar,homeTeam.fieldTranslations.nameTranslation.ru,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.alpha3,awayTeam.country.name,awayTeam.country.slug,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,awayTeam.fieldTranslations.nameTranslation.ar,awayTeam.fieldTranslations.nameTranslation.ru,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.periodLength,time.overtimeLength,time.totalPeriodCount,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,homeTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.fieldTranslations.shortNameTranslation.hi,awayTeam.fieldTranslations.shortNameTranslation.bn,homeTeam.disabled,awayTeam.disabled,homeTeam.fieldTranslations.shortNameTranslation.hi,homeTeam.fieldTranslations.shortNameTranslation.bn,awayRedCards,eventFilters.category,eventFilters.level,eventFilters.gender,homeRedCards
BzcsmLj,1.0,False,True,True,True,False,14147366,fk-jezero-fk-decic-tuzi,1762696800,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,15,100,Ended,finished,FK Dečić Tuzi,fk-decic-tuzi,FK Dečić,M,Football,football,1,3068,TUZ,False,0,6226,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه ديتشيتش توزي,ФК Дечич Тузи,FK Jezero,fk-jezero,Jezero,M,Football,football,1,1789,JEZ,False,0,24312,ME,MNE,Montenegro,montenegro,[],#000080,#ffffff,#ffffff,إف كيه يزيرو,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2700.0,900.0,2.0,1762700628.0,['time.currentPeriodStart'],1762703568,إف كيه ديتشيتش,يزيرو,,,False,,एफके देचिच,এফকে ডেসিচ,,,,,
Tccsuzc,2.0,False,True,True,True,False,14147368,fk-jedinstvo-bijelo-polje-fk-buducnost-podgorica,1762698600,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,15,100,Ended,finished,FK Jedinstvo Bijelo Polje,fk-jedinstvo-bijelo-polje,FK Jedinstvo,M,Football,football,1,872,JBP,False,0,6219,ME,MNE,Montenegro,montenegro,[],#ffffff,#3366cc,#3366cc,بيجيلو بولج إف كيه جيدينستفو,ФК Единство Биело Поле,FK Budućnost Podgorica,fk-buducnost-podgorica,Budućnost,M,Football,football,1,6883,BUD,False,0,5143,ME,MNE,Montenegro,montenegro,[],#ffffff,#094ca1,#094ca1,إف كيه بودوجنوست بودغوريتسا,ФК Будучность Подгорица,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2700.0,900.0,2.0,1762704678.0,['time.currentPeriodStart'],1762707618,,بودوجنوست,बुडुकनोस्ट,বুদুকনস্ট,,False,,,,,,,
Gbdsuvo,3.0,False,True,True,True,False,14147369,fk-mornar-bar-fk-bokelj-kotor,1762702200,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,15,100,Ended,finished,FK Mornar Bar,fk-mornar-bar,FK Mornar,M,Football,football,1,2470,MBA,False,0,36019,ME,MNE,Montenegro,montenegro,[],#3366cc,#ffffff,#ffffff,يسدّ إف كيه مورنار,ФК Морнар Бар,FK Bokelj Kotor,fk-bokelj-kotor,FK Bokelj,M,Football,football,1,1336,BKO,False,0,7581,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه بوكيلج كوتور,ФК Бокель Котор,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,900.0,2.0,1762708435.0,['time.currentPeriodStart'],1762711375,,,,,,,,,,,,,
Gbdsgjp,1.0,False,True,True,True,False,14147371,fk-arsenal-tivat-fk-bokelj-kotor,1763812800,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,16,100,Ended,finished,FK Bokelj Kotor,fk-bokelj-kotor,FK Bokelj,M,Football,football,1,1336,BKO,False,0,7581,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه بوكيلج كوتور,ФК Бокель Котор,FK Arsenal Tivat,fk-arsenal-tivat,FK Arsenal,M,Football,football,1,1867,ATI,False,0,37956,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه أرسنال تيفات,ФК Арсенал Тиват,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2700.0,900.0,2.0,1763816618.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1763819498,,إف كيه أرسنال,एफके आर्सेनल,এফকে আর্সেনাল,,,,,,,,,
qzcsuzc,1.0,False,True,True,True,False,14147373,fk-jedinstvo-bijelo-polje-ofk-petrovac,1763814600,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,16,100,Ended,finished,OFK Petrovac,ofk-petrovac,Petrovac,M,Football,football,1,1813,PET,False,0,6216,ME,MNE,Montenegro,montenegro,[],#6699ff,#ffffff,#ffffff,أوفك بتروفاتش,ОФК Петровац,FK Jedinstvo Bijelo Polje,fk-jedinstvo-bijelo-polje,FK Jedinstvo,M,Football,football,1,872,JBP,False,0,6219,ME,MNE,Montenegro,montenegro,[],#ffffff,#3366cc,#3366cc,بيجيلو بولج إف كيه جيدينستفو,ФК Единство Биело Поле,4.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2700.0,900.0,2.0,1763818316.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime']",1763821177,,,,,False,,,,,,,,
mLjsmTFc,1.0,False,True,True,True,False,14147372,mladost-dg-fk-jezero,1763816400,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,16,100,Ended,finished,FK Jezero,fk-jezero,Jezero,M,Football,football,1,1789,JEZ,False,0,24312,ME,MNE,Montenegro,montenegro,[],#000080,#ffffff,#ffffff,إف كيه يزيرو,,Mladost DG,mladost-dg,,M,Football,football,1,1472,MLA,False,0,327162,ME,MNE,Montenegro,montenegro,[],#374df5,#374df5,#ffffff,ملادست دي جي,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2700.0,900.0,2.0,1763820139.0,['time.currentPeriodStart'],1763823019,يزيرو,,,,,,,,,,,,
Tccsuvo,1.0,False,True,True,True,False,14147376,fk-mornar-bar-fk-buducnost-podgorica,1763816400,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,16,100,Ended,finished,FK Budućnost Podgorica,fk-buducnost-podgorica,Budućnost,M,Football,football,1,6883,BUD,False,0,5143,ME,MNE,Montenegro,montenegro,[],#ffffff,#094ca1,#094ca1,إف كيه بودوجنوست بودغوريتسا,ФК Будучность Подгорица,FK Mornar Bar,fk-mornar-bar,FK Mornar,M,Football,football,1,2470,MBA,False,0,36019,ME,MNE,Montenegro,montenegro,[],#3366cc,#ffffff,#ffffff,يسدّ إف كيه مورنار,ФК Морнар Бар,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2700.0,900.0,2.0,1763820261.0,['time.currentPeriodStart'],1763823141,بودوجنوست,,,,False,,बुडुकनोस्ट,বুদুকনস্ট,1.0,,,,
zzcsBzc,1.0,False,True,True,True,False,14147375,fk-decic-tuzi-fk-sutjeska-niksic,1763830800,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,16,100,Ended,finished,FK Sutjeska Nikšić,fk-sutjeska-niksic,Sutjeska,M,Football,football,1,3511,SUN,False,0,6224,ME,MNE,Montenegro,montenegro,[],#094ca1,#ffffff,#ffffff,إف كيه سوتييسكا نيكسيتش,ФК Сутьеска Никшич,FK Dečić Tuzi,fk-decic-tuzi,FK Dečić,M,Football,football,1,3068,TUZ,False,0,6226,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه ديتشيتش توزي,ФК Дечич Тузи,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2700.0,900.0,2.0,1763834909.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1763837609,سوتييسكا,إف كيه ديتشيتش,एफके देचिच,এফকে ডেসিচ,,False,सुत्जेस्का,সুতজেস্কা,,,,,
TccsGbd,2.0,False,True,True,True,False,14147381,fk-bokelj-kotor-fk-buducnost-podgorica,1764424800,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,17,100,Ended,finished,FK Budućnost Podgorica,fk-buducnost-podgorica,Budućnost,M,Football,football,1,6883,BUD,False,0,5143,ME,MNE,Montenegro,montenegro,[],#ffffff,#094ca1,#094ca1,إف كيه بودوجنوست بودغوريتسا,ФК Будучность Подгорица,FK Bokelj Kotor,fk-bokelj-kotor,FK Bokelj,M,Football,football,1,1336,BKO,False,0,7581,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه بوكيلج كوتور,ФК Бокель Котор,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2700.0,900.0,2.0,1764428770.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1764432010,بودوجنوست,,,,False,,बुडुकनोस्ट,বুদুকনস্ট,,,,,
uzcsmLj,2.0,False,True,True,True,False,14147378,fk-jezero-fk-jedinstvo-bijelo-polje,1764505800,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,17,100,Ended,finished,FK Jedinstvo Bijelo Polje,fk-jedinstvo-bijelo-polje,FK Jedinstvo,M,Football,football,1,872,JBP,False,0,6219,ME,MNE,Montenegro,montenegro,[],#ffffff,#3366cc,#3366cc,بيجيلو بولج إف كيه جيدينستفو,ФК Единство Биело Поле,FK Jezero,fk-jezero,Jezero,M,Football,football,1,1789,JEZ,False,0,24312,ME,MNE,Montenegro,montenegro,[],#000080,#ffffff,#ffffff,إف كيه يزيرو,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2700.0,900.0,2.0,1764509803.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1764512743,,يزيرو,,,,,,,,,,,
Bzcsgjp,1.0,False,True,True,True,False,14147380,fk-arsenal-tivat-fk-decic-tuzi,1764507600,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,17,100,Ended,finished,FK Dečić Tuzi,fk-decic-tuzi,FK Dečić,M,Football,football,1,3068,TUZ,False,0,6226,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه ديتشيتش توزي,ФК Дечич Тузи,FK Arsenal Tivat,fk-arsenal-tivat,FK Arsenal,M,Football,football,1,1867,ATI,False,0,37956,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه أرسنال تيفات,ФК Арсенал Тиват,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2700.0,900.0,2.0,1764511374.0,['time.currentPeriodStart'],1764514314,إف كيه ديتشيتش,إف كيه أرسنال,एफके आर्सेनल,এফকে আর্সেনাল,False,,एफके देचिच,এফকে ডেসিচ,,,,,
zzcsmTFc,2.0,False,True,True,True,False,14147377,mladost-dg-fk-sutjeska-niksic,1764511200,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,17,100,Ended,finished,Mladost DG,mladost-dg,,M,Football,football,1,1472,MLA,False,0,327162,ME,MNE,Montenegro,montenegro,[],#374df5,#374df5,#ffffff,ملادست دي جي,,FK Sutjeska Nikšić,fk-sutjeska-niksic,Sutjeska,M,Football,football,1,3511,SUN,False,0,6224,ME,MNE,Montenegro,montenegro,[],#094ca1,#ffffff,#ffffff,إف كيه سوتييسكا نيكسيتش,ФК Сутьеска Никшич,2.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2700.0,900.0,2.0,1764515177.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime']",1764518142,,سوتييسكا,सुत्जेस्का,সুতজেস্কা,,,,,,,,,
qzcsuvo,1.0,False,True,True,True,False,14147379,fk-mornar-bar-ofk-petrovac,1764518400,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,17,100,Ended,finished,FK Mornar Bar,fk-mornar-bar,FK Mornar,M,Football,football,1,2470,MBA,False,0,36019,ME,MNE,Montenegro,montenegro,[],#3366cc,#ffffff,#ffffff,يسدّ إف كيه مورنار,ФК Морнар Бар,OFK Petrovac,ofk-petrovac,Petrovac,M,Football,football,1,1813,PET,False,0,6216,ME,MNE,Montenegro,montenegro,[],#6699ff,#ffffff,#ffffff,أوفك بتروفاتش,ОФК Петровац,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2700.0,900.0,2.0,1764522197.0,['time.currentPeriodStart'],1764525137,,,,,,False,,,,,,,
gjpsmTFc,3.0,False,True,True,True,False,14147382,mladost-dg-fk-arsenal-tivat,1765022400,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,18,100,Ended,finished,FK Arsenal Tivat,fk-arsenal-tivat,FK Arsenal,M,Football,football,1,1867,ATI,False,0,37956,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه أرسنال تيفات,ФК Арсенал Тиват,Mladost DG,mladost-dg,,M,Football,football,1,1472,MLA,False,0,327162,ME,MNE,Montenegro,montenegro,[],#374df5,#374df5,#ffffff,ملادست دي جي,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,900.0,2.0,1765026149.0,['time.currentPeriodStart'],1765029029,إف كيه أرسنال,,,,,,एफके आर्सेनल,এফকে আর্সেনাল,,['club'],['pro'],['M'],
BzcsGbd,3.0,False,True,True,True,False,14147383,fk-bokelj-kotor-fk-decic-tuzi,1765022400,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,18,100,Ended,finished,FK Bokelj Kotor,fk-bokelj-kotor,FK Bokelj,M,Football,football,1,1336,BKO,False,0,7581,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه بوكيلج كوتور,ФК Бокель Котор,FK Dečić Tuzi,fk-decic-tuzi,FK Dečić,M,Football,football,1,3068,TUZ,False,0,6226,ME,MNE,Montenegro,montenegro,[],#0000ff,#ffffff,#ffffff,إف كيه ديتشيتش توزي,ФК Дечич Тузи,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2700.0,900.0,2.0,1765026393.0,['cardsCode'],1765030534,,إف كيه ديتشيتش,एफके देचिच,এফকে ডেসিচ,,False,,,,['club'],['pro'],['M'],
mLjsuvo,1.0,False,True,True,True,False,14147385,fk-mornar-bar-fk-jezero,1765024200,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,18,100,Ended,finished,FK Jezero,fk-jezero,Jezero,M,Football,football,1,1789,JEZ,False,0,24312,ME,MNE,Montenegro,montenegro,[],#000080,#ffffff,#ffffff,إف كيه يزيرو,,FK Mornar Bar,fk-mornar-bar,FK Mornar,M,Football,football,1,2470,MBA,False,0,36019,ME,MNE,Montenegro,montenegro,[],#3366cc,#ffffff,#ffffff,يسدّ إف كيه مورنار,ФК Морнар Бар,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2700.0,900.0,2.0,1765029916.0,['time.currentPeriodStart'],1765032856,يزيرو,,,,,,,,,['club'],['pro'],['M'],
uzcszzc,1.0,False,True,True,True,False,14147384,fk-sutjeska-niksic-fk-jedinstvo-bijelo-polje,1765026000,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,18,100,Ended,finished,FK Sutjeska Nikšić,fk-sutjeska-niksic,Sutjeska,M,Football,football,1,3511,SUN,False,0,6224,ME,MNE,Montenegro,montenegro,[],#094ca1,#ffffff,#ffffff,إف كيه سوتييسكا نيكسيتش,ФК Сутьеска Никшич,FK Jedinstvo Bijelo Polje,fk-jedinstvo-bijelo-polje,FK Jedinstvo,M,Football,football,1,872,JBP,False,0,6219,ME,MNE,Montenegro,montenegro,[],#ffffff,#3366cc,#3366cc,بيجيلو بولج إف كيه جيدينستفو,ФК Единство Биело Поле,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2700.0,900.0,2.0,1765029977.0,['time.currentPeriodStart'],1765032857,سوتييسكا,,,,,,सुत्जेस्का,সুতজেস্কা,,['club'],['pro'],['M'],
Tccsqzc,1.0,False,True,True,True,False,14147386,ofk-petrovac-fk-buducnost-podgorica,1765026000,False,True,False,Montenegrin First League,1-cfl,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,Montenegrin First League,meridianbet-1-cfl,#e5007d,#959595,Montenegro,montenegro,Football,football,1,386,ME,MNE,Montenegro,montenegro,montenegro,ME,الجبل الأسود,1515,False,154,False,False,الدوري الأول الجبل الأسود,0,False,False,4689,الدوري الجبل الأسود الممتاز,1. CFL 25/26,25/26,False,3,78078,18,100,Ended,finished,OFK Petrovac,ofk-petrovac,Petrovac,M,Football,football,1,1813,PET,False,0,6216,ME,MNE,Montenegro,montenegro,[],#6699ff,#ffffff,#ffffff,أوفك بتروفاتش,ОФК Петровац,FK Budućnost Podgorica,fk-buducnost-podgorica,Budućnost,M,Football,football,1,6883,BUD,False,0,5143,ME,MNE,Montenegro,montenegro,[],#ffffff,#094ca1,#094ca1,إف كيه بودوجنوست بودغوريتسا,ФК Будучность Подгорица,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2700.0,900.0,2.0,1765029973.0,"['status.code', 'status.description', 'status.type', 'homeScore.normaltime', 'awayScore.normaltime', 'time.currentPeriodStart']",1765033033,,بودوجنوست,बुडुकनोस्ट,বুদুকনস্ট,False,False,,,,['club'],['pro'],['M'],
