correctAiInsight,correctHalftimeAiInsight,customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,slug,startTimestamp,finalResultOnly,feedLocked,isEditor,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.priority,tournament.category.country.alpha2,tournament.category.country.alpha3,tournament.category.country.name,tournament.category.country.slug,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.category.fieldTranslations.nameTranslation.ar,tournament.category.fieldTranslations.nameTranslation.ru,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.priority,tournament.uniqueTournament.category.country.alpha2,tournament.uniqueTournament.category.country.alpha3,tournament.uniqueTournament.category.country.name,tournament.uniqueTournament.category.country.slug,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.category.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.category.fieldTranslations.nameTranslation.ru,tournament.uniqueTournament.userCount,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.uniqueTournament.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.fieldTranslations.nameTranslation.bn,tournament.uniqueTournament.fieldTranslations.nameTranslation.hi,tournament.priority,tournament.isGroup,tournament.isLive,tournament.id,tournament.fieldTranslations.nameTranslation.ar,tournament.fieldTranslations.nameTranslation.bn,tournament.fieldTranslations.nameTranslation.hi,season.name,season.year,season.editor,season.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.country.alpha2,homeTeam.country.alpha3,homeTeam.country.name,homeTeam.country.slug,homeTeam.id,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,homeTeam.fieldTranslations.nameTranslation.ar,homeTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.country.alpha2,awayTeam.country.alpha3,awayTeam.country.name,awayTeam.country.slug,awayTeam.id,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,awayTeam.fieldTranslations.nameTranslation.ar,awayTeam.fieldTranslations.nameTranslation.ru,awayTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.fieldTranslations.shortNameTranslation.bn,awayTeam.fieldTranslations.shortNameTranslation.hi,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,eventFilters.category,eventFilters.level,eventFilters.gender,homeTeam.fieldTranslations.nameTranslation.ru,homeTeam.fieldTranslations.shortNameTranslation.bn,homeTeam.fieldTranslations.shortNameTranslation.hi,awayTeam.fieldTranslations.nameTranslation.hi,awayRedCards,homeTeam.fieldTranslations.nameTranslation.hi,homeRedCards
False,False,Yccszdd,3.0,True,True,True,1,False,14015530,fk-napredak-krusevac-fk-cukaricki,1763827200,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,16,100,Ended,finished,FK Napredak Kruševac,fk-napredak-krusevac,Napredak,M,Football,football,1,5506,NAP,False,False,0,RS,SRB,Serbia,serbia,7674,[],#be1e2d,#d3b653,#d3b653,إف كيه نابريداك كروشفاتس,نابريداك,FK Čukarički,fk-cukaricki,Čukarički,M,Football,football,1,9566,FKC,False,False,0,RS,SRB,Serbia,serbia,5148,[],#ffffff,#000000,#000000,إف كيه تشوكاريتشكي,ФК Чукарички,تشوكاريتشكي,চাকারিকি,चुकारीकी,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1763830958.0,['time.injuryTime2'],1764060290,,,,Напредак,নেপ্রেডাক,नेप्रेडक,,,,
False,False,cdcsdUmc,2.0,True,True,True,1,False,14015532,fk-zeleznicar-pancevo-fk-partizan,1763832600,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,16,100,Ended,finished,FK Partizan,fk-partizan,Partizan,M,Football,football,1,106177,PAR,False,False,0,RS,SRB,Serbia,serbia,5152,[],#000033,#000000,#000000,إف كيه بارتيزان,بارتيزان,FK Železničar Pančevo,fk-zeleznicar-pancevo,Železničar,M,Football,football,1,4865,ZEL,False,False,0,RS,SRB,Serbia,serbia,282203,[],#0000aa,#ffffff,#ffffff,إف كيه زيلزنيتشار بانشيفو,,زيلزنيتشار,,,1.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,5.0,1763836770.0,['time.injuryTime2'],1763839798,,,,Партизан,পার্টিজান,पार्टिज़न,,,,
False,True,ddcsrOo,3.0,True,True,True,1,False,14015525,fk-spartak-subotica-ofk-beograd,1763836200,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,16,100,Ended,finished,FK Spartak Subotica,fk-spartak-subotica,Spartak,M,Football,football,1,4398,SSU,False,False,0,RS,SRB,Serbia,serbia,36967,[],#89cff0,#ffffff,#ffffff,إف كيه سبارتاك سوبتيتسا,سبارتاك سوبتيتسا,OFK Beograd,ofk-beograd,OFK Beograd ,M,Football,football,1,6810,OFK,False,False,0,RS,SRB,Serbia,serbia,5153,[],#374df5,#374df5,#ffffff,أوفك بلغراد,Офк Белград,,,,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,5.0,1763840085.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type', 'awayScore.period2', 'awayScore.normaltime']",1763843103,,,,Спартак Суботица,,,OFK Belgrade,,ऍफ़के स्पार्टाक सुबोटिका,1.0
False,False,wfdsBnyc,2.0,True,True,True,1,False,14015529,fk-imt-beograd-fk-mladost-lucani,1763899200,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,16,100,Ended,finished,FK IMT Beograd,fk-imt-beograd,IMT,M,Football,football,1,5253,IMT,False,False,0,RS,SRB,Serbia,serbia,308176,[],#ff0000,#ffffff,#ffffff,إف كيه آي إم تي بلغراد,آي إم تي,FK Mladost Lučani,fk-mladost-lucani,Mladost,M,Football,football,1,5062,MLL,False,False,0,RS,SRB,Serbia,serbia,7771,[],#ffffff,#0094d2,#0094d2,إف كيه ملادوست لوتشاني,Младость Лучани,ملادوست لوتشاني,,,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1763903016.0,"['status.code', 'status.description', 'status.type']",1763905935,,,,,,,,,,
False,False,Mokskrfc,3.0,True,True,True,1,False,14015527,fk-tsc-backa-topola-fk-radnicki-nis,1763902800,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,16,100,Ended,finished,FK Radnički Niš,fk-radnicki-nis,Radnički N.,M,Football,football,1,6005,RNI,False,False,0,RS,SRB,Serbia,serbia,25737,[],#dc2326,#222226,#222226,إف كيه رادنيتشكي نيش,رادنيتشكي ن.,FK TSC Bačka Topola,fk-tsc-backa-topola,TSC,M,Football,football,1,14551,TSC,False,False,0,RS,SRB,Serbia,serbia,263360,[],#191970,#ffffff,#ffffff,إف كيه تي إس سي باتشكا توبولا,Бачка-Топола,تي إس سي,টিএসসি,टीएससी,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1763906514.0,"['status.code', 'status.description', 'status.type']",1763909432,,,,Радницки Нис,রাদনিকি এন,रेडनिस्की न.,,,,
False,False,UccsZcc,1.0,True,True,True,1,False,14015523,fk-crvena-zvezda-fk-javor-ivanjica,1763910000,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,16,100,Ended,finished,FK Javor Ivanjica,fk-javor-ivanjica,Javor,M,Football,football,1,3555,JAV,,False,0,RS,SRB,Serbia,serbia,5144,[],#cc3333,#ffffff,#ffffff,إف كيه يافور إيفانجيكا,يافور,FK Crvena zvezda,fk-crvena-zvezda,Crvena zvezda,M,Football,football,1,215520,FCZ,False,False,0,RS,SRB,Serbia,serbia,5149,[],#d90512,#ffffff,#ffffff,إف كيه كرفينا زفيزدا,Црвена Звезда,كرفينا زفيزدا,ক্রভেনা জেভেজদা,क्रवेना ज़्वेज़्दा,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1763913856.0,['time.injuryTime1'],1764366954,,,,Явор Иваница,,,,,ऍफ़के जावोर इवनजीका,
False,True,LoksGEr,3.0,True,True,True,1,False,14015531,fk-radnicki-1923-fk-novi-pazar,1763911800,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,16,100,Ended,finished,FK Radnički 1923,fk-radnicki-1923,Radnički 1923,M,Football,football,1,10300,RAD,False,False,0,RS,SRB,Serbia,serbia,43981,[],#ff0000,#888895,#888895,إف كيه رادنيتشكي 1923,رادنيتشكي 1923,FK Novi Pazar,fk-novi-pazar,Novi Pazar,M,Football,football,1,10001,NPA,False,False,0,RS,SRB,Serbia,serbia,25736,[],#ffffff,#222226,#222226,إف كيه نوفي بازار,ФК Нови Пазар,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1763916020.0,['time.injuryTime1'],1764319098,,,,Фк Раднички 1923,,,ऍफ़के नोवी पाज़ार,,,
False,False,YccsBnyc,3.0,True,True,True,1,False,14015536,fk-imt-beograd-fk-cukaricki,1764345600,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,17,100,Ended,finished,FK Čukarički,fk-cukaricki,Čukarički,M,Football,football,1,9566,FKC,False,False,0,RS,SRB,Serbia,serbia,5148,[],#ffffff,#000000,#000000,إف كيه تشوكاريتشكي,تشوكاريتشكي,FK IMT Beograd,fk-imt-beograd,IMT,M,Football,football,1,5253,IMT,False,False,0,RS,SRB,Serbia,serbia,308176,[],#ff0000,#ffffff,#ffffff,إف كيه آي إم تي بلغراد,,آي إم تي,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,1764349523.0,['time.injuryTime2'],1764352595,,,,ФК Чукарички,চাকারিকি,चुकारीकी,,,,1.0
True,True,GErsdUmc,1.0,True,True,True,1,False,14015534,fk-zeleznicar-pancevo-fk-radnicki-1923,1764417600,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,17,100,Ended,finished,FK Železničar Pančevo,fk-zeleznicar-pancevo,Železničar,M,Football,football,1,4865,ZEL,False,False,0,RS,SRB,Serbia,serbia,282203,[],#0000aa,#ffffff,#ffffff,إف كيه زيلزنيتشار بانشيفو,زيلزنيتشار,FK Radnički 1923,fk-radnicki-1923,Radnički 1923,M,Football,football,1,10300,RAD,False,False,0,RS,SRB,Serbia,serbia,43981,[],#ff0000,#888895,#888895,إف كيه رادنيتشكي 1923,Фк Раднички 1923,رادنيتشكي 1923,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1764421615.0,['time.injuryTime2'],1764424811,,,,,,,,,,
False,False,wfdsMok,1.0,True,True,True,1,False,14015537,fk-radnicki-nis-fk-mladost-lucani,1764421200,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,17,100,Ended,finished,FK Mladost Lučani,fk-mladost-lucani,Mladost,M,Football,football,1,5062,MLL,False,False,0,RS,SRB,Serbia,serbia,7771,[],#ffffff,#0094d2,#0094d2,إف كيه ملادوست لوتشاني,ملادوست لوتشاني,FK Radnički Niš,fk-radnicki-nis,Radnički N.,M,Football,football,1,6005,RNI,False,False,0,RS,SRB,Serbia,serbia,25737,[],#dc2326,#222226,#222226,إف كيه رادنيتشكي نيش,Радницки Нис,رادنيتشكي ن.,রাদনিকি এন,रेडनिस्की न.,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1764424975.0,"['status.code', 'status.description', 'status.type']",1764427950,,,,Младость Лучани,,,,,,
True,True,adcsrOo,1.0,True,True,True,1,False,14015539,fk-spartak-subotica-fk-vojvodina,1764430200,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,17,100,Ended,finished,FK Vojvodina,fk-vojvodina,Vojvodina,M,Football,football,1,13161,VOJ,False,False,0,RS,SRB,Serbia,serbia,5150,[],#cc0000,#000000,#000000,إف كيه فويفودينا,فويفودينا,FK Spartak Subotica,fk-spartak-subotica,Spartak,M,Football,football,1,4398,SSU,False,False,0,RS,SRB,Serbia,serbia,36967,[],#89cff0,#ffffff,#ffffff,إف كيه سبارتاك سوبتيتسا,Спартак Суботица,سبارتاك سوبتيتسا,,,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1764434033.0,['time.injuryTime2'],1764437064,,,,Войводина,ভোজভোদিনা,वोज्वोडिना,ऍफ़के स्पार्टाक सुबोटिका,,,
True,True,zddsLok,1.0,True,True,True,1,False,14015535,fk-novi-pazar-fk-napredak-krusevac,1764432000,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,17,100,Ended,finished,FK Novi Pazar,fk-novi-pazar,Novi Pazar,M,Football,football,1,10001,NPA,False,False,0,RS,SRB,Serbia,serbia,25736,[],#ffffff,#222226,#222226,إف كيه نوفي بازار,,FK Napredak Kruševac,fk-napredak-krusevac,Napredak,M,Football,football,1,5506,NAP,False,False,0,RS,SRB,Serbia,serbia,7674,[],#be1e2d,#d3b653,#d3b653,إف كيه نابريداك كروشفاتس,Напредак,نابريداك,নেপ্রেডাক,नेप्रेडक,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1764435762.0,"['status.code', 'status.description', 'status.type']",1764438792,,,,ФК Нови Пазар,,,,,ऍफ़के नोवी पाज़ार,
True,True,Uccscdc,1.0,True,True,True,1,False,14015533,fk-partizan-fk-javor-ivanjica,1764437400,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,17,100,Ended,finished,FK Partizan,fk-partizan,Partizan,M,Football,football,1,106177,PAR,False,False,0,RS,SRB,Serbia,serbia,5152,[],#000033,#000000,#000000,إف كيه بارتيزان,بارتيزان,FK Javor Ivanjica,fk-javor-ivanjica,Javor,M,Football,football,1,3555,JAV,,False,0,RS,SRB,Serbia,serbia,5144,[],#cc3333,#ffffff,#ffffff,إف كيه يافور إيفانجيكا,Явор Иваница,يافور,,,4.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764441247.0,"['status.code', 'status.description', 'status.type']",1764444056,,,,Партизан,পার্টিজান,पार्टिज़न,ऍफ़के जावोर इवनजीका,,,
False,False,CxUskrfc,2.0,True,True,True,1,False,14015538,fk-tsc-backa-topola-fk-radnik-surdulica,1764514800,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,17,100,Ended,finished,FK TSC Bačka Topola,fk-tsc-backa-topola,TSC,M,Football,football,1,14551,TSC,False,False,0,RS,SRB,Serbia,serbia,263360,[],#191970,#ffffff,#ffffff,إف كيه تي إس سي باتشكا توبولا,تي إس سي,FK Radnik Surdulica,fk-radnik-surdulica,Radnik,M,Football,football,1,4253,RSU,False,False,0,RS,SRB,Serbia,serbia,111127,[],#0000aa,#ffffff,#ffffff,FK رادنيك سيردوليكا,Радник Сурдулица,,,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1764518753.0,"['time.injuryTime2', 'status.code', 'status.description', 'status.type']",1764521727,,,,Бачка-Топола,টিএসসি,टीएससी,ऍफ़के रादनिक सुरदुलिका,1.0,,
True,True,Zccsddc,2.0,True,True,True,1,False,14015540,ofk-beograd-fk-crvena-zvezda,1764523800,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,17,100,Ended,finished,OFK Beograd,ofk-beograd,OFK Beograd ,M,Football,football,1,6810,OFK,False,False,0,RS,SRB,Serbia,serbia,5153,[],#374df5,#374df5,#ffffff,أوفك بلغراد,,FK Crvena zvezda,fk-crvena-zvezda,Crvena zvezda,M,Football,football,1,215520,FCZ,False,False,0,RS,SRB,Serbia,serbia,5149,[],#d90512,#ffffff,#ffffff,إف كيه كرفينا زفيزدا,Црвена Звезда,كرفينا زفيزدا,ক্রভেনা জেভেজদা,क्रवेना ज़्वेज़्दा,3.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,8.0,1764527763.0,"['status.code', 'status.description', 'status.type']",1764530952,,,,Офк Белград,,,,,OFK Belgrade,
True,True,wfdsGEr,2.0,True,True,True,1,False,14015511,fk-radnicki-1923-fk-mladost-lucani,1764779400,False,True,False,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,Mozzart Bet Superliga,mozzart-bet-superliga,#ee1d24,#8a171d,Serbia,serbia,Football,football,1,0,RS,SRB,Serbia,serbia,152,serbia,RS,صربيا,Сербия,17347,False,210,True,False,الدوري الصربي الممتاز,মোজার্ট বেট সুপারলীগা,मोजार्ट बेट सुपरलीगा,404,False,False,1107,دوري موزارت بيت الممتاز,মোজার্ট বেট সুপারলিগা,मोजार्ट बेट सुपरलीगा,Superliga 25/26,25/26,False,76909,14,100,Ended,finished,FK Mladost Lučani,fk-mladost-lucani,Mladost,M,Football,football,1,5062,MLL,False,False,0,RS,SRB,Serbia,serbia,7771,[],#ffffff,#0094d2,#0094d2,إف كيه ملادوست لوتشاني,ملادوست لوتشاني,FK Radnički 1923,fk-radnicki-1923,Radnički 1923,M,Football,football,1,10300,RAD,False,False,0,RS,SRB,Serbia,serbia,43981,[],#ff0000,#888895,#888895,إف كيه رادنيتشكي 1923,Фк Раднички 1923,رادنيتشكي 1923,,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,5.0,1764780723.0,"['status.code', 'status.description', 'status.type']",1764783730,['club'],['pro'],['M'],Младость Лучани,,,,,,1.0
