player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Petar Sekulović', 'firstName': '', 'lastName': '', 'slug': 'petar-sekulovic', 'shortName': 'P. Sekulović', 'position': 'D', 'jerseyNumber': '20', 'userCount': 4, 'gender': 'M', 'id': 1035792, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتار سيكولوفيتش', 'hi': 'पीटर सेकुलोविच', 'bn': 'পেটার সেকুলোভিচ'}, 'shortNameTranslation': {'ar': 'ب. سيكولوفيتش', 'hi': 'पी. सेकुलोविच', 'bn': 'পি. সেকুলোভিচ'}}}",True,block,regular,"{'x': 23, 'y': 58, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.00132,,6532138,69,,4137,"{'start': {'x': 58, 'y': 23}, 'block': {'x': 58, 'y': 23}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",22,1263,1437,shot,"{'x': 23, 'y': 58, 'z': 0}",
"{'name': 'Stefan Golubović', 'firstName': '', 'lastName': '', 'slug': 'stefan-golubovic', 'shortName': 'S. Golubović', 'position': 'F', 'jerseyNumber': '21', 'userCount': 7, 'gender': 'M', 'id': 1185131, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان غولوبوفيتش'}, 'shortNameTranslation': {'ar': 'س. غولوبوفيتش'}}}",False,block,regular,"{'x': 13, 'y': 36, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.1264,,6532137,69,,4089,"{'start': {'x': 36, 'y': 13}, 'block': {'x': 36, 'y': 13}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",22,1311,1389,shot,"{'x': 13, 'y': 36, 'z': 0}",
"{'name': 'Petar Sekulović', 'firstName': '', 'lastName': '', 'slug': 'petar-sekulovic', 'shortName': 'P. Sekulović', 'position': 'D', 'jerseyNumber': '20', 'userCount': 4, 'gender': 'M', 'id': 1035792, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتار سيكولوفيتش', 'hi': 'पीटर सेकुलोविच', 'bn': 'পেটার সেকুলোভিচ'}, 'shortNameTranslation': {'ar': 'ب. سيكولوفيتش', 'hi': 'पी. सेकुलोविच', 'bn': 'পি. সেকুলোভিচ'}}}",True,miss,corner,"{'x': 24, 'y': 46, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57.2, 'z': 53.9}",0.01254,,6532136,55,,3290,"{'start': {'x': 46, 'y': 24}, 'end': {'x': 42.8, 'y': 0}, 'goal': {'x': 42.8, 'y': 46.1}}",36,2110,590,shot,,
"{'name': 'Jonathan Dresaj', 'firstName': '', 'lastName': '', 'slug': 'jonathan-dresaj', 'shortName': 'J. Dresaj', 'position': 'D', 'jerseyNumber': '22', 'userCount': 12, 'gender': 'M', 'id': 958574, 'fieldTranslations': {'nameTranslation': {'ar': 'جوناثان دريسا', 'hi': 'जोनाथन ड्रेज़ाज', 'bn': 'জোনাথন ড্রেসেজ'}, 'shortNameTranslation': {'ar': 'ج. دريسا', 'hi': 'जे. ड्रेजाज', 'bn': 'জে. ড্রেসাজ'}}}",True,block,regular,"{'x': 20, 'y': 62, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.1053,,6532135,43,,2575,"{'start': {'x': 62, 'y': 20}, 'block': {'x': 62, 'y': 20}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",3,125,2575,shot,"{'x': 20, 'y': 62, 'z': 0}",
"{'name': 'Asmir Kajević', 'slug': 'asmir-kajevic', 'shortName': 'A. Kajević', 'position': 'M', 'jerseyNumber': '10', 'userCount': 14, 'gender': 'M', 'id': 76273, 'fieldTranslations': {'nameTranslation': {'ar': 'أسمير كايفيتش', 'hi': 'अस्मिर काजेविक', 'bn': 'আসমির কাজেভিচ'}, 'shortNameTranslation': {'ar': 'أ. كايفيتش', 'hi': 'ए. काजेविक', 'bn': 'এ. কাজেভিচ'}}}",True,save,regular,"{'x': 9, 'y': 48, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.4, 'z': 5.9}",0.05977,0.1069,6532134,42,,2507,"{'start': {'x': 48, 'y': 9}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 94.1}}",4,193,2507,shot,,
"{'name': 'Petar Sekulović', 'firstName': '', 'lastName': '', 'slug': 'petar-sekulovic', 'shortName': 'P. Sekulović', 'position': 'D', 'jerseyNumber': '20', 'userCount': 4, 'gender': 'M', 'id': 1035792, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتار سيكولوفيتش', 'hi': 'पीटर सेकुलोविच', 'bn': 'পেটার সেকুলোভিচ'}, 'shortNameTranslation': {'ar': 'ب. سيكولوفيتش', 'hi': 'पी. सेकुलोविच', 'bn': 'পি. সেকুলোভিচ'}}}",True,miss,regular,"{'x': 26, 'y': 64, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.1, 'z': 44.1}",0.02907,,6532133,41,,2430,"{'start': {'x': 64, 'y': 26}, 'end': {'x': 56.9, 'y': 0}, 'goal': {'x': 56.9, 'y': 55.9}}",5,270,2430,shot,,
"{'name': 'Petar Sekulović', 'firstName': '', 'lastName': '', 'slug': 'petar-sekulovic', 'shortName': 'P. Sekulović', 'position': 'D', 'jerseyNumber': '20', 'userCount': 4, 'gender': 'M', 'id': 1035792, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتار سيكولوفيتش', 'hi': 'पीटर सेकुलोविच', 'bn': 'পেটার সেকুলোভিচ'}, 'shortNameTranslation': {'ar': 'ب. سيكولوفيتش', 'hi': 'पी. सेकुलोविच', 'bn': 'পি. সেকুলোভিচ'}}}",True,block,regular,"{'x': 20, 'y': 63, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.08628,,6532132,41,,2421,"{'start': {'x': 63, 'y': 20}, 'block': {'x': 63, 'y': 20}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",5,279,2421,shot,"{'x': 20, 'y': 63, 'z': 0}",
"{'name': 'Lazar Maraš', 'slug': 'lazar-maras', 'shortName': 'L. Maraš', 'position': 'D', 'jerseyNumber': '18', 'userCount': 22, 'gender': 'M', 'id': 1423517, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار ماراش'}, 'shortNameTranslation': {'ar': 'ل. ماراش'}}}",True,post,regular,"{'x': 13, 'y': 36, 'z': 0}",left-foot,high,"{'x': 0, 'y': 55.7, 'z': 41.8}",0.1331,,6532131,41,,2418,"{'start': {'x': 36, 'y': 13}, 'end': {'x': 44.3, 'y': 0}, 'goal': {'x': 44.3, 'y': 58.2}}",5,282,2418,shot,,
"{'name': 'Lazar Maraš', 'slug': 'lazar-maras', 'shortName': 'L. Maraš', 'position': 'D', 'jerseyNumber': '18', 'userCount': 22, 'gender': 'M', 'id': 1423517, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار ماراش'}, 'shortNameTranslation': {'ar': 'ل. ماراش'}}}",True,miss,regular,"{'x': 13, 'y': 10, 'z': 0}",left-foot,close-high-right,"{'x': 0, 'y': 43.9, 'z': 54.7}",0.02838,,6532130,39,,2285,"{'start': {'x': 10, 'y': 13}, 'end': {'x': 56.1, 'y': 0}, 'goal': {'x': 56.1, 'y': 45.3}}",7,415,2285,shot,,
"{'name': 'Petar Sekulović', 'firstName': '', 'lastName': '', 'slug': 'petar-sekulovic', 'shortName': 'P. Sekulović', 'position': 'D', 'jerseyNumber': '20', 'userCount': 4, 'gender': 'M', 'id': 1035792, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتار سيكولوفيتش', 'hi': 'पीटर सेकुलोविच', 'bn': 'পেটার সেকুলোভিচ'}, 'shortNameTranslation': {'ar': 'ب. سيكولوفيتش', 'hi': 'पी. सेकुलोविच', 'bn': 'পি. সেকুলোভিচ'}}}",True,miss,free-kick,"{'x': 27, 'y': 44, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57.6, 'z': 14.9}",0.0008045,,6532149,33,,1922,"{'start': {'x': 44, 'y': 27}, 'end': {'x': 42.4, 'y': 0}, 'goal': {'x': 42.4, 'y': 85.1}}",13,778,1922,shot,,
"{'name': 'Petar Pavlićević', 'firstName': '', 'lastName': '', 'slug': 'petar-pavlicevic', 'shortName': 'P. Pavlićević', 'position': 'M', 'jerseyNumber': '74', 'userCount': 9, 'gender': 'M', 'id': 929112, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بافليتشيفيتش'}, 'shortNameTranslation': {'ar': 'ب. بافليتشيفيتش'}}}",True,block,regular,"{'x': 27, 'y': 51, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.0004182,,6532129,27,,1612,"{'start': {'x': 51, 'y': 27}, 'block': {'x': 51, 'y': 27}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",19,1088,1612,shot,"{'x': 27, 'y': 51, 'z': 0}",
"{'name': 'Igor Poček', 'slug': 'igor-pocek', 'shortName': 'I. Poček', 'position': 'F', 'jerseyNumber': '10', 'userCount': 14, 'gender': 'M', 'id': 138949, 'fieldTranslations': {'nameTranslation': {'ar': 'إيغور بوتشيك'}, 'shortNameTranslation': {'ar': 'إ. بوتشيك'}}}",False,save,corner,"{'x': 26, 'y': 61, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 13.8}",0.04169,0.01428,6532128,25,,1490,"{'start': {'x': 61, 'y': 26}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 86.2}}",21,1210,1490,shot,,
"{'name': 'Ilir Camaj', 'firstName': '', 'lastName': '', 'slug': 'ilir-camaj', 'shortName': 'I. Camaj', 'position': 'F', 'jerseyNumber': '9', 'userCount': 18, 'gender': 'M', 'id': 869335, 'fieldTranslations': {'nameTranslation': {'ar': 'إيلير كاما'}, 'shortNameTranslation': {'ar': 'إ. كاما'}}}",True,save,regular,"{'x': 10, 'y': 49, 'z': 0}",head,low-left,"{'x': 0, 'y': 52.2, 'z': 19}",0.1175,0.4432,6532127,21,,1258,"{'start': {'x': 49, 'y': 10}, 'end': {'x': 47.8, 'y': 0}, 'goal': {'x': 47.8, 'y': 81}}",25,1442,1258,shot,,
"{'name': 'Igor Poček', 'slug': 'igor-pocek', 'shortName': 'I. Poček', 'position': 'F', 'jerseyNumber': '10', 'userCount': 14, 'gender': 'M', 'id': 138949, 'fieldTranslations': {'nameTranslation': {'ar': 'إيغور بوتشيك'}, 'shortNameTranslation': {'ar': 'إ. بوتشيك'}}}",False,goal,regular,"{'x': 31, 'y': 41, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 46.6, 'z': 32.5}",0.01873,0.2594,6532126,19,,1101,"{'start': {'x': 41, 'y': 31}, 'end': {'x': 53.4, 'y': 0}, 'goal': {'x': 53.4, 'y': 67.5}}",27,1599,1101,shot,,regular
"{'name': 'Fatih Muković', 'firstName': '', 'lastName': '', 'slug': 'fatih-mukovic', 'shortName': 'F. Muković', 'position': 'M', 'jerseyNumber': '8', 'userCount': 8, 'gender': 'M', 'id': 1063210, 'fieldTranslations': {'nameTranslation': {'ar': 'فاتح موكوفيتش'}, 'shortNameTranslation': {'ar': 'ف. موكوفيتش'}}}",False,miss,corner,"{'x': 9, 'y': 50, 'z': 0}",head,close-right,"{'x': 0, 'y': 42.6, 'z': 38.8}",0.1125,,6532125,12,,673,"{'start': {'x': 50, 'y': 9}, 'end': {'x': 57.4, 'y': 0}, 'goal': {'x': 57.4, 'y': 61.2}}",34,2027,673,shot,,
