player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType
"{'name': 'Mirko Ivanić', 'slug': 'mirko-ivanic', 'shortName': 'M. Ivanić', 'position': 'M', 'jerseyNumber': '4', 'userCount': 1280, 'gender': 'M', 'id': 278763, 'fieldTranslations': {'nameTranslation': {'ar': 'ميركو إيفانيش', 'bn': 'মিরকো ইভানিচ', 'hi': 'मिर्को इवानिक'}, 'shortNameTranslation': {'ar': 'م. إيفانيش', 'bn': 'এম. ইভানিচ', 'hi': 'एम. इवानिक'}}}",False,save,assisted,"{'x': 4.5, 'y': 43.2, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.3, 'z': 19.6}","{'x': 1.1, 'y': 46.2, 'z': 0}","{'name': 'Nikola Simić', 'slug': 'nikola-simic', 'shortName': 'N. Simić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 22, 'gender': 'M', 'id': 805915, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سيميتش', 'bn': 'নিকোলা সিমিচ', 'hi': 'निकोला सिमिक'}, 'shortNameTranslation': {'ar': 'ن. سيميتش', 'bn': 'এন. সিমিচ', 'hi': 'एन. सिमिक'}}}",6355962,56,,3306,"{'start': {'x': 43.2, 'y': 4.5}, 'block': {'x': 46.2, 'y': 1.1}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 80.4}}",35,2094,606,shot
"{'name': 'Stefan Mladenović', 'firstName': 'Stefan Mladenovic', 'slug': 'stefan-mladenovic', 'shortName': 'S. Mladenović', 'position': 'D', 'jerseyNumber': '15', 'userCount': 91, 'gender': 'M', 'id': 1584979, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ملادنوفيتش'}, 'shortNameTranslation': {'ar': 'س. ملادنوفيتش'}}}",True,save,fast-break,"{'x': 9.1, 'y': 63.8, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 51.9, 'z': 5.7}","{'x': 6, 'y': 59.8, 'z': 0}","{'name': 'Matheus', 'slug': 'matheus', 'shortName': 'Matheus', 'position': 'G', 'jerseyNumber': '1', 'userCount': 1597, 'gender': 'M', 'id': 603946, 'fieldTranslations': {'nameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}, 'shortNameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}}}",6355928,50,,2948,"{'start': {'x': 63.8, 'y': 9.1}, 'block': {'x': 59.8, 'y': 6}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 94.3}}",41,2452,248,shot
"{'name': 'Mirko Ivanić', 'slug': 'mirko-ivanic', 'shortName': 'M. Ivanić', 'position': 'M', 'jerseyNumber': '4', 'userCount': 1280, 'gender': 'M', 'id': 278763, 'fieldTranslations': {'nameTranslation': {'ar': 'ميركو إيفانيش', 'bn': 'মিরকো ইভানিচ', 'hi': 'मिर्को इवानिक'}, 'shortNameTranslation': {'ar': 'م. إيفانيش', 'bn': 'এম. ইভানিচ', 'hi': 'एम. इवानिक'}}}",False,save,assisted,"{'x': 21.9, 'y': 41.7, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.5, 'z': 21.5}","{'x': 4.8, 'y': 47.8, 'z': 0}","{'name': 'Nikola Simić', 'slug': 'nikola-simic', 'shortName': 'N. Simić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 22, 'gender': 'M', 'id': 805915, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سيميتش', 'bn': 'নিকোলা সিমিচ', 'hi': 'निकोला सिमिक'}, 'shortNameTranslation': {'ar': 'ن. سيميتش', 'bn': 'এন. সিমিচ', 'hi': 'एन. सिमिक'}}}",6355921,47,,2794,"{'start': {'x': 41.7, 'y': 21.9}, 'block': {'x': 47.8, 'y': 4.8}, 'end': {'x': 52.5, 'y': 0}, 'goal': {'x': 52.5, 'y': 78.5}}",44,2606,94,shot
"{'name': 'Luka Zarić', 'slug': 'luka-zaric', 'shortName': 'L. Zarić', 'position': 'M', 'jerseyNumber': '40', 'userCount': 479, 'gender': 'M', 'id': 1974511, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا زاريتش'}, 'shortNameTranslation': {'ar': 'ل. زاريتش'}}}",False,miss,assisted,"{'x': 17.6, 'y': 63.4, 'z': 0}",left-foot,left,"{'x': 0, 'y': 66.6, 'z': 34.7}",,"{'name': 'Nikola Simić', 'slug': 'nikola-simic', 'shortName': 'N. Simić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 22, 'gender': 'M', 'id': 805915, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سيميتش', 'bn': 'নিকোলা সিমিচ', 'hi': 'निकोला सिमिक'}, 'shortNameTranslation': {'ar': 'ن. سيميتش', 'bn': 'এন. সিমিচ', 'hi': 'एन. सिमिक'}}}",6355855,45,2.0,2761,"{'start': {'x': 63.4, 'y': 17.6}, 'end': {'x': 33.4, 'y': 0}, 'goal': {'x': 33.4, 'y': 65.3}}",1,2639,61,shot
"{'name': 'Aleksandar Stančić', 'firstName': 'Aleksandar Stancic', 'slug': 'aleksandar-stancic', 'shortName': 'A. Stančić', 'position': 'M', 'jerseyNumber': '16', 'userCount': 47, 'gender': 'M', 'id': 1619543, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر ستانشيتش'}, 'shortNameTranslation': {'ar': 'أ. ستانشيتش'}}}",True,save,assisted,"{'x': 27.9, 'y': 36.1, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 50.4, 'z': 29.7}","{'x': 1, 'y': 48.6, 'z': 0}","{'name': 'Matheus', 'slug': 'matheus', 'shortName': 'Matheus', 'position': 'G', 'jerseyNumber': '1', 'userCount': 1597, 'gender': 'M', 'id': 603946, 'fieldTranslations': {'nameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}, 'shortNameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}}}",6355847,45,,2666,"{'start': {'x': 36.1, 'y': 27.9}, 'block': {'x': 48.6, 'y': 1}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 70.3}}",1,34,2666,shot
"{'name': 'Nair Tiknizyan', 'firstName': '', 'lastName': '', 'slug': 'nair-tiknizyan', 'shortName': 'N. Tiknizyan', 'position': 'D', 'jerseyNumber': '23', 'userCount': 1528, 'gender': 'M', 'id': 904400, 'fieldTranslations': {'nameTranslation': {'ar': 'ناير تكنيزيان', 'bn': 'নায়ার টিকনিজিয়ান', 'hi': 'नायर टिक्निज़्यान'}, 'shortNameTranslation': {'ar': 'ن. تكنيزيان', 'bn': 'এন. টিকনিজিয়ান', 'hi': 'एन. टिक्निज़्यान'}}}",False,block,assisted,"{'x': 12.7, 'y': 35.7, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.2, 'z': 19}","{'x': 5.7, 'y': 43.5, 'z': 0}","{'name': 'Nikola Simić', 'slug': 'nikola-simic', 'shortName': 'N. Simić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 22, 'gender': 'M', 'id': 805915, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سيميتش', 'bn': 'নিকোলা সিমিচ', 'hi': 'निकोला सिमिक'}, 'shortNameTranslation': {'ar': 'ن. سيميتش', 'bn': 'এন. সিমিচ', 'hi': 'एन. सिमिक'}}}",6355840,42,,2469,"{'start': {'x': 35.7, 'y': 12.7}, 'block': {'x': 43.5, 'y': 5.7}, 'end': {'x': 49.8, 'y': 0}, 'goal': {'x': 49.8, 'y': 81}}",4,231,2469,shot
"{'name': 'Mirko Ivanić', 'slug': 'mirko-ivanic', 'shortName': 'M. Ivanić', 'position': 'M', 'jerseyNumber': '4', 'userCount': 1280, 'gender': 'M', 'id': 278763, 'fieldTranslations': {'nameTranslation': {'ar': 'ميركو إيفانيش', 'bn': 'মিরকো ইভানিচ', 'hi': 'मिर्को इवानिक'}, 'shortNameTranslation': {'ar': 'م. إيفانيش', 'bn': 'এম. ইভানিচ', 'hi': 'एम. इवानिक'}}}",False,save,assisted,"{'x': 19.8, 'y': 29.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.6, 'z': 15.2}","{'x': 2.5, 'y': 47.3, 'z': 0}","{'name': 'Nikola Simić', 'slug': 'nikola-simic', 'shortName': 'N. Simić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 22, 'gender': 'M', 'id': 805915, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سيميتش', 'bn': 'নিকোলা সিমিচ', 'hi': 'निकोला सिमिक'}, 'shortNameTranslation': {'ar': 'ن. سيميتش', 'bn': 'এন. সিমিচ', 'hi': 'एन. सिमिक'}}}",6355838,41,,2418,"{'start': {'x': 29.9, 'y': 19.8}, 'block': {'x': 47.3, 'y': 2.5}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 84.8}}",5,282,2418,shot
"{'name': 'Luka Zarić', 'slug': 'luka-zaric', 'shortName': 'L. Zarić', 'position': 'M', 'jerseyNumber': '40', 'userCount': 479, 'gender': 'M', 'id': 1974511, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا زاريتش'}, 'shortNameTranslation': {'ar': 'ل. زاريتش'}}}",False,miss,assisted,"{'x': 5.7, 'y': 67.1, 'z': 0}",right-foot,left,"{'x': 0, 'y': 60.5, 'z': 11.1}",,"{'name': 'Nikola Simić', 'slug': 'nikola-simic', 'shortName': 'N. Simić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 22, 'gender': 'M', 'id': 805915, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سيميتش', 'bn': 'নিকোলা সিমিচ', 'hi': 'निकोला सिमिक'}, 'shortNameTranslation': {'ar': 'ن. سيميتش', 'bn': 'এন. সিমিচ', 'hi': 'एन. सिमिक'}}}",6355788,38,,2276,"{'start': {'x': 67.1, 'y': 5.7}, 'end': {'x': 39.5, 'y': 0}, 'goal': {'x': 39.5, 'y': 88.9}}",8,424,2276,shot
"{'name': 'Andrej Todoroski', 'firstName': '', 'lastName': '', 'slug': 'andrej-todoroski', 'shortName': 'A. Todoroski', 'position': 'M', 'jerseyNumber': '10', 'userCount': 89, 'gender': 'M', 'id': 888023, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريه تودوروسكي'}, 'shortNameTranslation': {'ar': 'أ. تودوروسكي'}}}",True,miss,assisted,"{'x': 25.7, 'y': 68.4, 'z': 0}",left-foot,left,"{'x': 0, 'y': 59.7, 'z': 31.9}",,"{'name': 'Matheus', 'slug': 'matheus', 'shortName': 'Matheus', 'position': 'G', 'jerseyNumber': '1', 'userCount': 1597, 'gender': 'M', 'id': 603946, 'fieldTranslations': {'nameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}, 'shortNameTranslation': {'ar': 'ماثيوس', 'bn': 'ম্যাথিউস', 'hi': 'माथिउस'}}}",6355778,34,,2012,"{'start': {'x': 68.4, 'y': 25.7}, 'end': {'x': 40.3, 'y': 0}, 'goal': {'x': 40.3, 'y': 68.1}}",12,688,2012,shot
"{'name': 'Aleksandar Katai', 'firstName': '', 'lastName': '', 'slug': 'aleksandar-katai', 'shortName': 'A. Katai', 'position': 'M', 'jerseyNumber': '10', 'userCount': 2418, 'gender': 'M', 'id': 110701, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر كاتاي', 'bn': 'আলেকসান্ডার কাটাই', 'hi': 'एलेक्ज़ेंडर कटई'}, 'shortNameTranslation': {'ar': 'أ. كاتاي', 'bn': 'এ. কাটাই', 'hi': 'ए. कटई'}}}",False,post,assisted,"{'x': 12, 'y': 37.8, 'z': 0}",left-foot,right,"{'x': 0, 'y': 44.6, 'z': 4.4}",,"{'name': 'Nikola Simić', 'slug': 'nikola-simic', 'shortName': 'N. Simić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 22, 'gender': 'M', 'id': 805915, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سيميتش', 'bn': 'নিকোলা সিমিচ', 'hi': 'निकोला सिमिक'}, 'shortNameTranslation': {'ar': 'ن. سيميتش', 'bn': 'এন. সিমিচ', 'hi': 'एन. सिमिक'}}}",6355726,19,,1109,"{'start': {'x': 37.8, 'y': 12}, 'end': {'x': 55.4, 'y': 0}, 'goal': {'x': 55.4, 'y': 95.6}}",27,1591,1109,shot
"{'name': 'Bruno Duarte', 'slug': 'bruno-duarte', 'shortName': 'B. Duarte', 'position': 'F', 'jerseyNumber': '17', 'userCount': 1529, 'gender': 'M', 'id': 878830, 'fieldTranslations': {'nameTranslation': {'ar': 'برونو دوارتي', 'bn': 'ব্রুনো ডুয়ার্তে', 'hi': 'ब्रूनो डुआर्टे'}, 'shortNameTranslation': {'ar': 'ب. دوارتي', 'bn': 'বি. ডুয়ার্তে', 'hi': 'बी. डुआर्टे'}}}",False,miss,assisted,"{'x': 8.3, 'y': 46.8, 'z': 0}",head,left,"{'x': 0, 'y': 60.2, 'z': 25}",,"{'name': 'Nikola Simić', 'slug': 'nikola-simic', 'shortName': 'N. Simić', 'position': 'G', 'jerseyNumber': '1', 'userCount': 22, 'gender': 'M', 'id': 805915, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سيميتش', 'bn': 'নিকোলা সিমিচ', 'hi': 'निकोला सिमिक'}, 'shortNameTranslation': {'ar': 'ن. سيميتش', 'bn': 'এন. সিমিচ', 'hi': 'एन. सिमिक'}}}",6355725,18,,1051,"{'start': {'x': 46.8, 'y': 8.3}, 'end': {'x': 39.8, 'y': 0}, 'goal': {'x': 39.8, 'y': 75}}",28,1649,1051,shot
