player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Dario Grgić', 'slug': 'dario-grgic', 'shortName': 'D. Grgić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 74, 'gender': 'M', 'id': 1121629, 'fieldTranslations': {'nameTranslation': {'ar': 'داريو غريجيتش'}, 'shortNameTranslation': {'ar': 'د. غريجيتش'}}}",True,save,,assisted,"{'x': 4.2, 'y': 33, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 53.4, 'z': 5.7}",5744288,71,,4229,"{'start': {'x': 33, 'y': 4.2}, 'block': {'x': 35.7, 'y': 3.3}, 'end': {'x': 46.6, 'y': 0}, 'goal': {'x': 46.6, 'y': 94.3}}",20,1171,1529,shot,"{'x': 3.3, 'y': 35.7, 'z': 0}"
"{'name': 'Marko Gobeljić', 'firstName': '', 'lastName': '', 'slug': 'marko-gobeljic', 'shortName': 'M. Gobeljić', 'position': 'D', 'jerseyNumber': '77', 'userCount': 115, 'gender': 'M', 'id': 191640, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو جوبيليتش', 'bn': 'মার্কো গোবেলজিচ', 'hi': 'मार्को गोबेलजिक'}, 'shortNameTranslation': {'ar': 'م. جوبيليتش', 'bn': 'এম. গোবেলজিচ', 'hi': 'एम. गोबेलजिक'}}}",False,save,,assisted,"{'x': 16.4, 'y': 72, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.7, 'z': 8.9}",5717289,71,,4205,"{'start': {'x': 72, 'y': 16.4}, 'block': {'x': 54.5, 'y': 2}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 91.1}}",20,1195,1505,shot,"{'x': 2, 'y': 54.5, 'z': 0}"
"{'name': 'Dario Grgić', 'slug': 'dario-grgic', 'shortName': 'D. Grgić', 'position': 'M', 'jerseyNumber': '20', 'userCount': 74, 'gender': 'M', 'id': 1121629, 'fieldTranslations': {'nameTranslation': {'ar': 'داريو غريجيتش'}, 'shortNameTranslation': {'ar': 'د. غريجيتش'}}}",True,miss,,set-piece,"{'x': 5.2, 'y': 34.6, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 57.3, 'z': 27.8}",5717242,67,,3989,"{'start': {'x': 34.6, 'y': 5.2}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 72.2}}",24,1411,1289,shot,
"{'name': 'Sylvester Jasper', 'firstName': '', 'lastName': '', 'slug': 'jasper-sylvester', 'shortName': 'S. Jasper', 'position': 'M', 'jerseyNumber': '27', 'userCount': 191, 'gender': 'M', 'id': 1013994, 'fieldTranslations': {'nameTranslation': {'ar': 'جاسبر، سيلفستر', 'bn': 'জ্যাসপার, সিলভেস্টার', 'hi': 'जैस्पर, सिल्वेस्टर'}, 'shortNameTranslation': {'ar': 'ج. سيلفستر', 'bn': 'এস. জ্যাসপার', 'hi': 'एस. जैस्पर'}}}",True,save,,penalty,"{'x': 11.5, 'y': 50, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.8, 'z': 13.3}",5717241,67,,3985,"{'start': {'x': 50, 'y': 11.5}, 'block': {'x': 49.8, 'y': 1.5}, 'end': {'x': 47.2, 'y': 0}, 'goal': {'x': 47.2, 'y': 86.7}}",24,1415,1285,shot,"{'x': 1.5, 'y': 49.8, 'z': 0}"
"{'name': 'Sylvester Jasper', 'firstName': '', 'lastName': '', 'slug': 'jasper-sylvester', 'shortName': 'S. Jasper', 'position': 'M', 'jerseyNumber': '27', 'userCount': 191, 'gender': 'M', 'id': 1013994, 'fieldTranslations': {'nameTranslation': {'ar': 'جاسبر، سيلفستر', 'bn': 'জ্যাসপার, সিলভেস্টার', 'hi': 'जैस्पर, सिल्वेस्टर'}, 'shortNameTranslation': {'ar': 'ج. سيلفستر', 'bn': 'এস. জ্যাসপার', 'hi': 'एस. जैस्पर'}}}",True,miss,,assisted,"{'x': 8.3, 'y': 30.3, 'z': 0}",right-foot,right,"{'x': 0, 'y': 39, 'z': 29.2}",5744287,64,,3794,"{'start': {'x': 30.3, 'y': 8.3}, 'end': {'x': 61, 'y': 0}, 'goal': {'x': 61, 'y': 70.8}}",27,1606,1094,shot,
"{'name': 'Aleksa Kuljanin', 'firstName': '', 'lastName': '', 'slug': 'aleksa-kuljanin', 'shortName': 'A. Kuljanin', 'position': 'M', 'jerseyNumber': '13', 'userCount': 52, 'gender': 'M', 'id': 1417509, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكس كولجانين'}, 'shortNameTranslation': {'ar': 'أ. كولجانين'}}}",True,miss,,corner,"{'x': 8.5, 'y': 67.7, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 43.5, 'z': 2.8}",5717186,56,,3305,"{'start': {'x': 67.7, 'y': 8.5}, 'end': {'x': 56.5, 'y': 0}, 'goal': {'x': 56.5, 'y': 97.2}}",35,2095,605,shot,
"{'name': 'Jay Enem', 'slug': 'tyron-enem-jay-ifeanyi-junior', 'shortName': 'J. Enem', 'position': 'F', 'jerseyNumber': '42', 'userCount': 583, 'gender': 'M', 'id': 1937553, 'fieldTranslations': {'nameTranslation': {'ar': 'جاي إينيم'}, 'shortNameTranslation': {'ar': 'ج. إينيم'}}}",False,goal,regular,assisted,"{'x': 8, 'y': 47.4, 'z': 0}",head,low-right,"{'x': 0, 'y': 46.9, 'z': 5.7}",5717147,51,,3033,"{'start': {'x': 47.4, 'y': 8}, 'end': {'x': 53.1, 'y': 0}, 'goal': {'x': 53.1, 'y': 94.3}}",40,2367,333,shot,
"{'name': 'Jay Enem', 'slug': 'tyron-enem-jay-ifeanyi-junior', 'shortName': 'J. Enem', 'position': 'F', 'jerseyNumber': '42', 'userCount': 583, 'gender': 'M', 'id': 1937553, 'fieldTranslations': {'nameTranslation': {'ar': 'جاي إينيم'}, 'shortNameTranslation': {'ar': 'ج. إينيم'}}}",False,miss,,assisted,"{'x': 13.3, 'y': 71.8, 'z': 0}",right-foot,left,"{'x': 0, 'y': 61.3, 'z': 1.4}",5717088,48,,2844,"{'start': {'x': 71.8, 'y': 13.3}, 'end': {'x': 38.7, 'y': 0}, 'goal': {'x': 38.7, 'y': 98.6}}",43,2556,144,shot,
"{'name': 'Aleksa Kuljanin', 'firstName': '', 'lastName': '', 'slug': 'aleksa-kuljanin', 'shortName': 'A. Kuljanin', 'position': 'M', 'jerseyNumber': '13', 'userCount': 52, 'gender': 'M', 'id': 1417509, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكس كولجانين'}, 'shortNameTranslation': {'ar': 'أ. كولجانين'}}}",True,miss,,assisted,"{'x': 21.5, 'y': 70.5, 'z': 0}",left-foot,left,"{'x': 0, 'y': 65.2, 'z': 29.2}",5717087,47,,2810,"{'start': {'x': 70.5, 'y': 21.5}, 'end': {'x': 34.8, 'y': 0}, 'goal': {'x': 34.8, 'y': 70.8}}",44,2590,110,shot,
"{'name': 'Egor Prutsev', 'firstName': 'Egor Prutsev', 'lastName': '', 'slug': 'egor-prutsev', 'shortName': 'E. Prutsev', 'position': 'M', 'jerseyNumber': '11', 'userCount': 687, 'gender': 'M', 'id': 1068813, 'fieldTranslations': {'nameTranslation': {'ar': 'ييجور برتسيف'}, 'shortNameTranslation': {'ar': 'ي. برتسيف'}}}",False,block,,assisted,"{'x': 9.1, 'y': 46.8, 'z': 0}",head,low-left,"{'x': 0, 'y': 52.5, 'z': 19}",5717185,47,,2784,"{'start': {'x': 46.8, 'y': 9.1}, 'block': {'x': 46.9, 'y': 7.3}, 'end': {'x': 47.5, 'y': 0}, 'goal': {'x': 47.5, 'y': 81}}",44,2616,84,shot,"{'x': 7.3, 'y': 46.9, 'z': 0}"
"{'name': 'Jovan Milosavljević', 'firstName': 'Jovan Milosavljevic', 'slug': 'jovan-milosavljevic', 'shortName': 'J. Milosavljević', 'position': 'M', 'jerseyNumber': '28', 'userCount': 174, 'gender': 'M', 'id': 1885765, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان ميلوسافليفيتش'}, 'shortNameTranslation': {'ar': 'ي. ميلوسافليفيتش'}}}",True,miss,,assisted,"{'x': 22.8, 'y': 22.5, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57.5, 'z': 19.4}",5716886,44,,2629,"{'start': {'x': 22.5, 'y': 22.8}, 'end': {'x': 42.5, 'y': 0}, 'goal': {'x': 42.5, 'y': 80.6}}",2,71,2629,shot,
"{'name': 'Kwaku Karikari', 'firstName': '', 'lastName': '', 'slug': 'kwaku-karikari', 'shortName': 'K. Karikari', 'position': 'F', 'jerseyNumber': '70', 'userCount': 197, 'gender': 'M', 'id': 1399471, 'fieldTranslations': {'nameTranslation': {'ar': 'كواكو كاركارى'}, 'shortNameTranslation': {'ar': 'ك. كاركارى'}}}",True,goal,regular,assisted,"{'x': 7, 'y': 51.9, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53, 'z': 16.5}",5716752,31,,1834,"{'start': {'x': 51.9, 'y': 7}, 'end': {'x': 47, 'y': 0}, 'goal': {'x': 47, 'y': 83.5}}",15,866,1834,shot,
"{'name': 'Stefan Pirgić', 'firstName': 'Stefan Pirgic', 'slug': 'stefan-pirgic', 'shortName': 'S. Pirgić', 'position': 'F', 'jerseyNumber': '18', 'userCount': 27, 'gender': 'M', 'id': 1146227, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان بيرجيتش'}, 'shortNameTranslation': {'ar': 'س. بيرجيتش'}}}",True,miss,,corner,"{'x': 22.2, 'y': 46.2, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 36, 'z': 63.9}",5716719,25,,1464,"{'start': {'x': 46.2, 'y': 22.2}, 'end': {'x': 64, 'y': 0}, 'goal': {'x': 64, 'y': 36.1}}",21,1236,1464,shot,
"{'name': 'Aleksa Kuljanin', 'firstName': '', 'lastName': '', 'slug': 'aleksa-kuljanin', 'shortName': 'A. Kuljanin', 'position': 'M', 'jerseyNumber': '13', 'userCount': 52, 'gender': 'M', 'id': 1417509, 'fieldTranslations': {'nameTranslation': {'ar': 'أليكس كولجانين'}, 'shortNameTranslation': {'ar': 'أ. كولجانين'}}}",True,block,,assisted,"{'x': 10.4, 'y': 68.5, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.6, 'z': 19}",5716987,24,,1426,"{'start': {'x': 68.5, 'y': 10.4}, 'block': {'x': 66.2, 'y': 9}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 81}}",22,1274,1426,shot,"{'x': 9, 'y': 66.2, 'z': 0}"
"{'name': 'Jay Enem', 'slug': 'tyron-enem-jay-ifeanyi-junior', 'shortName': 'J. Enem', 'position': 'F', 'jerseyNumber': '42', 'userCount': 583, 'gender': 'M', 'id': 1937553, 'fieldTranslations': {'nameTranslation': {'ar': 'جاي إينيم'}, 'shortNameTranslation': {'ar': 'ج. إينيم'}}}",False,goal,regular,regular,"{'x': 5.7, 'y': 68.7, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 50.4, 'z': 27.2}",5716674,17,,1018,"{'start': {'x': 68.7, 'y': 5.7}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 72.8}}",29,1682,1018,shot,
"{'name': 'Jovan Milosavljević', 'firstName': 'Jovan Milosavljevic', 'slug': 'jovan-milosavljevic', 'shortName': 'J. Milosavljević', 'position': 'M', 'jerseyNumber': '28', 'userCount': 174, 'gender': 'M', 'id': 1885765, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان ميلوسافليفيتش'}, 'shortNameTranslation': {'ar': 'ي. ميلوسافليفيتش'}}}",True,miss,,throw-in-set-piece,"{'x': 9.2, 'y': 33.6, 'z': 0}",right-foot,right,"{'x': 0, 'y': 36, 'z': 12.5}",5716667,17,,960,"{'start': {'x': 33.6, 'y': 9.2}, 'end': {'x': 64, 'y': 0}, 'goal': {'x': 64, 'y': 87.5}}",29,1740,960,shot,
"{'name': 'Sylvester Jasper', 'firstName': '', 'lastName': '', 'slug': 'jasper-sylvester', 'shortName': 'S. Jasper', 'position': 'M', 'jerseyNumber': '27', 'userCount': 191, 'gender': 'M', 'id': 1013994, 'fieldTranslations': {'nameTranslation': {'ar': 'جاسبر، سيلفستر', 'bn': 'জ্যাসপার, সিলভেস্টার', 'hi': 'जैस्पर, सिल्वेस्टर'}, 'shortNameTranslation': {'ar': 'ج. سيلفستر', 'bn': 'এস. জ্যাসপার', 'hi': 'एस. जैस्पर'}}}",True,save,,assisted,"{'x': 6, 'y': 31.5, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.8, 'z': 11.4}",5716653,14,,781,"{'start': {'x': 31.5, 'y': 6}, 'block': {'x': 36.1, 'y': 4.6}, 'end': {'x': 47.2, 'y': 0}, 'goal': {'x': 47.2, 'y': 88.6}}",32,1919,781,shot,"{'x': 4.6, 'y': 36.1, 'z': 0}"
"{'name': 'Abdul Yusif', 'firstName': '', 'lastName': '', 'slug': 'abdul-yusif', 'shortName': 'A. Yusif', 'position': 'D', 'jerseyNumber': '12', 'userCount': 98, 'gender': 'M', 'id': 905167, 'fieldTranslations': {'nameTranslation': {'ar': 'عبد يوسف', 'bn': 'আব্দুল ইউসিফ', 'hi': 'अब्दुल यूसुफ'}, 'shortNameTranslation': {'ar': 'ع. يوسف', 'bn': 'এ. ইউসিফ', 'hi': 'ए. यूसुफ'}}}",True,post,,corner,"{'x': 3, 'y': 56.8, 'z': 0}",head,high,"{'x': 0, 'y': 46.4, 'z': 39.9}",5716590,10,,598,"{'start': {'x': 56.8, 'y': 3}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 60.1}}",36,2102,598,shot,
