player_id,name,shortName,position,team_name,country_name,dateOfBirth,team_id,appearances,minutes_played,goals,assists,total_shots,shots_on_target,key_passes,big_chances_created,total_passes,accurate_passes,total_long_balls,accurate_long_balls,total_crosses,accurate_crosses,total_tackles,tackles_won,interceptions,clearances,ball_recoveries,blocks,duels_won,duels_lost,aerial_won,aerial_lost,fouls_committed,fouls_won,dribbles_successful,dribbles_total,avg_rating,xG,xA,minutes_per_game,pass_accuracy,shot_accuracy,dribble_success_rate,duel_success_rate,goals_per_90,assists_per_90,has_player_photo
1165834,Luka Drobnjak,L. Drobnjak,D,FK Napredak Kruševac,Serbia,2004-04-25,7674,23,1793.0,0.0,0.0,6,1.0,2.0,0.0,917.0,765.0,108.0,38.0,4.0,1.0,42.0,30.0,31.0,84.0,79.0,17.0,107.0,50.0,29.0,21.0,13.0,32.0,5.0,8.0,6.7,0.0,0.0,78.0,83.4,16.7,62.5,68.2,0.0,0.0,True
589100,Saša Jovanović,S. Jovanović,F,FK TSC Bačka Topola,Serbia,1991-12-15,263360,24,1759.0,5.0,2.0,43,18.0,36.0,4.0,278.0,177.0,25.0,9.0,72.0,17.0,9.0,4.0,4.0,10.0,31.0,0.0,41.0,86.0,7.0,20.0,26.0,21.0,5.0,20.0,6.52,0.0,0.0,73.3,63.7,41.9,25.0,32.3,0.26,0.1,True
1022054,Miloš Spasić,M. Spasić,F,FK Radnički Niš,Serbia,1997-07-29,25737,24,1754.0,3.0,1.0,41,18.0,10.0,0.0,433.0,334.0,20.0,10.0,14.0,3.0,25.0,20.0,5.0,20.0,68.0,2.0,101.0,136.0,43.0,60.0,22.0,17.0,16.0,28.0,6.55,0.0,0.0,73.1,77.1,43.9,57.1,42.6,0.15,0.05,True
110701,Aleksandar Katai,A. Katai,M,FK Crvena zvezda,Serbia,1991-02-06,5149,24,1740.0,20.0,3.0,113,53.0,38.0,7.0,794.0,637.0,51.0,30.0,44.0,5.0,16.0,14.0,3.0,4.0,75.0,0.0,86.0,104.0,26.0,28.0,19.0,11.0,33.0,59.0,7.63,0.0,0.0,72.5,80.2,46.9,55.9,45.3,1.03,0.16,True
1176881,Diogo Bezerra,D. Bezerra,M,OFK Beograd,Brazil,2002-07-16,5153,20,1736.0,2.0,8.0,40,14.0,55.0,12.0,486.0,390.0,40.0,23.0,147.0,43.0,8.0,5.0,9.0,10.0,85.0,2.0,91.0,149.0,1.0,22.0,13.0,38.0,44.0,106.0,6.98,0.0,0.0,86.8,80.2,35.0,41.5,37.9,0.1,0.41,True
1981976,Filip Matijašević,F. Matijašević,M,FK Čukarički,Serbia,2008-03-04,5148,27,1733.0,4.0,0.0,29,13.0,29.0,3.0,478.0,376.0,31.0,12.0,70.0,19.0,13.0,7.0,4.0,3.0,84.0,2.0,57.0,96.0,11.0,34.0,18.0,23.0,11.0,30.0,6.62,0.0,0.0,64.2,78.7,44.8,36.7,37.3,0.21,0.0,True
799152,Aleksandar Lutovac,A. Lutovac,M,FK Napredak Kruševac,Serbia,1997-06-27,7674,21,1719.0,2.0,3.0,30,7.0,25.0,4.0,405.0,285.0,35.0,12.0,69.0,11.0,20.0,11.0,14.0,25.0,73.0,4.0,108.0,108.0,29.0,26.0,28.0,40.0,19.0,45.0,6.73,0.0,0.0,81.9,70.4,23.3,42.2,50.0,0.1,0.16,True
1147568,Sadick Abubakar,S. Abubakar,D,FK Radnik Surdulica,Ghana,1998-02-02,111127,22,1714.0,1.0,0.0,15,5.0,6.0,0.0,606.0,435.0,145.0,44.0,16.0,6.0,37.0,29.0,36.0,111.0,67.0,8.0,97.0,100.0,45.0,35.0,46.0,13.0,2.0,8.0,6.66,0.0,0.0,77.9,71.8,33.3,25.0,49.2,0.05,0.0,True
1152947,Stefan Bukinac,S. Bukinac,D,FK Vojvodina,Serbia,2005-07-08,5150,20,1705.0,0.0,3.0,5,3.0,18.0,2.0,740.0,586.0,92.0,29.0,68.0,16.0,32.0,21.0,21.0,33.0,89.0,4.0,71.0,57.0,14.0,17.0,15.0,16.0,9.0,17.0,6.84,0.0,0.0,85.2,79.2,60.0,52.9,55.5,0.0,0.16,True
972802,Bayere Loue,B. Loue,F,FK Javor Ivanjica,Côte d'Ivoire,2001-01-14,5144,25,1696.0,8.0,0.0,35,18.0,17.0,2.0,256.0,192.0,9.0,5.0,6.0,2.0,12.0,8.0,2.0,10.0,43.0,1.0,103.0,111.0,39.0,49.0,23.0,35.0,17.0,31.0,6.83,0.0,0.0,67.8,75.0,51.4,54.8,48.1,0.42,0.0,True
224466,Boris Sekulić,B. Sekulić,D,FK Spartak Subotica,Slovakia,1991-10-21,36967,19,1685.0,0.0,1.0,2,0.0,8.0,1.0,654.0,532.0,71.0,29.0,6.0,1.0,29.0,20.0,17.0,52.0,84.0,7.0,71.0,55.0,18.0,16.0,21.0,13.0,11.0,21.0,6.46,0.0,0.0,88.7,81.3,0.0,52.4,56.3,0.0,0.05,True
888701,Stefan Milić,S. Milić,D,FK Partizan,Montenegro,2000-07-06,5152,23,1678.0,0.0,0.0,6,2.0,12.0,1.0,1190.0,1037.0,124.0,55.0,10.0,3.0,29.0,18.0,26.0,70.0,96.0,22.0,89.0,78.0,37.0,29.0,34.0,14.0,9.0,13.0,6.95,0.0,0.0,73.0,87.1,33.3,69.2,53.3,0.0,0.0,True
1982067,Skima Togbe,S. Togbe,M,FK Novi Pazar,Ghana,2006-06-15,25736,25,1675.0,0.0,0.0,28,9.0,14.0,2.0,613.0,482.0,76.0,36.0,16.0,5.0,44.0,26.0,16.0,22.0,98.0,3.0,86.0,90.0,15.0,18.0,21.0,17.0,10.0,25.0,6.73,0.0,0.0,67.0,78.6,32.1,40.0,48.9,0.0,0.0,True
1937361,Lazar Balević,L. Balević,G,FK Napredak Kruševac,Serbia,2007-08-23,7674,19,1665.0,0.0,0.0,0,0.0,0.0,0.0,418.0,245.0,262.0,91.0,0.0,0.0,0.0,0.0,0.0,24.0,132.0,0.0,8.0,3.0,4.0,0.0,1.0,5.0,0.0,0.0,6.57,0.0,0.0,87.6,58.6,,,72.7,0.0,0.0,True
827371,Timi Max Elšnik,T. M. Elšnik,M,FK Crvena zvezda,Slovenia,1998-04-29,5149,24,1660.0,2.0,1.0,32,16.0,40.0,2.0,1135.0,990.0,72.0,44.0,113.0,31.0,44.0,28.0,16.0,10.0,95.0,3.0,99.0,81.0,23.0,24.0,21.0,16.0,16.0,28.0,7.2,0.0,0.0,69.2,87.2,50.0,57.1,55.0,0.11,0.05,True
1005356,Kilian Bevis,K. Bevis,M,FK Radnički 1923,Guadeloupe,1998-02-13,43981,19,1648.0,4.0,6.0,52,18.0,42.0,4.0,509.0,400.0,26.0,13.0,81.0,18.0,29.0,21.0,14.0,14.0,96.0,1.0,107.0,127.0,14.0,14.0,20.0,36.0,28.0,86.0,6.92,0.0,0.0,86.7,78.6,34.6,32.6,45.7,0.22,0.33,True
1399471,Kwaku Karikari,K. Karikari,F,FK Železničar Pančevo,Ghana,2002-03-25,282203,22,1641.0,8.0,1.0,31,13.0,15.0,3.0,273.0,205.0,9.0,6.0,5.0,2.0,7.0,3.0,5.0,15.0,45.0,3.0,76.0,125.0,37.0,68.0,27.0,25.0,7.0,22.0,6.75,0.0,0.0,74.6,75.1,41.9,31.8,37.8,0.44,0.05,True
1049576,Baptiste Roux,B. Roux,D,FK TSC Bačka Topola,France,1999-11-26,263360,20,1633.0,0.0,0.0,5,1.0,7.0,1.0,1216.0,1033.0,184.0,86.0,9.0,0.0,25.0,17.0,25.0,112.0,76.0,4.0,94.0,62.0,63.0,23.0,26.0,4.0,3.0,3.0,6.94,0.0,0.0,81.6,85.0,20.0,100.0,60.3,0.0,0.0,True
840862,Filip Krstić,F. Krstić,M,FK Napredak Kruševac,Serbia,1997-08-28,7674,23,1621.0,0.0,0.0,26,3.0,4.0,0.0,590.0,444.0,82.0,43.0,15.0,3.0,18.0,7.0,28.0,37.0,66.0,6.0,94.0,90.0,45.0,38.0,33.0,24.0,10.0,13.0,6.6,0.0,0.0,70.5,75.3,11.5,76.9,51.1,0.0,0.0,True
858238,Milutin Vidosavljević,M. Vidosavljević,M,FK Vojvodina,Serbia,2001-02-21,5150,25,1616.0,7.0,1.0,32,12.0,39.0,6.0,532.0,410.0,29.0,14.0,58.0,17.0,26.0,21.0,12.0,9.0,84.0,1.0,80.0,100.0,16.0,17.0,19.0,24.0,15.0,35.0,6.86,0.0,0.0,64.6,77.1,37.5,42.9,44.4,0.39,0.06,True
191640,Marko Gobeljić,M. Gobeljić,D,OFK Beograd,Serbia,1992-09-13,5153,20,1613.0,0.0,0.0,10,3.0,12.0,3.0,641.0,501.0,106.0,46.0,44.0,14.0,16.0,11.0,28.0,53.0,73.0,3.0,57.0,51.0,13.0,14.0,17.0,21.0,7.0,15.0,6.84,0.0,0.0,80.6,78.2,30.0,46.7,52.8,0.0,0.0,True
862199,Ester Sokler,E. Sokler,F,FK Radnički 1923,Slovenia,1999-06-04,43981,20,1613.0,11.0,0.0,37,19.0,8.0,1.0,285.0,204.0,4.0,2.0,1.0,0.0,14.0,9.0,4.0,8.0,26.0,1.0,86.0,84.0,42.0,30.0,22.0,22.0,10.0,18.0,7.08,0.0,0.0,80.6,71.6,51.4,55.6,50.6,0.61,0.0,True
1147556,Aleksandar Đermanović,A. Đermanović,D,OFK Beograd,Serbia,2002-10-03,5153,18,1600.0,1.0,1.0,8,2.0,3.0,1.0,923.0,816.0,118.0,51.0,0.0,0.0,18.0,8.0,13.0,166.0,58.0,12.0,69.0,44.0,35.0,19.0,20.0,9.0,7.0,7.0,6.99,0.0,0.0,88.9,88.4,25.0,100.0,61.1,0.06,0.06,True
1392796,Milan Đoković,M. Đoković,D,FK Čukarički,Serbia,2003-09-25,5148,20,1598.0,2.0,0.0,18,4.0,2.0,0.0,869.0,697.0,180.0,82.0,5.0,0.0,26.0,17.0,22.0,108.0,76.0,9.0,72.0,69.0,36.0,31.0,28.0,5.0,5.0,9.0,6.7,0.0,0.0,79.9,80.2,22.2,55.6,51.1,0.11,0.0,True
795871,Stefan Bukorac,S. Bukorac,D,FK Napredak Kruševac,Serbia,1991-02-14,7674,21,1597.0,1.0,0.0,9,3.0,3.0,0.0,753.0,582.0,155.0,66.0,3.0,0.0,27.0,18.0,34.0,113.0,57.0,30.0,100.0,82.0,60.0,33.0,36.0,13.0,0.0,3.0,6.7,0.0,0.0,76.0,77.3,33.3,0.0,54.9,0.06,0.0,True
795861,Miloš Vulić,M. Vulić,M,FK Napredak Kruševac,Serbia,1996-08-19,7674,22,1593.0,2.0,0.0,26,9.0,22.0,3.0,752.0,588.0,74.0,41.0,71.0,18.0,23.0,14.0,9.0,15.0,91.0,0.0,111.0,82.0,25.0,17.0,23.0,51.0,12.0,30.0,6.83,0.0,0.0,72.4,78.2,34.6,40.0,57.5,0.11,0.0,True
190665,Luka Capan,L. Capan,D,FK TSC Bačka Topola,Croatia,1995-04-06,263360,19,1577.0,0.0,0.0,7,1.0,3.0,1.0,1016.0,858.0,120.0,47.0,1.0,0.0,30.0,23.0,20.0,121.0,91.0,11.0,80.0,59.0,34.0,29.0,19.0,12.0,4.0,6.0,7.04,0.0,0.0,83.0,84.4,14.3,66.7,57.6,0.0,0.0,True
126558,Petar Bojić,P. Bojić,M,FK Mladost Lučani,Serbia,1991-09-04,7771,26,1576.0,4.0,3.0,17,9.0,20.0,4.0,452.0,308.0,25.0,15.0,4.0,0.0,16.0,13.0,10.0,2.0,59.0,2.0,95.0,147.0,24.0,66.0,26.0,46.0,9.0,27.0,6.65,0.0,0.0,60.6,68.1,52.9,33.3,39.3,0.23,0.17,True
1032770,Stefan Stanisavljević,S. Stanisavljević,F,FK Novi Pazar,Serbia,2002-01-16,25736,20,1561.0,8.0,2.0,47,19.0,15.0,2.0,260.0,165.0,8.0,4.0,4.0,1.0,0.0,0.0,2.0,19.0,39.0,1.0,91.0,141.0,63.0,87.0,28.0,27.0,4.0,10.0,6.85,0.0,0.0,78.0,63.5,40.4,40.0,39.2,0.46,0.12,True
1406091,Aleksa Cvetković,A. Cvetković,M,OFK Beograd,Serbia,2005-05-13,5153,27,1561.0,1.0,3.0,16,3.0,12.0,2.0,502.0,378.0,32.0,15.0,11.0,4.0,27.0,18.0,11.0,17.0,71.0,4.0,68.0,89.0,12.0,32.0,18.0,12.0,17.0,31.0,6.58,0.0,0.0,57.8,75.3,18.8,54.8,43.3,0.06,0.17,True
881211,Uroš Stojanović,U. Stojanović,D,OFK Beograd,Serbia,1995-08-23,5153,19,1559.0,2.0,0.0,6,3.0,9.0,0.0,693.0,544.0,74.0,25.0,21.0,1.0,51.0,32.0,22.0,70.0,66.0,7.0,107.0,76.0,40.0,20.0,35.0,12.0,5.0,13.0,6.96,0.0,0.0,82.1,78.5,50.0,38.5,58.5,0.12,0.0,True
1030841,Leonardo Antonio,L. Antonio,M,FK Spartak Subotica,Brazil,1997-06-09,36967,22,1549.0,0.0,2.0,10,4.0,13.0,1.0,682.0,533.0,87.0,42.0,1.0,0.0,43.0,27.0,27.0,45.0,102.0,7.0,99.0,85.0,25.0,20.0,30.0,22.0,9.0,17.0,6.84,0.0,0.0,70.4,78.2,40.0,52.9,53.8,0.0,0.12,True
1215907,David Stojanović,D. Stojanović,D,FK Radnik Surdulica,Serbia,2002-02-14,111127,19,1518.0,0.0,1.0,6,1.0,4.0,1.0,617.0,502.0,117.0,54.0,6.0,2.0,32.0,21.0,21.0,104.0,55.0,12.0,69.0,45.0,25.0,18.0,20.0,11.0,1.0,1.0,6.83,0.0,0.0,79.9,81.4,16.7,100.0,60.5,0.0,0.06,True
314246,Luka Luković,L. Luković,M,FK IMT Beograd,Serbia,1996-10-11,308176,25,1514.0,1.0,2.0,28,8.0,23.0,3.0,713.0,513.0,87.0,35.0,39.0,7.0,38.0,24.0,14.0,22.0,96.0,4.0,103.0,110.0,39.0,29.0,40.0,20.0,6.0,11.0,6.83,0.0,0.0,60.6,71.9,28.6,54.5,48.4,0.06,0.12,True
984877,Uroš Ignjatović,U. Ignjatović,D,FK Napredak Kruševac,Serbia,2001-02-17,7674,20,1508.0,0.0,2.0,6,0.0,17.0,2.0,549.0,420.0,69.0,26.0,46.0,12.0,52.0,39.0,27.0,36.0,63.0,1.0,126.0,89.0,23.0,26.0,22.0,38.0,13.0,30.0,6.76,0.0,0.0,75.4,76.5,0.0,43.3,58.6,0.0,0.12,True
2059299,Dušan Zagar,D. Zagar,M,FK IMT Beograd,Serbia,2006-10-28,308176,24,1507.0,1.0,0.0,54,13.0,20.0,1.0,386.0,272.0,33.0,14.0,65.0,13.0,31.0,17.0,12.0,10.0,63.0,1.0,71.0,83.0,3.0,11.0,16.0,10.0,27.0,54.0,6.58,0.0,0.0,62.8,70.5,24.1,50.0,46.1,0.06,0.0,True
886182,Marko Jevtić,M. Jevtić,D,FK IMT Beograd,Serbia,1996-02-17,308176,20,1505.0,1.0,0.0,9,1.0,4.0,1.0,739.0,626.0,100.0,48.0,1.0,0.0,8.0,6.0,7.0,134.0,51.0,15.0,63.0,35.0,43.0,22.0,8.0,9.0,3.0,4.0,6.81,0.0,0.0,75.2,84.7,11.1,75.0,64.3,0.06,0.0,True
888023,Andrej Todoroski,A. Todoroski,M,FK TSC Bačka Topola,North Macedonia,1999-04-19,263360,24,1497.0,3.0,5.0,60,16.0,29.0,7.0,450.0,367.0,29.0,14.0,73.0,13.0,16.0,12.0,2.0,6.0,51.0,1.0,97.0,115.0,4.0,28.0,19.0,40.0,37.0,75.0,6.89,0.0,0.0,62.4,81.6,26.7,49.3,45.8,0.18,0.3,True
1481264,Nikola Krstić,N. Krstić,M,FK IMT Beograd,Serbia,2004-12-01,308176,22,1497.0,0.0,3.0,19,7.0,23.0,5.0,468.0,325.0,34.0,14.0,36.0,12.0,51.0,33.0,11.0,18.0,75.0,1.0,109.0,100.0,27.0,22.0,33.0,23.0,8.0,25.0,6.75,0.0,0.0,68.0,69.4,36.8,32.0,52.2,0.0,0.18,True
1153956,Jovan Šljivić,J. Šljivić,M,OFK Beograd,Serbia,2005-10-14,5153,19,1492.0,0.0,2.0,39,12.0,26.0,3.0,533.0,406.0,40.0,18.0,70.0,16.0,26.0,17.0,14.0,14.0,62.0,0.0,100.0,89.0,18.0,18.0,15.0,36.0,20.0,49.0,6.86,0.0,0.0,78.5,76.2,30.8,40.8,52.9,0.0,0.12,True
804662,Aleksandar Pejović,A. Pejović,M,FK Radnik Surdulica,Serbia,1990-12-28,111127,24,1486.0,2.0,3.0,16,5.0,33.0,4.0,940.0,689.0,199.0,78.0,74.0,18.0,35.0,22.0,15.0,23.0,100.0,2.0,80.0,80.0,19.0,25.0,28.0,20.0,7.0,13.0,7.02,0.0,0.0,61.9,73.3,31.2,53.8,50.0,0.12,0.18,True
257071,Vukan Savićević,V. Savićević,M,FK Vojvodina,Montenegro,1994-01-29,5150,26,1478.0,2.0,0.0,35,9.0,31.0,3.0,978.0,778.0,94.0,53.0,36.0,6.0,32.0,24.0,16.0,10.0,95.0,4.0,88.0,68.0,14.0,10.0,22.0,24.0,18.0,31.0,7.07,0.0,0.0,56.8,79.6,25.7,58.1,56.4,0.12,0.0,True
1198768,Collins Sichenje,C. Sichenje,D,FK Vojvodina,Kenya,2003-09-19,5150,17,1476.0,1.0,0.0,11,3.0,8.0,2.0,771.0,649.0,110.0,47.0,6.0,0.0,34.0,23.0,22.0,121.0,81.0,14.0,94.0,75.0,45.0,31.0,34.0,11.0,4.0,6.0,6.98,0.0,0.0,86.8,84.2,27.3,66.7,55.6,0.06,0.0,True
1009837,Kwaku Bonsu Osei Gaucho,K. B. O. Gaucho,F,FK Spartak Subotica,Ghana,2000-08-17,36967,23,1464.0,4.0,3.0,47,20.0,14.0,1.0,269.0,201.0,10.0,6.0,7.0,1.0,17.0,13.0,5.0,6.0,37.0,0.0,58.0,112.0,5.0,28.0,32.0,21.0,15.0,37.0,6.59,0.0,0.0,63.7,74.7,42.6,40.5,34.1,0.25,0.18,True
827547,Marko Mijailović,M. Mijailović,D,FK Radnički Niš,Serbia,1997-08-14,25737,24,1463.0,0.0,0.0,7,0.0,8.0,2.0,583.0,451.0,118.0,41.0,44.0,11.0,26.0,22.0,25.0,39.0,62.0,8.0,71.0,44.0,14.0,12.0,15.0,21.0,10.0,16.0,6.83,0.0,0.0,61.0,77.4,0.0,62.5,61.7,0.0,0.0,True
112020,Bojan Brać,B. Brać,G,FK IMT Beograd,Serbia,1989-02-28,308176,16,1440.0,0.0,0.0,0,0.0,0.0,0.0,368.0,254.0,187.0,82.0,0.0,0.0,0.0,0.0,0.0,12.0,107.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6.69,0.0,0.0,90.0,69.0,,,75.0,0.0,0.0,True
795850,Nemanja Miletić,N. Miletić,D,FK Čukarički,Serbia,1991-01-16,5148,18,1437.0,2.0,0.0,9,3.0,6.0,2.0,555.0,434.0,99.0,44.0,17.0,4.0,19.0,13.0,10.0,55.0,61.0,5.0,59.0,45.0,22.0,13.0,21.0,10.0,8.0,10.0,6.71,0.0,0.0,79.8,78.2,33.3,80.0,56.7,0.13,0.0,True
1518953,Nikola Marjanovic,N. Marjanović,D,FK Radnički 1923,Serbia,1998-04-16,43981,18,1436.0,0.0,0.0,3,0.0,5.0,0.0,703.0,576.0,92.0,27.0,0.0,0.0,31.0,22.0,41.0,79.0,76.0,15.0,96.0,62.0,49.0,18.0,32.0,15.0,1.0,4.0,6.89,0.0,0.0,79.8,81.9,0.0,25.0,60.8,0.0,0.0,True
1981967,Andrej Pavlovic,A. Pavlović,D,OFK Beograd,Serbia,2007-07-29,5153,18,1432.0,0.0,0.0,6,0.0,1.0,0.0,756.0,637.0,97.0,28.0,1.0,0.0,14.0,10.0,16.0,80.0,41.0,17.0,47.0,48.0,20.0,20.0,20.0,13.0,1.0,3.0,6.61,0.0,0.0,79.6,84.3,0.0,33.3,49.5,0.0,0.0,True
220231,Branko Jovičić,B. Jovičić,M,FK TSC Bačka Topola,Serbia,1993-03-18,263360,22,1426.0,0.0,3.0,12,5.0,26.0,2.0,1008.0,861.0,85.0,31.0,27.0,6.0,45.0,29.0,15.0,28.0,84.0,3.0,91.0,79.0,22.0,20.0,23.0,12.0,12.0,16.0,6.86,0.0,0.0,64.8,85.4,41.7,75.0,53.5,0.0,0.19,True
312170,Slobodan Urošević,S. Urošević,D,FK TSC Bačka Topola,Serbia,1994-04-15,263360,18,1420.0,0.0,0.0,19,6.0,12.0,2.0,813.0,614.0,123.0,45.0,70.0,15.0,37.0,20.0,12.0,33.0,87.0,3.0,89.0,66.0,32.0,18.0,22.0,11.0,10.0,20.0,6.73,0.0,0.0,78.9,75.5,31.6,50.0,57.4,0.0,0.0,True
1427161,Ognjen Ugrešić,O. Ugrešić,M,FK Partizan,Serbia,2006-07-15,5152,28,1406.0,4.0,3.0,32,18.0,12.0,4.0,430.0,350.0,27.0,13.0,12.0,1.0,19.0,12.0,5.0,18.0,64.0,3.0,68.0,70.0,17.0,14.0,23.0,24.0,8.0,23.0,6.83,0.0,0.0,50.2,81.4,56.2,34.8,49.3,0.26,0.19,True
193130,Nikola Andrić,N. Andrić,D,FK Mladost Lučani,Serbia,1992-05-23,7771,18,1397.0,0.0,0.0,6,2.0,5.0,2.0,386.0,265.0,73.0,18.0,29.0,7.0,17.0,10.0,16.0,64.0,38.0,3.0,49.0,49.0,19.0,22.0,12.0,11.0,3.0,7.0,6.55,0.0,0.0,77.6,68.7,33.3,42.9,50.0,0.0,0.0,True
837894,Nemanja Milojević,N. Milojević,M,FK Mladost Lučani,Greece,1998-02-23,7771,25,1391.0,3.0,0.0,27,7.0,12.0,2.0,391.0,301.0,44.0,15.0,37.0,6.0,39.0,24.0,12.0,34.0,56.0,9.0,88.0,66.0,14.0,22.0,16.0,22.0,14.0,21.0,6.86,0.0,0.0,55.6,77.0,25.9,66.7,57.1,0.19,0.0,True
1017661,Marko Konatar,M. Konatar,D,FK Železničar Pančevo,Serbia,2000-03-25,282203,19,1390.0,0.0,0.0,9,4.0,12.0,2.0,609.0,513.0,55.0,20.0,21.0,4.0,23.0,16.0,9.0,47.0,46.0,1.0,64.0,44.0,27.0,20.0,13.0,8.0,6.0,9.0,6.73,0.0,0.0,73.2,84.2,44.4,66.7,59.3,0.0,0.0,True
1046779,Jovan Ilić,J. Ilić,M,FK Radnički 1923,Bosnia & Herzegovina,2000-01-30,43981,23,1363.0,0.0,1.0,8,4.0,14.0,2.0,615.0,535.0,49.0,30.0,33.0,12.0,31.0,21.0,17.0,22.0,90.0,7.0,94.0,91.0,17.0,20.0,17.0,27.0,19.0,34.0,6.75,0.0,0.0,59.3,87.0,50.0,55.9,50.8,0.0,0.07,True
155449,Rade Krunić,R. Krunić,M,FK Crvena zvezda,Bosnia & Herzegovina,1993-10-07,5149,20,1355.0,2.0,1.0,20,6.0,13.0,1.0,1060.0,934.0,69.0,45.0,6.0,2.0,31.0,21.0,30.0,11.0,99.0,6.0,83.0,47.0,21.0,13.0,13.0,24.0,7.0,9.0,7.36,0.0,0.0,67.8,88.1,30.0,77.8,63.8,0.13,0.07,True
940100,Abdoulaye Cisse,A. Cisse,M,FK Novi Pazar,Guinea,1996-02-13,25736,16,1351.0,2.0,0.0,18,6.0,8.0,1.0,545.0,445.0,62.0,29.0,2.0,1.0,24.0,13.0,32.0,26.0,85.0,4.0,63.0,67.0,25.0,22.0,27.0,11.0,3.0,6.0,6.88,0.0,0.0,84.4,81.7,33.3,50.0,48.5,0.13,0.0,True
1468252,Aleksa Radonjić,A. Radonjić,M,FK Javor Ivanjica,Serbia,2005-10-24,5144,21,1348.0,2.0,0.0,32,14.0,6.0,1.0,192.0,122.0,12.0,1.0,13.0,2.0,14.0,9.0,6.0,11.0,34.0,0.0,84.0,105.0,37.0,38.0,30.0,24.0,9.0,23.0,6.53,0.0,0.0,64.2,63.5,43.8,39.1,44.4,0.13,0.0,True
980796,Dragoljub Savić,D. Savić,M,FK TSC Bačka Topola,Serbia,2001-04-25,263360,26,1347.0,2.0,0.0,25,7.0,15.0,4.0,405.0,299.0,24.0,12.0,45.0,9.0,6.0,4.0,3.0,5.0,48.0,0.0,49.0,70.0,11.0,16.0,12.0,16.0,16.0,37.0,6.58,0.0,0.0,51.8,73.8,28.0,43.2,41.2,0.13,0.0,True
867608,Rodrigão,R. Prado,D,FK Crvena zvezda,Brazil,1995-09-11,5149,17,1329.0,3.0,1.0,17,3.0,13.0,4.0,1187.0,1048.0,110.0,63.0,3.0,1.0,31.0,21.0,14.0,68.0,92.0,8.0,88.0,36.0,46.0,17.0,7.0,9.0,2.0,3.0,7.46,0.0,0.0,78.2,88.3,17.6,66.7,71.0,0.2,0.07,True
1392891,Nemanja Đokić,N. Đokić,D,FK Javor Ivanjica,Serbia,1998-10-23,5144,21,1324.0,1.0,0.0,12,6.0,21.0,5.0,442.0,347.0,79.0,34.0,63.0,25.0,18.0,9.0,6.0,47.0,50.0,7.0,46.0,52.0,14.0,14.0,12.0,4.0,10.0,20.0,6.9,0.0,0.0,63.0,78.5,50.0,50.0,46.9,0.07,0.0,True
1859501,Aleksa Milošević,A. Milošević,D,FK Mladost Lučani,Serbia,2007-01-08,7771,18,1315.0,0.0,1.0,4,0.0,3.0,1.0,535.0,406.0,94.0,32.0,10.0,1.0,22.0,15.0,24.0,86.0,70.0,20.0,47.0,56.0,17.0,13.0,26.0,1.0,7.0,14.0,6.64,0.0,0.0,73.1,75.9,0.0,50.0,45.6,0.0,0.07,True
1166188,Nemanja Trifunović,N. Trifunović,M,FK Partizan,Serbia,2004-06-29,5152,19,1312.0,3.0,2.0,25,10.0,25.0,5.0,402.0,321.0,25.0,14.0,67.0,13.0,18.0,13.0,5.0,12.0,59.0,1.0,84.0,79.0,11.0,9.0,7.0,26.0,29.0,67.0,7.0,0.0,0.0,69.1,79.9,40.0,43.3,51.5,0.21,0.14,True
889059,Vanja Ilić,V. Ilić,M,FK Radnički Niš,Serbia,1999-01-03,25737,19,1312.0,2.0,1.0,30,12.0,20.0,2.0,564.0,461.0,28.0,8.0,42.0,11.0,22.0,11.0,9.0,7.0,62.0,3.0,78.0,87.0,3.0,9.0,22.0,39.0,14.0,31.0,6.81,0.0,0.0,69.1,81.7,40.0,45.2,47.3,0.14,0.07,True
345141,Marko Docić,M. Docić,M,FK Čukarički,Serbia,1993-04-24,5148,20,1300.0,3.0,3.0,19,8.0,29.0,7.0,793.0,653.0,99.0,41.0,90.0,19.0,20.0,11.0,4.0,26.0,76.0,14.0,59.0,64.0,15.0,20.0,23.0,16.0,8.0,10.0,6.97,0.0,0.0,65.0,82.3,42.1,80.0,48.0,0.21,0.21,True
1130262,Đorđe Jovanović,Đ. Jovanović,M,FK Radnik Surdulica,Serbia,2001-08-17,111127,24,1300.0,4.0,1.0,31,13.0,9.0,2.0,254.0,168.0,31.0,11.0,23.0,5.0,37.0,24.0,12.0,22.0,59.0,2.0,83.0,106.0,16.0,27.0,19.0,17.0,13.0,34.0,6.73,0.0,0.0,54.2,66.1,41.9,38.2,43.9,0.28,0.07,True
876751,Mehmed Ćosić,M. Ćosić,D,FK Radnički 1923,Bosnia & Herzegovina,1997-06-25,43981,20,1285.0,0.0,2.0,13,1.0,18.0,6.0,527.0,391.0,81.0,31.0,51.0,13.0,27.0,16.0,20.0,40.0,65.0,4.0,69.0,66.0,14.0,14.0,13.0,23.0,5.0,16.0,6.85,0.0,0.0,64.2,74.2,7.7,31.2,51.1,0.0,0.14,True
