id,name,shortName,position,height,country_name,marketValue,dateOfBirth,preferredFoot,has_player_photo
1479042,Đorđe Glavinić,Đ. Glavinić,F,186.0,Serbia,190000.0,2004-02-12,Right,True
844305,Marko Milošević,M. Milošević,G,188.0,Serbia,185000.0,1991-02-07,Both,True
1150389,Milan Roganović,M. Roganović,D,182.0,Montenegro,2800000.0,2005-10-28,Right,True
1427163,Nikola Simic,N. Simić,D,185.0,Serbia,3800000.0,2007-03-30,Right,True
1147544,Vukašin Đurđević,V. Đurđević,D,184.0,Serbia,750000.0,2004-01-24,Right,True
555538,Mario Jurčevič,M. Jurčevič,D,186.0,Slovenia,430000.0,1995-06-01,Left,True
286121,Yanis Karabelyov,Y. Karabelyov,M,183.0,Bulgaria,825000.0,1996-01-23,Both,True
1012248,Demba Seck,D. Seck,M,190.0,Senegal,1200000.0,2001-02-10,Left,True
1500276,Vanja Dragojević,V. Dragojevic,M,184.0,Serbia,3200000.0,2006-01-11,Right,True
1166188,Nemanja Trifunović,N. Trifunović,M,172.0,Serbia,2700000.0,2004-06-29,Right,True
1154491,Jovan Milošević,J. Milošević,F,190.0,Serbia,7200000.0,2005-07-31,Both,True
19191,Bibars Natcho,Bibars Natcho,M,176.0,Israel,310000.0,1988-02-18,Right,True
801067,Aldo Kalulu,A. Kalulu,M,166.0,DR Congo,1500000.0,1996-01-21,Right,True
1427161,Ognjen Ugrešić,O. Ugrešić,M,188.0,Serbia,6200000.0,2006-07-15,Right,True
1819171,Andrej Kostić,A. Kostić,F,188.0,Montenegro,4800000.0,2007-01-16,Right,True
1005605,Milan Vukotić,M. Vukotić,M,178.0,Montenegro,3600000.0,2002-10-05,Right,True
1500279,Dusan Jovanović,D. Jovanović,F,183.0,Serbia,740000.0,2008-02-07,Right,True
888701,Stefan Milić,S. Milić,D,187.0,Montenegro,855000.0,2000-07-06,Right,True
1493919,Zoran Alilović,Z. Alilović,M,175.0,Serbia,425000.0,2006-03-14,Left,True
1429960,Dimitrije Janković,D. Janković,M,189.0,Serbia,545000.0,2006-02-27,Right,True
1584964,Bogdan Kostić,B. Kostić,M,175.0,Serbia,1500000.0,2007-01-17,Left,True
805932,Aranđel Stojković,A. Stojković,D,182.0,Serbia,360000.0,1995-03-02,Right,True
807245,Miloš Krunić,M. Krunić,G,198.0,Serbia,93000.0,1996-11-22,Right,True
1152919,Luka Lijeskić,L. Lijeskić,G,196.0,Serbia,455000.0,2005-02-23,Right,True
876751,Mehmed Ćosić,M. Ćosić,D,177.0,Bosnia & Herzegovina,640000.0,1997-06-25,Right,True
1518953,Nikola Marjanovic,N. Marjanović,D,190.0,Serbia,290000.0,1998-04-16,Right,True
987618,Danilo Mitrović,D. Mitrović,D,183.0,Serbia,205000.0,2001-03-21,Right,True
978293,Tomislav Dadić,T. Dadić,D,185.0,Croatia,390000.0,1997-12-15,Left,True
1046779,Jovan Ilić,J. Ilić,M,176.0,Bosnia & Herzegovina,520000.0,2000-01-30,Right,True
1000815,Louay Ben Hassine,L. B. Hassine,M,186.0,Tunisia,755000.0,2000-04-02,Both,True
1382153,Bogdan Mirčetić,B. Mirčetić,M,184.0,Serbia,1600000.0,2005-10-25,Left,True
858238,Milutin Vidosavljević,M. Vidosavljević,M,180.0,Serbia,1300000.0,2001-02-21,Left,True
1005356,Kilian Bevis,K. Bevis,M,173.0,Guadeloupe,940000.0,1998-02-13,Both,True
999008,Stephen Chinedu,S. Chinedu,F,187.0,Nigeria,160000.0,2000-01-06,Right,True
1595656,Nikola Bukumira,N. Bukumira,M,181.0,Serbia,420000.0,2005-09-07,Right,True
1063157,Luka Stankovski,L. Stankovski,M,190.0,North Macedonia,540000.0,2002-09-02,Left,True
79383,Slobodan Simović,S. Simović,D,190.0,Serbia,48000.0,1989-05-22,Right,True
1159434,Bojan Adžić,B. Adžić,D,180.0,Montenegro,580000.0,2003-12-01,Right,True
1022058,Milan Vidakov,M. Vidakov,F,184.0,Serbia,190000.0,2000-08-19,Right,True
1158017,Alfa Baldé,A. Baldé,F,169.0,Portugal,425000.0,2005-02-02,Left,True
13691,Vladimir Stojković,V. Stojković,G,194.0,Serbia,45000.0,1983-07-28,Right,True
1802942,Stefan Petkoski Cimbaljević,S. P. Cimbaljević,D,180.0,Serbia,145000.0,2005-01-30,Left,True
1616139,Nikola Skrobonja,N. Skrobonja,M,187.0,Serbia,205000.0,2005-08-16,Right,True
1853855,Ibrahim Yusuf Omosanya,I. Y. Omosanya,M,177.0,Nigeria,,2005-12-07,Right,True
1912461,Vladimir Karajčić,V. Karajcic,M,181.0,France,210000.0,2004-02-12,Right,True
796223,Andrija Majdevac,A. Majdevac,F,184.0,Serbia,840000.0,1997-08-06,Right,True
1047325,Željko Samčović,Ž. Samčović,G,188.0,Serbia,1100000.0,2002-09-12,Right,True
948696,Jovan Marinković,J. Marinković,D,186.0,Serbia,480000.0,1996-09-12,Right,True
1981962,Ahmed Hadzimujovic,A. Hadzimujovic,D,190.0,Serbia,1000000.0,2007-08-17,Right,True
941050,Numan Kurdić,N. Kurdić,D,185.0,Bosnia & Herzegovina,465000.0,1999-07-01,Right,True
799179,Nemanja Miletić,N. Miletić,D,187.0,Serbia,92000.0,1991-07-26,Left,True
1147753,Ivan Davidović,I. Davidović,M,180.0,Serbia,385000.0,1996-01-23,Right,True
1102770,Semir Alić,S. Alić,M,180.0,Serbia,625000.0,2004-03-27,Right,True
1175945,Bob Murphy Omoregbe,B. M. Omoregbe,M,185.0,Italy,290000.0,2003-11-05,Right,True
1100966,Mihajlo Petković,M. Petković,M,182.0,Serbia,1600000.0,2004-05-27,Right,True
1003429,Matija Malekinušić,M. Malekinušić,M,180.0,Croatia,530000.0,1999-01-27,Right,True
1617764,Ejike Opara,E. Opara,F,180.0,Nigeria,970000.0,2005-07-05,Right,True
39587,Adem Ljajić,A. Ljajić,M,182.0,Serbia,435000.0,1991-09-29,Right,True
887054,Samson Iyede,S. Iyede,F,180.0,Nigeria,440000.0,1998-01-28,Right,True
907763,Abdulsamed Abdullahi,A. Abdullahi,M,183.0,Somalia,230000.0,1997-01-19,Right,True
1152937,Dragan Bojat,D. Bojat,D,177.0,Serbia,715000.0,2003-08-10,Right,True
1982067,Skima Togbe,S. Togbe,M,173.0,Ghana,485000.0,2006-06-15,Right,True
1023999,Ensar Brunčević,E. Brunčević,D,196.0,Serbia,190000.0,1999-02-13,Right,True
1153954,Veljko Mirosavic,V. Mirosavić,M,171.0,Serbia,205000.0,2005-06-15,Left,True
2189932,Vasco Sumo,V. Sumo,F,178.0,Liberia,,2006-11-16,Right,True
795839,Miloje Preković,M. Preković,G,193.0,Serbia,52000.0,1991-06-07,Right,True
927295,Armin Đerlek,A. Đerlek,M,172.0,Serbia,54000.0,2000-07-15,Right,True
1910796,Emmanuel Sieh,E. Sieh,F,165.0,Liberia,105000.0,2006-10-11,Right,True
112020,Bojan Brać,B. Brać,G,191.0,Serbia,49000.0,1989-02-28,Left,True
1444568,Sankara Karamoko,S. Karamoko,F,178.0,Côte d'Ivoire,560000.0,2003-11-09,Right,True
137698,Filip Malbašić,F. Malbašić,M,183.0,Serbia,95000.0,1992-11-18,Right,True
1957264,Kadir Gicić,K. Gicić,G,185.0,Serbia,27000.0,2007-07-28,Right,False
1104503,Vuk Bogdanović,V. Bogdanović,D,189.0,Serbia,165000.0,2002-04-03,Right,True
1165958,Lazar Kaličanin,L. Kaličanin,G,189.0,Serbia,720000.0,2004-05-21,Right,True
1566364,Babacar Mboup,B. Mboup,F,192.0,Senegal,420000.0,2002-11-20,Right,True
177037,Miloš Mijić,M. Mijić,M,175.0,Serbia,52000.0,1989-11-22,Both,True
997184,Martin Novaković,M. Novaković,M,175.0,Serbia,440000.0,2001-01-05,Right,True
851599,Tyrone Conraad,T. Conraad,F,181.0,Suriname,385000.0,1997-04-07,Left,True
997194,Ilija Babić,I. Babić,M,184.0,Serbia,720000.0,2002-08-03,Right,True
1030841,Leonardo Antonio,L. Antonio,M,184.0,Brazil,205000.0,1997-06-09,Right,True
1032770,Stefan Stanisavljević,S. Stanisavljević,F,188.0,Serbia,650000.0,2002-01-16,Right,True
1983681,Damjan Đokanović,D. Đokanović,F,183.0,Serbia,310000.0,2008-01-31,Right,True
1478247,Keimer Sandoval,K. Sandoval,D,180.0,Colombia,105000.0,2005-09-03,Right,True
1068813,Egor Prutsev,E. Prutsev,M,181.0,Russia,1200000.0,2002-12-23,Right,True
1104741,Stefan Despotovski,S. Despotovski,D,180.0,North Macedonia,1000000.0,2003-01-23,Right,True
1087489,Uroš Kabić,U. Kabić,M,183.0,Serbia,530000.0,2004-01-01,Left,True
1145915,Daniil Dushevskiy,D. Dusheuski,M,185.0,Belarus,325000.0,2004-03-01,Right,True
807593,Darko Gojković,D. Gojković,D,184.0,Serbia,26000.0,1988-09-26,Right,True
1937553,Jay Enem,J. Enem,F,193.0,Netherlands,2100000.0,2003-03-11,Right,True
955061,Edmund Addo,E. Addo,M,178.0,Ghana,1300000.0,2000-05-17,Both,True
1406109,Vuk Draškić,V. Draškić,G,186.0,Serbia,190000.0,2007-05-11,Right,True
1183887,Henry Addo,H. Addo,M,180.0,Ghana,525000.0,2003-05-01,Right,True
1047458,Mateja Zuvić,M. Zuvić,F,181.0,Serbia,240000.0,2000-02-13,Left,True
2196365,Martin Anđelković,M. Andjelkovic,F,,Serbia,54000.0,2005-05-17,Right,True
1090985,Nemanja Žunić,N. Žunić,D,190.0,Serbia,330000.0,2003-09-09,Right,True
2208696,Emmanuel Quarshie,E. Quarshie,F,,Ghana,110000.0,2007-04-29,,False
1388249,Sandro Trémoulet,S. Trémoulet,D,190.0,Madagascar,260000.0,1999-11-18,Left,True
1165845,Ognjen Abramušić,O. Abramušić,M,187.0,Serbia,26000.0,2003-10-18,,True
1967206,Jovan Vojnović,J. Vojnović,D,183.0,Serbia,48000.0,2007-08-31,Right,True
899302,Franck Kanouté,F. Kanouté,M,186.0,Senegal,430000.0,1998-12-13,Right,True
307458,Petar Petrović,P. Petrović,M,178.0,Serbia,80000.0,1995-09-15,Left,True
940100,Abdoulaye Cisse,A. Cisse,M,181.0,Guinea,720000.0,1996-02-13,Right,True
999049,Filip Bačkulja,F. Bačkulja,D,187.0,Serbia,325000.0,2002-06-25,Left,True
1405262,Vicky Kiankaulua,V. Kiankaulua,M,185.0,France,420000.0,2001-08-03,Right,True
1429959,Uroš Tegeltija,U. Tegeltija,D,173.0,Serbia,54000.0,2006-03-19,Right,True
984877,Uroš Ignjatović,U. Ignjatović,D,171.0,Serbia,620000.0,2001-02-17,Right,True
842735,Marko Šarić,M. Šarić,F,188.0,Serbia,330000.0,1998-11-28,Left,True
252121,Ghayas Zahid,G. Zahid,M,173.0,Norway,930000.0,1994-11-18,Right,True
1147561,Matija Glušćević,M. Glušćević,M,186.0,Serbia,775000.0,2004-06-13,Right,True
987250,Issa Bah,I. Bah,F,181.0,Guinea,620000.0,2002-07-05,Right,True
879829,Miloš Ristić,M. Ristić,M,189.0,Serbia,370000.0,1994-04-06,Right,True
80236,Milan Mitrović,M. Mitrović,D,188.0,Serbia,47000.0,1988-07-02,Left,True
795861,Miloš Vulić,M. Vulić,M,183.0,Serbia,410000.0,1996-08-19,Right,True
929727,Vladimir Radočaj,V. Radočaj,M,176.0,Serbia,545000.0,1998-12-24,Right,True
1217033,Kenroy Campbell,K. Campbell,M,180.0,Jamaica,320000.0,2002-05-30,Right,True
1399471,Kwaku Karikari,K. Karikari,F,183.0,Ghana,860000.0,2002-03-25,Right,True
1022054,Miloš Spasić,M. Spasić,F,186.0,Serbia,275000.0,1997-07-29,Right,True
1417030,Burak Ingenç,B. Ingenc,M,175.0,Türkiye,165000.0,2006-04-14,Left,True
1639816,Yakup Arda Kılıç,Y. A. Kılıç,F,179.0,Türkiye,54000.0,2005-01-04,Right,True
947437,Paul Mbong,P. Mbong,F,185.0,Malta,270000.0,2001-09-02,Right,True
1518929,Nikola Tasić,N. Tasić,M,176.0,Serbia,155000.0,2006-12-14,Right,True
54775,Nemanja Milunović,N. Milunović,D,193.0,Serbia,48000.0,1989-05-31,Both,True
1981982,Mihailo Todosijevic,M. Todosijevic,F,,Serbia,,2007-11-27,,False
1493918,Adem Avdić,A. Avdić,D,173.0,Serbia,2600000.0,2007-09-24,Left,True
1516318,Mahmudu Bajo,M. Bajo,M,185.0,Gambia,2000000.0,2004-08-15,Right,True
1136280,Shavy Warren Babicka,S. W. Babicka,F,180.0,Gabon,1500000.0,2000-06-01,Right,True
2207346,Aleksa Damjanović,A. Damjanovic,F,198.0,Serbia,755000.0,2008-12-05,Left,True
1019641,Ivan Guteša,I. Guteša,G,188.0,Serbia,1100000.0,2002-04-04,Left,True
1049576,Baptiste Roux,B. Roux,D,190.0,France,825000.0,1999-11-26,Left,True
997191,Miloš Pantović,M. Pantović,F,185.0,Serbia,2900000.0,2002-08-24,Right,True
1892868,Kufre Eta,K. Eta,M,187.0,Cameroon,485000.0,2004-06-10,Right,True
50306,Slobodan Medojević,S. Medojević,M,182.0,Serbia,105000.0,1990-11-20,Right,True
938000,Lazar Ranđelović,L. Ranđelović,M,178.0,Serbia,1600000.0,1997-08-05,Right,True
881211,Uroš Stojanović,U. Stojanović,D,181.0,Serbia,240000.0,1995-08-23,Both,True
341339,Nemanja Ahčin,N. Ahcin,M,184.0,Serbia,73000.0,1994-04-07,Right,True
1974511,Luka Zarić,L. Zarić,M,181.0,Serbia,1000000.0,2008-10-31,Left,True
1939188,Matej Gaštarov,M. Gaštarov,M,184.0,North Macedonia,,2006-11-15,Right,True
1939194,Stefan Gudelj,S. Gudelj,D,192.0,Bosnia & Herzegovina,110000.0,2006-05-18,Right,True
1584981,Uros Đorđević,U. Djordjevic,F,172.0,Serbia,,2007-11-30,Both,True
1590928,Gorazd Ristovski,G. Ristovski,D,180.0,North Macedonia,,2007-12-16,Left,True
1515308,Godswill Vadze,G. Vadze,M,181.0,Ghana,210000.0,2001-09-04,Right,True
814301,Slavoljub Srnić,S. Srnić,M,173.0,Serbia,69000.0,1992-01-12,Right,True
1957203,Anđelko Pavlović,A. Pavlovic,F,178.0,Serbia,105000.0,2007-06-16,Right,True
1595696,Stefan Baltic,S. Baltic,F,,Serbia,,2004-02-26,Right,True
1982078,Uroš Filimonović,U. Filimonović,M,182.0,Serbia,96000.0,2006-04-12,Right,False
1111781,Jovan Manev,J. Manev,D,185.0,North Macedonia,360000.0,2001-01-25,Right,True
1859501,Aleksa Milošević,A. Milošević,D,183.0,Serbia,260000.0,2007-01-08,Right,True
1859502,Ognjen Alempijević,O. Alempijević,F,175.0,Serbia,265000.0,2007-05-31,Right,True
1893370,Ilja Pantelin,I. Pantelin,G,185.0,Serbia,,2007-10-19,Right,True
895905,Ibrahim Tanko,I. Tanko,F,186.0,Ghana,390000.0,1999-04-30,Right,True
21927,Marko Arnautović,M. Arnautović,F,192.0,Austria,2600000.0,1989-04-19,Both,True
1133882,Franklin Tebo,F. Tebo,D,192.0,Nigeria,1600000.0,2000-01-15,Right,True
1425301,Nikola Zečević,N. Zečević,D,190.0,Serbia,775000.0,2004-06-16,Right,True
1409357,Ivan Vasiljević,I. Vasiljević,D,185.0,Serbia,,2005-01-17,Both,True
1124029,Mateja Milovanović,M. Milovanović,D,185.0,Serbia,325000.0,2004-04-18,Left,True
1907123,Teo Lakić,T. Lakić,M,185.0,Bosnia & Herzegovina,,2008-04-10,,True
990630,Yankuba Jarju,Y. Jarju,F,182.0,Gambia,210000.0,1996-08-20,Right,True
2237640,Marko Radic,M. Radic,D,,Serbia,,2007-11-16,,True
797763,Olivier Thill,O. Thill,M,176.0,Luxembourg,775000.0,1996-12-17,Right,True
2237641,Vuk Borovic,V. Borovic,G,,Serbia,,2008-07-10,Both,True
966572,Ismael Casas,I. Casas,D,174.0,Spain,385000.0,2001-03-07,Right,True
942147,Nemanja Mićević,N. Mićević,D,190.0,Serbia,310000.0,1999-01-28,Left,True
357742,Pedro Empis,P. Empis,D,172.0,Portugal,195000.0,1997-02-01,Left,True
862199,Ester Sokler,E. Sokler,F,181.0,Slovenia,970000.0,1999-06-04,Right,True
971009,António Pina Gomes,A. P. Gomes,F,176.0,Portugal,210000.0,2000-08-29,Left,True
1165919,Nikola Miličić,N. Miličić,D,186.0,Serbia,520000.0,2004-07-04,Left,True
224466,Boris Sekulić,B. Sekulić,D,186.0,Slovakia,97000.0,1991-10-21,Right,True
1063790,Brian Ramírez,B. Ramírez,M,172.0,Argentina,260000.0,2000-08-29,Right,True
1131048,Tomás Händel,T. Händel,M,180.0,Portugal,6800000.0,2000-11-27,Left,True
2063215,Leon Borković,L. Borković,G,183.0,Germany,,2003-08-11,Right,True
1149283,Milos Vracar,M. Vračar,D,175.0,Montenegro,,2006-06-10,Right,True
1005774,Bojan Dimoski,B. Dimoski,D,176.0,North Macedonia,410000.0,2001-11-23,Left,True
1126871,Benjamin Acquah,B. Acquah,F,180.0,Ghana,145000.0,2000-12-29,Right,True
926607,Nemanja Tošić,N. Tošić,D,190.0,Serbia,690000.0,1997-01-23,Left,True
98436,Srđan Mijailović,S. Mijailović,M,182.0,Serbia,855000.0,1993-11-10,Right,True
1149291,Matija Marsenić,M. Marsenić,M,179.0,Montenegro,,2005-01-03,Both,True
312170,Slobodan Urošević,S. Urošević,D,184.0,Serbia,665000.0,1994-04-15,Left,True
1398550,Dominic Sadi,D. Sadi,F,174.0,England,135000.0,2003-09-02,Left,True
1165848,Siniša Tanjga,S. Tanjga,D,189.0,Serbia,185000.0,2004-03-11,Right,True
939791,Nedeljko Stojišić,N. Stojišić,G,202.0,Serbia,110000.0,1997-09-25,Right,True
1218053,Ibrahim Zubairu,Z. Ibrahim,M,175.0,Ghana,1800000.0,2004-06-02,Right,True
1468038,Miloš Mladenović,M. Mladenović,G,193.0,Serbia,110000.0,2001-11-20,Right,True
1013823,Wajdi Sahli,W. Sahli,M,183.0,Tunisia,410000.0,1997-04-17,Right,True
1846384,Lazar Miladinović,L. Miladinović,D,188.0,Serbia,155000.0,2007-11-08,Right,True
1427154,Uroš Filipović,U. Filipović,D,181.0,Serbia,,2006-08-01,Left,False
1137495,Charly Keita,C. Keita,F,192.0,France,480000.0,1999-06-16,Right,True
99533,Stefan Aškovski,S. Aškovski,D,179.0,North Macedonia,95000.0,1992-02-24,Left,True
356190,Borko Duronjić,B. Duronjić,M,170.0,Serbia,425000.0,1997-09-24,Right,True
905454,Lincoln,Lincoln,F,180.0,Brazil,330000.0,2000-12-16,Right,True
1656646,Milan Kolarević,M. Kolarević,M,,Serbia,415000.0,2004-04-07,Right,True
267591,Milan Radin,M. Radin,M,173.0,Serbia,97000.0,1991-06-25,Both,True
150667,Nikola Boranijašević,N. Boranijašević,D,180.0,Serbia,165000.0,1992-05-19,Right,True
795850,Nemanja Miletić,N. Miletić,D,187.0,Serbia,195000.0,1991-01-16,Right,True
1617763,Saladin Mecinovic,S. Mećinović,G,188.0,Serbia,,2005-12-08,Right,True
1937368,Andrej Smiljković,A. Smiljkovic,M,178.0,Serbia,,2007-09-29,Right,True
2296728,Aleksa Djordjevic,A. Djordjevic,G,,Serbia,,2009-01-05,,False
1130255,Đorđe Kotlajić,Đ. Kotlajić,F,182.0,Serbia,54000.0,2004-01-12,Right,True
2049924,Ezekiel Ruben,E. Ruben,D,178.0,Nigeria,,2006-06-24,Right,True
2189184,Kudu Shama Abdul,K. S. Abdul,D,191.0,Ghana,,2006-02-02,Right,True
1429523,Nikola Ćuruvija,N. Ćuruvija,G,196.0,Austria,,2006-06-05,Right,True
2319703,Aleksa Mitić,A. Mitic,F,,Serbia,210000.0,2009-09-30,Both,False
1146082,Aleksej Vukičević,A. Vukičević,D,184.0,Serbia,1200000.0,2005-06-11,Left,True
2035083,Stefan Tomović,S. Tomovic,M,175.0,Serbia,,2008-08-28,Both,True
1981883,Nemanja Pivnički,N. Pivnički,F,,Serbia,,2007-02-04,Right,False
1851627,Abdulmalik Mohammed,A. Mohammed,D,172.0,Nigeria,155000.0,2007-05-09,,True
80250,Nikola Leković,N. Leković,D,176.0,Serbia,47000.0,1989-12-19,Left,True
1149060,Savo Šušić,S. Šušić,D,193.0,Bosnia & Herzegovina,91000.0,2005-01-27,Left,True
1942888,Boasiako Francis Antwi,B. F. Antwi,F,186.0,Ghana,52000.0,2005-05-01,Right,True
1865415,Jagoš Ðurković,J. Djurkovic,M,177.0,Serbia,,2008-03-05,Left,False
1463374,Nikola Popović,N. Popović,G,189.0,Serbia,26000.0,2006-03-23,Right,True
1656945,Matija Popovic,M. Popovic,D,190.0,Serbia,,2007-01-08,Right,True
1981903,Pavle Davkovski,P. Davkovski,M,,Serbia,,2007-05-23,,False
1981810,Dimitrije Nikolic,D. Nikolic,D,183.0,Serbia,,2007-02-10,Right,False
2334058,Veljko Zuric,V. Zuric,M,,Serbia,,2008-05-28,,False
1917883,Oriyomi Lebi,O. Lebi,F,185.0,Nigeria,110000.0,2006-07-02,Both,True
2334125,Daniel Akrofi,D. Akrofi,M,,Ghana,,2007-07-14,,False
2334130,Andrej Milanović,A. Milanovic,D,,Serbia,,2008-08-20,,True
1515520,Nikola Grujić,N. Grujic,G,198.0,Serbia,49000.0,2006-12-16,Right,True
1424357,Lazar Radojičić,L. Radojicic,G,197.0,Serbia,24000.0,2003-09-18,Right,True
1985774,Stefan Petrović,S. Petrovic,D,177.0,Serbia,,2008-03-01,Left,True
948694,Nikola Kuveljić,N. Kuveljić,M,194.0,Serbia,370000.0,1997-04-06,Left,True
2256607,Luka Radojevic,L. Radojevic,M,186.0,Montenegro,,2006-09-02,Right,False
2399348,Alen Hatunic,A. Hatunic,G,192.0,Serbia,,2007-07-23,Right,False
1801667,Lazar Stojanović,L. Stojanović,M,173.0,Serbia,52000.0,2000-05-16,Right,True
1865407,Luka Đorđević,L. Đorđević,F,182.0,Serbia,105000.0,2006-05-21,Right,True
1803851,Mirko Stevanović,M. Stevanović,G,185.0,Serbia,53000.0,2005-04-10,Right,True
2266917,Dimitrije Šarić,D. Šarić,F,185.0,Serbia,,2008-11-04,Left,True
1584984,Vuk Roganović,V. Roganović,D,190.0,Serbia,,2007-01-04,Right,True
1893331,Dimitrije Minić,D. Minic,G,194.0,Montenegro,,2008-07-08,Right,True
2356743,Matej Pribisic,M. Pribisic,G,,Serbia,,2009-04-07,,False
1982084,Vasil Tasovski,V. Tasovski,M,180.0,Serbia,,2007-03-11,Left,False
936134,Igor Jeličić,I. Jeličić,D,187.0,Serbia,310000.0,2000-02-28,Right,True
2456101,Novak Stevanović,N. Stevanovic,M,,Serbia,,2009-07-14,,False
1150815,Andreja Ristic,A. Ristić,F,185.0,Serbia,97000.0,2004-01-08,Right,True
1473508,Mass Sise,M. Sise,F,197.0,Denmark,95000.0,2003-09-23,Right,True
799178,Marko Kolaković,M. Kolaković,D,184.0,Serbia,205000.0,1993-02-09,Right,True
2456095,Andrej Mandić,A. Mandic,M,185.0,Serbia,,2005-07-14,Left,False
804844,Bojan Kovačević,B. Kovačević,D,186.0,Serbia,320000.0,1996-04-27,Both,True
801236,Evandro,E. D. Silva,F,174.0,Brazil,195000.0,1997-01-14,Right,True
1865381,Vanja Tomic,V. Tomić,M,183.0,Serbia,130000.0,2005-07-15,Right,True
795899,Ognjen Čančarević,O. Čančarević,G,188.0,Armenia,130000.0,1989-09-25,Left,True
791176,Vukašin Jovanović,V. Jovanović,D,188.0,Serbia,560000.0,1996-05-17,Right,True
152339,Jeremy Manzorro,J. Manzorro,M,173.0,France,68000.0,1991-11-11,Right,True
229722,Farid Boulaya,F. Boulaya,M,180.0,Algeria,1300000.0,1993-02-25,Right,True
915043,Iván Martos,I. Martos,D,182.0,Spain,270000.0,1997-05-15,Left,True
836919,Stefan Šapić,S. Šapić,D,202.0,Serbia,245000.0,1997-02-26,Right,True
39733,Sebastian Polter,S. Polter,F,190.0,Germany,325000.0,1991-04-01,Right,True
1655273,Matija Ninić,M. Ninić,F,186.0,Serbia,,2006-03-12,Right,True
2235877,Marko Lekić,M. Lekić,F,,Serbia,,2003-08-02,,True
1584966,Dušan Makević,D. Makević,M,188.0,Serbia,,2007-04-29,Right,True
1983654,Dušan Jovanović,D. Jovanović,F,179.0,Serbia,,2008-02-14,,True
370644,Gboly Ariyibi,G. Ariyibi,M,183.0,USA,185000.0,1995-01-17,Right,True
1000276,Aleksandr Shestyuk,A. Shestyuk,F,186.0,Belarus,550000.0,2002-06-05,Right,True
873419,Issah Abass,I. Abass,M,173.0,Ghana,430000.0,1998-09-26,Right,True
1384025,Lamonth Rochester,L. Rochester,D,184.0,Jamaica,52000.0,2003-06-10,Left,True
989351,Ranko Jokić,R. Jokić,D,186.0,Serbia,220000.0,1999-04-22,Left,True
2456158,Petar Maslovarić,P. Maslovaric,G,192.0,Serbia,,2006-05-20,Right,False
987906,Oleg Nikiforenko,O. Nikiforenko,M,178.0,Belarus,480000.0,2001-03-17,Left,True
1087748,Kristian Šekularac,K. Šekularac,M,185.0,Switzerland,110000.0,2003-12-07,Right,True
2239937,Simão Pedro,S. Pedro,F,,Angola,215000.0,2006-08-31,Right,True
2216578,Sumaila Wasiu,S. Wasiu,F,,Ghana,270000.0,2004-06-15,,True
1513253,Clement Lhernault,C. Lhernault,M,176.0,France,110000.0,2003-02-13,Right,True
2276490,Abdoul Sawadogo,A. Sawadogo,D,,Côte d'Ivoire,,2006-11-12,,True
1046939,Ayouba Kosiah,A. Kosiah,F,188.0,Liberia,230000.0,2001-07-22,Left,True
2456275,Andrija Milićević,A. Milicevic,F,175.0,Serbia,,2005-10-18,Right,False
798091,Driton Camaj,D. Camaj,F,182.0,Montenegro,305000.0,1997-03-07,Right,True
1133676,Vieiri Kotzebue,V. Kotzebue,F,179.0,Netherlands,170000.0,2002-08-31,Right,True
1981820,Ersan Mavric,E. Mavric,M,182.0,Serbia,,2007-02-10,Right,False
2287918,Hamad Sacirovic,H. Sacirovic,D,194.0,Serbia,,2008-12-21,Left,False
606608,Cajú,Cajú,D,183.0,Brazil,560000.0,1995-07-17,Left,True
315190,Filip Holender,F. Holender,D,180.0,Hungary,260000.0,1994-07-27,Right,True
890060,Ezequiel,Ezequiel,F,167.0,Brazil,275000.0,1998-03-09,Both,True
1457404,Emmanuel Dzigbah,E. Dzigbah,M,170.0,Ghana,73000.0,2006-06-06,Both,True
885516,Veljko Kijevčanin,V. Kijevčanin,M,185.0,Serbia,290000.0,1999-08-05,Left,True
1818867,Ethan Hoard,E. Hoard,F,196.0,USA,420000.0,2001-05-19,Right,True
77678,Milan Rodić,M. Rodić,D,185.0,Serbia,265000.0,1991-04-02,Left,True
799711,Miloš Šatara,M. Šatara,D,185.0,Bosnia & Herzegovina,325000.0,1995-10-28,Right,True
1983676,Miloš Soprenić,M. Soprenić,M,,Serbia,,2008-05-13,,False
1520997,Vando Félix,V. Félix,F,179.0,Guinea-Bissau,680000.0,2002-09-03,Right,True
1120865,Yacouba Silue,Y. Silue,F,185.0,Côte d'Ivoire,205000.0,2002-01-01,Right,True
1457564,Brandon Cambridge,B. Cambridge,F,175.0,USA,215000.0,2002-02-09,,True
1047505,Filip Samurović,F. Samurović,G,193.0,Serbia,91000.0,2002-09-23,Right,True
931313,Christ Kouadio,C. Kouadio,D,178.0,Côte d'Ivoire,375000.0,2000-12-23,Right,True
108736,Stefan Mitrović,S. Mitrović,D,189.0,Serbia,240000.0,1990-05-22,Left,True
188115,Saša Zdjelar,S. Zdjelar,M,183.0,Serbia,3100000.0,1995-03-20,Right,True
1946155,Ivan Martinović,I. Martinovic,F,,Serbia,,2007-05-30,,False
605446,Bubacar Djaló,B. Djaló,M,188.0,Portugal,280000.0,1997-02-01,Right,True
1897363,Josué Tiendrebeogo,J. Tiendrebeogo,M,169.0,Burkina Faso,280000.0,2002-11-21,Right,True
