player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,xgot,goalType,blockCoordinates
"{'name': 'Georgios Makrydakis', 'firstName': 'Georgios', 'lastName': 'Makrydakis', 'slug': 'makrydakis-georgios', 'shortName': 'G. Makrydakis', 'position': 'D', 'jerseyNumber': '56', 'userCount': 10, 'gender': 'M', 'id': 1440632, 'fieldTranslations': {'nameTranslation': {'ar': 'جورجيوس ماكريدكيس'}, 'shortNameTranslation': {'ar': 'ج. ماكريدكيس'}}}",True,block,regular,"{'x': 25, 'y': 46, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.02254,7038012,44,,2628,"{'start': {'x': 46, 'y': 25}, 'block': {'x': 46, 'y': 25}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",2,72,2628,shot,,,"{'x': 25, 'y': 46, 'z': 0}"
"{'name': 'Vasilije Cavor', 'slug': 'vasilije-cavor', 'shortName': 'V. Cavor', 'position': 'M', 'jerseyNumber': '24', 'userCount': 20, 'gender': 'M', 'id': 962100, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كافور'}, 'shortNameTranslation': {'ar': 'ف. كافور'}}}",False,save,throw-in-set-piece,"{'x': 6, 'y': 35, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.5, 'z': 5.4}",0.08548,7038011,42,,2481,"{'start': {'x': 35, 'y': 6}, 'end': {'x': 51.5, 'y': 0}, 'goal': {'x': 51.5, 'y': 94.6}}",4,219,2481,shot,0.1758,,
"{'name': 'Danis Kolić', 'firstName': 'Danis', 'lastName': 'Kolic', 'slug': 'danis-kolic', 'shortName': 'D. Kolić', 'position': 'M', 'jerseyNumber': '22', 'userCount': 8, 'gender': 'M', 'id': 1391891, 'fieldTranslations': {'nameTranslation': {'ar': 'دانيش كوليتش'}, 'shortNameTranslation': {'ar': 'د. كوليتش'}}}",True,miss,throw-in-set-piece,"{'x': 26, 'y': 41, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.4, 'z': 48.8}",0.03955,7038010,34,,2034,"{'start': {'x': 41, 'y': 26}, 'end': {'x': 57.6, 'y': 0}, 'goal': {'x': 57.6, 'y': 51.2}}",12,666,2034,shot,,,
"{'name': 'Žarko Korać', 'firstName': 'Žarko', 'lastName': 'Korać', 'slug': 'zarko-korac', 'shortName': 'Ž. Korać', 'position': 'F', 'jerseyNumber': '11', 'userCount': 14, 'gender': 'M', 'id': 54752, 'fieldTranslations': {'nameTranslation': {'ar': 'زاركو كوراچ'}, 'shortNameTranslation': {'ar': 'ز. كوراچ'}}}",True,save,regular,"{'x': 7, 'y': 36, 'z': 0}",head,high-left,"{'x': 0, 'y': 53.4, 'z': 21.8}",0.08516,7038009,30,,1781,"{'start': {'x': 36, 'y': 7}, 'end': {'x': 46.6, 'y': 0}, 'goal': {'x': 46.6, 'y': 78.2}}",16,919,1781,shot,0.1893,,
"{'name': 'Vasilije Cavor', 'slug': 'vasilije-cavor', 'shortName': 'V. Cavor', 'position': 'M', 'jerseyNumber': '24', 'userCount': 20, 'gender': 'M', 'id': 962100, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كافور'}, 'shortNameTranslation': {'ar': 'ف. كافور'}}}",False,goal,regular,"{'x': 28, 'y': 40, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 53.4, 'z': 25.9}",0.03927,7038008,28,,1633,"{'start': {'x': 40, 'y': 28}, 'end': {'x': 46.6, 'y': 0}, 'goal': {'x': 46.6, 'y': 74.1}}",18,1067,1633,shot,0.2067,regular,
"{'name': 'Žarko Korać', 'firstName': 'Žarko', 'lastName': 'Korać', 'slug': 'zarko-korac', 'shortName': 'Ž. Korać', 'position': 'F', 'jerseyNumber': '11', 'userCount': 14, 'gender': 'M', 'id': 54752, 'fieldTranslations': {'nameTranslation': {'ar': 'زاركو كوراچ'}, 'shortNameTranslation': {'ar': 'ز. كوراچ'}}}",True,save,free-kick,"{'x': 30, 'y': 40, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.7, 'z': 12.3}",0.02292,7038023,14,,829,"{'start': {'x': 40, 'y': 30}, 'end': {'x': 48.3, 'y': 0}, 'goal': {'x': 48.3, 'y': 87.7}}",32,1871,829,shot,0.009761,,
"{'name': 'Vasilije Cavor', 'slug': 'vasilije-cavor', 'shortName': 'V. Cavor', 'position': 'M', 'jerseyNumber': '24', 'userCount': 20, 'gender': 'M', 'id': 962100, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسيليي كافور'}, 'shortNameTranslation': {'ar': 'ف. كافور'}}}",False,save,regular,"{'x': 16, 'y': 58, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.3, 'z': 2}",0.09399,7038007,10,,587,"{'start': {'x': 58, 'y': 16}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 98}}",36,2113,587,shot,0.2736,,
"{'name': 'Ivan Vukčević', 'slug': 'ivan-vukcevic', 'shortName': 'I. Vukčević', 'position': 'M', 'jerseyNumber': '7', 'userCount': 24, 'gender': 'M', 'id': 929998, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان فوكتشيفيتش', 'bn': 'ইভান ভুকেভিচ', 'hi': 'इवान वुकसेविक'}, 'shortNameTranslation': {'ar': 'إ. فوكتشيفيتش', 'bn': 'আই. ভুকেভিচ', 'hi': 'आई. वुकसेविक'}}}",False,post,regular,"{'x': 9, 'y': 55, 'z': 0}",head,right,"{'x': 0, 'y': 44.3, 'z': 7.2}",0.1285,7038006,7,,366,"{'start': {'x': 55, 'y': 9}, 'end': {'x': 55.7, 'y': 0}, 'goal': {'x': 55.7, 'y': 92.8}}",39,2334,366,shot,5.166e-05,,
"{'name': 'Ivan Vukčević', 'slug': 'ivan-vukcevic', 'shortName': 'I. Vukčević', 'position': 'M', 'jerseyNumber': '7', 'userCount': 24, 'gender': 'M', 'id': 929998, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان فوكتشيفيتش', 'bn': 'ইভান ভুকেভিচ', 'hi': 'इवान वुकसेविक'}, 'shortNameTranslation': {'ar': 'إ. فوكتشيفيتش', 'bn': 'আই. ভুকেভিচ', 'hi': 'आई. वुकसेविक'}}}",False,save,regular,"{'x': 9, 'y': 71, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 47.4, 'z': 10.8}",0.09114,7038005,6,,348,"{'start': {'x': 71, 'y': 9}, 'end': {'x': 52.6, 'y': 0}, 'goal': {'x': 52.6, 'y': 89.2}}",40,2352,348,shot,0.06133,,
"{'name': 'Andrija Ražnatović', 'firstName': '', 'lastName': '', 'slug': 'andrija-raznatovic', 'shortName': 'A. Ražnatović', 'position': 'D', 'jerseyNumber': '22', 'userCount': 23, 'gender': 'M', 'id': 1000770, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريا رازناتوفيتش', 'bn': 'আন্দ্রিজা রাজনাতোভিচ', 'hi': 'एंड्रीजा रज्नाटोविक'}, 'shortNameTranslation': {'ar': 'أ. رازناتوفيتش', 'bn': 'এ. রাজনাতোভিচ', 'hi': 'ए. रज्नाटोविक'}}}",False,block,regular,"{'x': 34, 'y': 27, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.03013,7038004,6,,340,"{'start': {'x': 27, 'y': 34}, 'block': {'x': 27, 'y': 34}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",40,2360,340,shot,,,"{'x': 34, 'y': 27, 'z': 0}"
